model,target_type,classes,n_classes,accuracy_cv_mean,accuracy_cv_std,accuracy_test_mean,accuracy_test_std,f1_cv_mean,f1_cv_std,f1_test_mean,f1_test_std,recall_cv_mean,recall_cv_std,recall_test_mean,recall_test_std,precision_cv_mean,precision_cv_std,precision_test_mean,precision_test_std,misclassification_cost_mean_cv_mean,misclassification_cost_mean_cv_std,misclassification_cost_mean_test_mean,misclassification_cost_mean_test_std,misclassification_cost_total_cv_mean,misclassification_cost_total_cv_std,misclassification_cost_total_test_mean,misclassification_cost_total_test_std,misclassification_score_cv_mean,misclassification_score_cv_std,misclassification_score_test_mean,misclassification_score_test_std,misclassification_cost_mean_true_class_0_cv_mean,misclassification_cost_mean_true_class_0_cv_std,misclassification_cost_mean_true_class_0_test_mean,misclassification_cost_mean_true_class_0_test_std,misclassification_cost_mean_true_class_1_cv_mean,misclassification_cost_mean_true_class_1_cv_std,misclassification_cost_mean_true_class_1_test_mean,misclassification_cost_mean_true_class_1_test_std,auc_cv_mean,auc_cv_std,auc_test_mean,auc_test_std,precision_class_0_cv_mean,precision_class_0_cv_std,precision_class_0_test_mean,precision_class_0_test_std,recall_class_0_cv_mean,recall_class_0_cv_std,recall_class_0_test_mean,recall_class_0_test_std,f1_class_0_cv_mean,f1_class_0_cv_std,f1_class_0_test_mean,f1_class_0_test_std,support_class_0_cv_mean,support_class_0_cv_std,support_class_0_test_mean,support_class_0_test_std,precision_class_1_cv_mean,precision_class_1_cv_std,precision_class_1_test_mean,precision_class_1_test_std,recall_class_1_cv_mean,recall_class_1_cv_std,recall_class_1_test_mean,recall_class_1_test_std,f1_class_1_cv_mean,f1_class_1_cv_std,f1_class_1_test_mean,f1_class_1_test_std,support_class_1_cv_mean,support_class_1_cv_std,support_class_1_test_mean,support_class_1_test_std,tn_cv_mean,tn_cv_std,tn_test_mean,tn_test_std,fp_cv_mean,fp_cv_std,fp_test_mean,fp_test_std,fn_cv_mean,fn_cv_std,fn_test_mean,fn_test_std,tp_cv_mean,tp_cv_std,tp_test_mean,tp_test_std,specificity_cv_mean,specificity_cv_std,specificity_test_mean,specificity_test_std,npv_cv_mean,npv_cv_std,npv_test_mean,npv_test_std,fpr_cv_mean,fpr_cv_std,fpr_test_mean,fpr_test_std,fnr_cv_mean,fnr_cv_std,fnr_test_mean,fnr_test_std,X_transfromation,Pair,Target,X_Processing
random_forest,binary,"[0, 1]",2,0.8187619047619048,0.004898568031361128,0.8311258278145696,0.009994906333484993,0.8961110855988614,0.002853482045323502,0.9029125728736984,0.006040924153558705,0.9771428571428572,0.005853679020503471,0.9801652892561984,0.011816865338582502,0.8276802972779927,0.0036313368949224606,0.8370126191982312,0.005635147210433832,0.25438095238095243,0.021872301690830903,0.23245033112582783,0.046035885563607354,26.709999999999997,2.296591677537244,35.1,6.951418720104711,-0.25438095238095243,0.021872301690830903,-0.23245033112582783,0.046035885563607354,0.8147619047619047,0.022386017663891748,0.77,0.03314763086705848,0.11428571428571428,0.0292683951025171,0.09917355371900828,0.05908432669291244,0.7800113378684808,0.014943265973214005,0.8347107438016529,0.02583557638841712,0.6938953823953823,0.0758037847573868,0.7603030303030304,0.1239633978641343,0.1852380952380952,0.02238601766389174,0.22999999999999998,0.033147630867058436,0.2849059838452993,0.028996937846941188,0.35027576759284074,0.04114387217120014,21.0,0.0,30.0,0.0,0.8276802972779927,0.0036313368949224606,0.8370126191982312,0.005635147210433832,0.9771428571428572,0.005853679020503471,0.9801652892561984,0.011816865338582502,0.8961110855988614,0.002853482045323502,0.9029125728736984,0.006040924153558705,84.0,0.0,121.0,0.0,3.8899999999999997,0.4701063709417264,6.9,0.9944289260117533,17.109999999999996,0.4701063709417259,23.1,0.9944289260117533,1.92,0.49170903772228736,2.4,1.429840705968481,82.08,0.4917090377222881,118.6,1.429840705968481,0.1852380952380952,0.02238601766389174,0.22999999999999998,0.033147630867058436,0.6938953823953823,0.0758037847573868,0.7603030303030304,0.1239633978641343,0.8147619047619047,0.022386017663891748,0.77,0.03314763086705848,0.02285714285714286,0.005853679020503421,0.019834710743801654,0.011816865338582488,None_sacler,1 vs 2,HY43,X_V06_DELTA
extra_trees,binary,"[0, 1]",2,0.8207619047619048,0.006805804289961442,0.8337748344370862,0.014117683845756707,0.8969983508574202,0.0037930863911526296,0.9039967838471898,0.008356087463040172,0.9755952380952382,0.0050895854517384,0.9768595041322314,0.014472645219353937,0.8303170002259728,0.004900965096600253,0.8413579521080621,0.008995819764452866,0.2573333333333333,0.020932169183511186,0.2403973509933775,0.05739938853379387,27.020000000000003,2.1978777642686746,36.3,8.667307668602875,-0.2573333333333333,0.020932169183511186,-0.2403973509933775,0.05739938853379387,0.7985714285714286,0.027951835621984635,0.7433333333333334,0.049814470603244246,0.1220238095238095,0.025447927258691785,0.11570247933884299,0.07236322609676969,0.7831377551020406,0.016867757207834184,0.8299449035812673,0.016229457328679045,0.6788708513708513,0.06797053733251285,0.7493650793650793,0.13232686818931214,0.20142857142857143,0.027951835621984614,0.25666666666666665,0.0498144706032442,0.3047120046976591,0.03939140437489493,0.37874970374970374,0.05766283274872546,21.0,0.0,30.0,0.0,0.8303170002259728,0.004900965096600253,0.8413579521080621,0.008995819764452866,0.9755952380952382,0.0050895854517384,0.9768595041322314,0.014472645219353937,0.8969983508574202,0.0037930863911526296,0.9039967838471898,0.008356087463040172,84.0,0.0,121.0,0.0,4.23,0.586988548061677,7.7,1.4944341180973264,16.770000000000003,0.5869885480616766,22.3,1.4944341180973262,2.05,0.427525177946022,2.8,1.7511900715418263,81.95,0.427525177946025,118.2,1.7511900715418263,0.20142857142857143,0.027951835621984614,0.25666666666666665,0.0498144706032442,0.6788708513708513,0.06797053733251285,0.7493650793650793,0.13232686818931214,0.7985714285714286,0.027951835621984635,0.7433333333333334,0.049814470603244246,0.024404761904761905,0.0050895854517383566,0.023140495867768597,0.014472645219353937,None_sacler,1 vs 2,HY43,X_V06_DELTA
xgboost,binary,"[0, 1]",2,0.8024761904761905,0.01369281093503433,0.8350993377483444,0.016356409318183402,0.8821916291663408,0.008683743254594313,0.9014185820523185,0.009374825893355497,0.9263095238095238,0.014671274099363836,0.9404958677685951,0.012196112187977228,0.8429290832870375,0.00655681124018391,0.8656493234419939,0.014959778665342907,0.4333333333333334,0.059423619383965065,0.35562913907284766,0.04806586647245797,45.50000000000001,6.239480035316333,53.7,7.257945837341153,-0.4333333333333334,0.059423619383965065,-0.35562913907284766,0.04806586647245797,0.6928571428571428,0.03176586681934838,0.59,0.0770601817084431,0.3684523809523809,0.07335637049681927,0.2975206611570248,0.0609805609398861,0.7497137188208616,0.03232441694602428,0.814710743801653,0.02327826408244404,0.5245012800704179,0.06758201476838936,0.6302318213187778,0.05631630024813121,0.30714285714285716,0.03176586681934841,0.41,0.07706018170844313,0.37715134834869934,0.0371769742915276,0.49406741451913494,0.06880223291626973,21.0,0.0,30.0,0.0,0.8429290832870375,0.00655681124018391,0.8656493234419939,0.014959778665342907,0.9263095238095238,0.014671274099363836,0.9404958677685951,0.012196112187977228,0.8821916291663408,0.008683743254594313,0.9014185820523185,0.009374825893355497,84.0,0.0,121.0,0.0,6.45,0.6670832032063168,12.3,2.3118054512532935,14.549999999999997,0.6670832032063169,17.7,2.3118054512532935,6.1899999999999995,1.2323870243465636,7.2,1.4757295747452437,77.81,1.2323870243465629,113.8,1.4757295747452437,0.30714285714285716,0.03176586681934841,0.41,0.07706018170844313,0.5245012800704179,0.06758201476838936,0.6302318213187778,0.05631630024813121,0.6928571428571428,0.03176586681934838,0.59,0.0770601817084431,0.07369047619047618,0.014671274099363852,0.05950413223140496,0.01219611218797722,None_sacler,1 vs 2,HY43,X_V06_DELTA
adaboost,binary,"[0, 1]",2,0.7905714285714286,0.012200144975161828,0.8231788079470197,0.02295168870740846,0.8750295204826845,0.007127033265252828,0.8940333526688882,0.014801811714313827,0.9179761904761905,0.009498146641295451,0.9322314049586776,0.029619129599373233,0.8366678435764809,0.009419476570977546,0.8593839328275233,0.014269567125546723,0.47190476190476194,0.03899790356854127,0.39403973509933776,0.11347737891810043,49.55,4.094779874696833,59.5,17.135084216633167,-0.47190476190476194,0.03899790356854127,-0.39403973509933776,0.11347737891810043,0.719047619047619,0.04861394549559859,0.6166666666666666,0.08050764858994135,0.4101190476190476,0.047490733206477106,0.33884297520661155,0.14809564799686623,0.7350085034013605,0.02871254551233396,0.7910881542699726,0.027187107628800167,0.4658726880704435,0.052663723079739114,0.594472631111479,0.09862816920004205,0.28095238095238095,0.04861394549559859,0.3833333333333334,0.08050764858994133,0.3426945025639708,0.050906811956501534,0.45989253253994067,0.07668385846789769,21.0,0.0,30.0,0.0,0.8366678435764809,0.009419476570977546,0.8593839328275233,0.014269567125546723,0.9179761904761905,0.009498146641295451,0.9322314049586776,0.029619129599373233,0.8750295204826845,0.007127033265252828,0.8940333526688882,0.014801811714313827,84.0,0.0,121.0,0.0,5.9,1.0208928554075702,11.5,2.41522945769824,15.1,1.0208928554075705,18.5,2.41522945769824,6.890000000000001,0.7978443178688157,8.2,3.583914681524163,77.11,0.7978443178688184,112.8,3.583914681524163,0.28095238095238095,0.04861394549559859,0.3833333333333334,0.08050764858994133,0.4658726880704435,0.052663723079739114,0.594472631111479,0.09862816920004205,0.719047619047619,0.04861394549559859,0.6166666666666666,0.08050764858994135,0.08202380952380951,0.009498146641295427,0.06776859504132234,0.02961912959937325,None_sacler,1 vs 2,HY43,X_V06_DELTA
svm,binary,"[0, 1]",2,0.606857142857143,0.030263144230483385,0.5993377483443708,0.026900789419324375,0.6858563607800956,0.0347217090597784,0.674894680643787,0.030014210577506983,0.5442857142857143,0.04572213887572547,0.5206611570247934,0.037368209273417455,0.9410627871879773,0.013646282060781488,0.9627315972328352,0.02118634952463782,1.8514285714285712,0.17621707220973457,1.9370860927152314,0.14530182987871101,194.4,18.502792582022135,292.5,21.940576311685362,-1.8514285714285712,0.17621707220973457,-1.9370860927152314,0.14530182987871101,0.14285714285714285,0.04223534824015896,0.08333333333333334,0.05270462766947299,2.2785714285714285,0.2286106943786273,2.396694214876033,0.18684104636708723,0.7569841269841271,0.022210727123938578,0.797396694214876,0.04013141862033627,0.3224739222309272,0.015518178197918018,0.32208488849773376,0.015811629384570453,0.8571428571428573,0.042235348240158954,0.9166666666666667,0.05270462766947298,0.4669932903989256,0.014500966641567362,0.47634480275893337,0.020861703596360078,21.0,0.0,30.0,0.0,0.9410627871879773,0.013646282060781488,0.9627315972328352,0.02118634952463782,0.5442857142857143,0.04572213887572547,0.5206611570247934,0.037368209273417455,0.6858563607800956,0.0347217090597784,0.674894680643787,0.030014210577506983,84.0,0.0,121.0,0.0,18.0,0.8869423130433375,27.5,1.5811388300841898,3.0,0.886942313043338,2.5,1.5811388300841898,38.28,3.840659665560939,58.0,4.521553322083512,45.72,3.840659665560939,63.0,4.521553322083512,0.8571428571428573,0.042235348240158954,0.9166666666666667,0.05270462766947298,0.3224739222309272,0.015518178197918018,0.32208488849773376,0.015811629384570453,0.14285714285714285,0.04223534824015896,0.08333333333333334,0.05270462766947299,0.4557142857142858,0.04572213887572547,0.4793388429752066,0.037368209273417455,None_sacler,1 vs 2,HY43,X_V06_DELTA
logistic_regression,binary,"[0, 1]",2,0.7196190476190476,0.022994297495447555,0.7370860927152318,0.03573841671491849,0.8184549209618901,0.016566234789660208,0.826784016090308,0.02836686120030984,0.7936904761904763,0.024769344120570982,0.7867768595041322,0.05031603330834546,0.8466391170880005,0.010630465649192877,0.8733432172565697,0.02169006306475496,0.9405714285714286,0.10129242918714307,0.9463576158940399,0.19308923450092805,98.76,10.635705064650029,142.9,29.156474409640133,-0.9405714285714286,0.10129242918714307,-0.9463576158940399,0.19308923450092805,0.5766666666666665,0.038453998524464586,0.4633333333333334,0.10116604124524477,1.0315476190476192,0.12384672060285497,1.0661157024793388,0.2515801665417272,0.687001133786848,0.038008813008969904,0.7281542699724519,0.030598443194002192,0.3436804354448649,0.040170135517711696,0.38705314493985477,0.05537377807466494,0.42333333333333323,0.038453998524464614,0.5366666666666666,0.10116604124524477,0.3755658569879158,0.03574226486219078,0.44647711923908673,0.06140733418780436,21.0,0.0,30.0,0.0,0.8466391170880005,0.010630465649192877,0.8733432172565697,0.02169006306475496,0.7936904761904763,0.024769344120570982,0.7867768595041322,0.05031603330834546,0.8184549209618901,0.016566234789660208,0.826784016090308,0.02836686120030984,84.0,0.0,121.0,0.0,8.889999999999999,0.8075339690137567,16.1,3.0349812373573437,12.110000000000001,0.8075339690137566,13.9,3.0349812373573437,17.330000000000002,2.0806249061279645,25.8,6.0882400303098,66.67,2.0806249061279627,95.2,6.0882400303098,0.42333333333333323,0.038453998524464614,0.5366666666666666,0.10116604124524477,0.3436804354448649,0.040170135517711696,0.38705314493985477,0.05537377807466494,0.5766666666666665,0.038453998524464586,0.4633333333333334,0.10116604124524477,0.20630952380952378,0.024769344120571007,0.21322314049586777,0.05031603330834545,None_sacler,1 vs 2,HY43,X_V06_DELTA
knn,binary,"[0, 1]",2,0.6716190476190476,0.019681515590357506,0.6854304635761589,0.036172118340339815,0.7711406370418213,0.018376057749613692,0.778753857638878,0.032713469381288676,0.6983333333333334,0.03175198356905299,0.6950413223140497,0.05432657757503594,0.8659655677439166,0.014871917838328263,0.8887460622139857,0.016509564431731252,1.2937142857142856,0.11893556631319487,1.2920529801324503,0.2089436333680971,135.84,12.48823446288546,195.1,31.550488638582657,-1.2937142857142856,0.11893556631319487,-1.2920529801324503,0.2089436333680971,0.4352380952380953,0.06595233319960832,0.35333333333333333,0.07062332703142535,1.5083333333333333,0.15875991784526505,1.524793388429752,0.2716328878751798,0.6674092970521542,0.02738278719191188,0.6953443526170798,0.03590231534529574,0.3230465190616892,0.02057053799115796,0.3475213702848901,0.03548684236135612,0.5647619047619048,0.06595233319960835,0.6466666666666666,0.07062332703142535,0.40762940651403046,0.030149891389963674,0.45004952290204214,0.03245001258675104,21.0,0.0,30.0,0.0,0.8659655677439166,0.014871917838328263,0.8887460622139857,0.016509564431731252,0.6983333333333334,0.03175198356905299,0.6950413223140497,0.05432657757503594,0.7711406370418213,0.018376057749613692,0.778753857638878,0.032713469381288676,84.0,0.0,121.0,0.0,11.86,1.3849989971917749,19.4,2.1186998109427604,9.14,1.3849989971917749,10.6,2.1186998109427604,25.339999999999996,2.667166619800454,36.9,6.573515886579352,58.660000000000004,2.6671666198004544,84.1,6.573515886579351,0.5647619047619048,0.06595233319960835,0.6466666666666666,0.07062332703142535,0.3230465190616892,0.02057053799115796,0.3475213702848901,0.03548684236135612,0.4352380952380953,0.06595233319960832,0.35333333333333333,0.07062332703142535,0.3016666666666667,0.03175198356905303,0.30495867768595036,0.054326577575035964,None_sacler,1 vs 2,HY43,X_V06_DELTA
gaussian_nb,binary,"[0, 1]",2,0.5988571428571429,0.03685220698940465,0.6311258278145695,0.09261268374859541,0.6910750562367636,0.04048518432752837,0.7194813188199067,0.0944764665328408,0.573452380952381,0.058987130863077254,0.6132231404958677,0.13330600999550077,0.8861553069277551,0.017075780835792444,0.8941583121935404,0.02063310273843851,1.7660952380952382,0.22481220852197756,1.608609271523179,0.5194204664450983,185.44,23.605281894807643,242.9,78.43249043320986,-1.7660952380952382,0.22481220852197756,-1.608609271523179,0.5194204664450983,0.2995238095238095,0.0701454415340157,0.2966666666666667,0.0908804668741268,2.1327380952380954,0.2949356543153861,1.933884297520661,0.6665300499775039,0.7002607709750567,0.02775604414550263,0.7313911845730028,0.027480744601884745,0.2968281333506168,0.01869054235055132,0.3239012436304375,0.059668630370155865,0.7004761904761905,0.07014544153401571,0.7033333333333334,0.09088046687412683,0.4129096505411479,0.019531591911166213,0.4369812861583232,0.04564399617175545,21.0,0.0,30.0,0.0,0.8861553069277551,0.017075780835792444,0.8941583121935404,0.02063310273843851,0.573452380952381,0.058987130863077254,0.6132231404958677,0.13330600999550077,0.6910750562367636,0.04048518432752837,0.7194813188199067,0.0944764665328408,84.0,0.0,121.0,0.0,14.709999999999999,1.47305427221433,21.1,2.7264140062238043,6.29,1.47305427221433,8.9,2.7264140062238043,35.83,4.954918992498488,46.8,16.13002720945559,48.17,4.954918992498487,74.2,16.13002720945559,0.7004761904761905,0.07014544153401571,0.7033333333333334,0.09088046687412683,0.2968281333506168,0.01869054235055132,0.3239012436304375,0.059668630370155865,0.2995238095238095,0.0701454415340157,0.2966666666666667,0.0908804668741268,0.42654761904761906,0.058987130863077226,0.3867768595041322,0.13330600999550077,None_sacler,1 vs 2,HY43,X_V06_DELTA
decision_tree,binary,"[0, 1]",2,0.8617277486910995,0.010195467855385346,0.8776556776556778,0.016308481423261523,0.8727452588262073,0.008787891854789733,0.8885539629750425,0.01495453614744979,0.8636190476190476,0.00935080968276845,0.8879999999999999,0.02450497555927149,0.8835691084773393,0.013317649686009202,0.8897203005261842,0.02110387083273362,0.4381675392670156,0.028069479471678423,0.36849816849816847,0.06500498582179784,83.68999999999998,5.361270579090578,100.6,17.74636112935081,-0.4381675392670156,0.028069479471678423,-0.36849816849816847,0.06500498582179784,0.1405813953488372,0.017917292910852634,0.13495934959349593,0.029982258397700447,0.681904761904762,0.04675404841384222,0.5599999999999998,0.12252487779635753,0.8615188261351051,0.010708866333297477,0.8765203252032521,0.01661601574830677,0.8393687255787379,0.010876385792488081,0.864374815350313,0.02498899714217277,0.8594186046511627,0.017917292910852665,0.865040650406504,0.02998225839770042,0.848307894602174,0.012131890827777771,0.8642649277865215,0.018524671926558604,86.0,0.0,123.0,0.0,0.8835691084773393,0.013317649686009202,0.8897203005261842,0.02110387083273362,0.8636190476190476,0.00935080968276845,0.8879999999999999,0.02450497555927149,0.8727452588262073,0.008787891854789733,0.8885539629750425,0.01495453614744979,105.0,0.0,150.0,0.0,73.91000000000001,1.5408871903333266,106.4,3.687817782917155,12.09,1.5408871903333268,16.6,3.687817782917155,14.319999999999999,0.9818350166906861,16.8,3.675746333890726,90.68,0.9818350166906871,133.2,3.675746333890726,0.8594186046511627,0.017917292910852665,0.865040650406504,0.02998225839770042,0.8393687255787379,0.010876385792488081,0.864374815350313,0.02498899714217277,0.1405813953488372,0.017917292910852634,0.13495934959349593,0.029982258397700447,0.13638095238095235,0.00935080968276844,0.11200000000000002,0.02450497555927151,None_sacler,0 vs 1-2,HY43,X_V06_DELTA
random_forest,binary,"[0, 1]",2,0.918586387434555,0.00526605454436808,0.9340659340659341,0.009137136475638432,0.9251039315285707,0.005233941839484969,0.9393757121207196,0.008603189574849915,0.9152380952380954,0.013310638281420088,0.9299999999999999,0.017284832429004467,0.9359538838003484,0.008727283459788668,0.9493387026596822,0.015605438324091739,0.2678010471204188,0.033075351930181324,0.21978021978021975,0.043409984944154274,51.15,6.317392218664632,60.0,11.85092588975412,-0.2678010471204188,0.033075351930181324,-0.21978021978021975,0.043409984944154274,0.07732558139534884,0.011937103561577126,0.06097560975609756,0.020370320295898248,0.4238095238095238,0.06655319140710042,0.35,0.08642416214502248,0.9659130675526024,0.004478270651462556,0.9767750677506776,0.006554979878249886,0.9000676332316722,0.013491769228464475,0.9171332939368293,0.017370444833339233,0.9226744186046514,0.011937103561577097,0.9390243902439025,0.020370320295898237,0.910729486184237,0.005408018786108683,0.9276943611165114,0.00996134389612885,86.0,0.0,123.0,0.0,0.9359538838003484,0.008727283459788668,0.9493387026596822,0.015605438324091739,0.9152380952380954,0.013310638281420088,0.9299999999999999,0.017284832429004467,0.9251039315285707,0.005233941839484969,0.9393757121207196,0.008603189574849915,105.0,0.0,150.0,0.0,79.35,1.0265909062956324,115.5,2.5055493963954847,6.65,1.0265909062956329,7.5,2.5055493963954847,8.899999999999999,1.3976170195491084,10.5,2.592724864350674,96.1,1.3976170195491073,139.5,2.592724864350674,0.9226744186046514,0.011937103561577097,0.9390243902439025,0.020370320295898237,0.9000676332316722,0.013491769228464475,0.9171332939368293,0.017370444833339233,0.07732558139534884,0.011937103561577126,0.06097560975609756,0.020370320295898248,0.08476190476190476,0.013310638281420083,0.07,0.017284832429004495,None_sacler,0 vs 1-2,HY43,X_V06_DELTA
extra_trees,binary,"[0, 1]",2,0.9186387434554973,0.006413226710146396,0.932967032967033,0.011589868107530427,0.9251550041627435,0.006191082848761974,0.9380908903748967,0.011551157223763462,0.9154285714285715,0.012334467068072433,0.9259999999999999,0.02443434134649503,0.9359110798879758,0.007848182571917307,0.9510556931444987,0.014107346860830185,0.2673298429319372,0.03219050954153908,0.22967032967032966,0.06328156144729707,51.06,6.148387322433963,62.7,17.275866275112097,-0.2673298429319372,0.03219050954153908,-0.22967032967032966,0.06328156144729707,0.07744186046511628,0.010475160267664412,0.05853658536585367,0.018300209231581717,0.4228571428571429,0.06167233534036221,0.37,0.1221717067324752,0.9669944629014398,0.00476410321224409,0.9773360433604334,0.005987791096559432,0.9003138772928339,0.012823110142535754,0.9133601765018933,0.024610808081131946,0.922558139534884,0.01047516026766441,0.9414634146341463,0.018300209231581703,0.9107745763930591,0.006733213145490887,0.9268593377426553,0.011658721256772177,86.0,0.0,123.0,0.0,0.9359110798879758,0.007848182571917307,0.9510556931444987,0.014107346860830185,0.9154285714285715,0.012334467068072433,0.9259999999999999,0.02443434134649503,0.9251550041627435,0.006191082848761974,0.9380908903748967,0.011551157223763462,105.0,0.0,150.0,0.0,79.34,0.9008637830191406,115.8,2.250925735484551,6.660000000000001,0.9008637830191397,7.2,2.250925735484551,8.879999999999999,1.2951190421476064,11.1,3.665151201974256,96.12,1.295119042147608,138.9,3.6651512019742563,0.922558139534884,0.01047516026766441,0.9414634146341463,0.018300209231581703,0.9003138772928339,0.012823110142535754,0.9133601765018933,0.024610808081131946,0.07744186046511628,0.010475160267664412,0.05853658536585367,0.018300209231581717,0.08457142857142856,0.01233446706807244,0.07399999999999998,0.02443434134649504,None_sacler,0 vs 1-2,HY43,X_V06_DELTA
xgboost,binary,"[0, 1]",2,0.9126178010471204,0.007056526469631129,0.926007326007326,0.008062307213293868,0.9191029757212898,0.006641554554120654,0.9320851380493818,0.007792383131835014,0.903809523809524,0.012570787221094212,0.9246666666666666,0.01988857852023506,0.9358115214381877,0.011336725838725812,0.940174220911152,0.01638197512657811,0.2989005235602094,0.03199143770088592,0.23956043956043954,0.048231866530578836,57.089999999999996,6.11036460086921,65.4,13.167299562848024,-0.2989005235602094,0.03199143770088592,-0.23956043956043954,0.048231866530578836,0.07662790697674418,0.014925752183407385,0.07235772357723577,0.021832123643493583,0.4809523809523809,0.06285393610547087,0.3766666666666666,0.09944289260117531,0.963249169435216,0.005870049243554003,0.974189701897019,0.006381194110145846,0.8881748854613702,0.01210392799431647,0.9105435353997875,0.019181634039221823,0.9233720930232557,0.014925752183407397,0.9276422764227643,0.021832123643493576,0.9048919127836573,0.007759890221241063,0.9186689023691498,0.00873125110520423,86.0,0.0,123.0,0.0,0.9358115214381877,0.011336725838725812,0.940174220911152,0.01638197512657811,0.903809523809524,0.012570787221094212,0.9246666666666666,0.01988857852023506,0.9191029757212898,0.006641554554120654,0.9320851380493818,0.007792383131835014,105.0,0.0,150.0,0.0,79.41,1.2836146877730354,114.1,2.6853512081497106,6.590000000000001,1.2836146877730352,8.9,2.685351208149711,10.1,1.3199326582148887,11.3,2.9832867780352594,94.9,1.3199326582148887,138.7,2.9832867780352594,0.9233720930232557,0.014925752183407397,0.9276422764227643,0.021832123643493576,0.8881748854613702,0.01210392799431647,0.9105435353997875,0.019181634039221823,0.07662790697674418,0.014925752183407385,0.07235772357723577,0.021832123643493583,0.09619047619047619,0.012570787221094176,0.07533333333333334,0.019888578520235067,None_sacler,0 vs 1-2,HY43,X_V06_DELTA
adaboost,binary,"[0, 1]",2,0.908586387434555,0.005778696576670365,0.9227106227106228,0.014595944812960787,0.9152364156335914,0.005255689492447883,0.9283848596692051,0.013600964965092041,0.897904761904762,0.01060336469746909,0.9119999999999999,0.01906454274624641,0.9342921022655336,0.01144968966375797,0.9456925396338566,0.018085014184944584,0.3159162303664921,0.025843352441321264,0.27069597069597073,0.053374654702439815,60.339999999999996,4.936080316292362,73.9,14.57128073376607,-0.3159162303664921,0.025843352441321264,-0.27069597069597073,0.053374654702439815,0.07837209302325582,0.014842481627468065,0.06422764227642276,0.022494857419454884,0.5104761904761904,0.05301682348734535,0.44000000000000006,0.09532271373123206,0.9610614617940199,0.005633952390746249,0.9724796747967479,0.005679793416485288,0.8818191755686533,0.010081527167613137,0.8974796619759587,0.020263833918381942,0.9216279069767443,0.014842481627468046,0.9357723577235773,0.022494857419454888,0.9006663215509121,0.006624448330122315,0.9160252450926981,0.015848636288317165,86.0,0.0,123.0,0.0,0.9342921022655336,0.01144968966375797,0.9456925396338566,0.018085014184944584,0.897904761904762,0.01060336469746909,0.9119999999999999,0.01906454274624641,0.9152364156335914,0.005255689492447883,0.9283848596692051,0.013600964965092041,105.0,0.0,150.0,0.0,79.26,1.2764534199622533,115.1,2.766867462592951,6.74,1.2764534199622535,7.9,2.766867462592951,10.72,1.1133532932342525,13.2,2.859681411936962,94.28,1.1133532932342518,136.8,2.859681411936962,0.9216279069767443,0.014842481627468046,0.9357723577235773,0.022494857419454888,0.8818191755686533,0.010081527167613137,0.8974796619759587,0.020263833918381942,0.07837209302325582,0.014842481627468065,0.06422764227642276,0.022494857419454884,0.10209523809523809,0.010603364697469067,0.088,0.019064542746246416,None_sacler,0 vs 1-2,HY43,X_V06_DELTA
svm,binary,"[0, 1]",2,0.8465968586387435,0.007412481878392798,0.883882783882784,0.014244432803995018,0.8390399581223678,0.009038461591581034,0.8822814042761797,0.016018857148153185,0.7299047619047621,0.013655960631569474,0.7933333333333332,0.02454524670486057,0.9879932135329843,0.004051196385746386,0.9941616943832517,0.006848453812647871,0.7473298429319372,0.03728787823087588,0.5703296703296703,0.06793969422730342,142.74,7.121984742097299,155.7,18.54753652405384,-0.7473298429319372,0.03728787823087588,-0.5703296703296703,0.06793969422730342,0.010930232558139533,0.0037658783880592612,0.005691056910569106,0.0066932731898257285,1.3504761904761904,0.06827980315784733,1.0333333333333334,0.12272623352430287,0.9564258028792914,0.006378691211952192,0.9697154471544716,0.008625148207491433,0.7507604803788286,0.009330409401327622,0.798174579760815,0.01906814380675986,0.9890697674418606,0.003765878388059241,0.994308943089431,0.006693273189825726,0.8533536377629286,0.006088726476036061,0.8854021577070789,0.012623544164713478,86.0,0.0,123.0,0.0,0.9879932135329843,0.004051196385746386,0.9941616943832517,0.006848453812647871,0.7299047619047621,0.013655960631569474,0.7933333333333332,0.02454524670486057,0.8390399581223678,0.009038461591581034,0.8822814042761797,0.016018857148153185,105.0,0.0,150.0,0.0,85.06,0.3238655413730977,122.3,0.8232726023485646,0.9400000000000001,0.32386554137309653,0.7,0.8232726023485646,28.360000000000003,1.4338758663147937,31.0,3.681787005729087,76.64000000000001,1.4338758663147937,119.0,3.681787005729087,0.9890697674418606,0.003765878388059241,0.994308943089431,0.006693273189825726,0.7507604803788286,0.009330409401327622,0.798174579760815,0.01906814380675986,0.010930232558139533,0.0037658783880592612,0.005691056910569106,0.0066932731898257285,0.27009523809523805,0.013655960631569455,0.2066666666666667,0.02454524670486058,None_sacler,0 vs 1-2,HY43,X_V06_DELTA
