model,target_type,classes,n_classes,bayes_best_cv_score_cv_mean,bayes_best_cv_score_cv_std,accuracy_cv_mean,accuracy_cv_std,f1_cv_mean,f1_cv_std,recall_cv_mean,recall_cv_std,precision_cv_mean,precision_cv_std,misclassification_cost_mean_cv_mean,misclassification_cost_mean_cv_std,misclassification_cost_total_cv_mean,misclassification_cost_total_cv_std,misclassification_score_cv_mean,misclassification_score_cv_std,misclassification_cost_mean_true_class_0_cv_mean,misclassification_cost_mean_true_class_0_cv_std,misclassification_cost_mean_true_class_1_cv_mean,misclassification_cost_mean_true_class_1_cv_std,roc_auc_cv_mean,roc_auc_cv_std,aucpr_cv_mean,aucpr_cv_std,aucpr_baseline_cv_mean,aucpr_baseline_cv_std,precision_class_0_cv_mean,precision_class_0_cv_std,recall_class_0_cv_mean,recall_class_0_cv_std,f1_class_0_cv_mean,f1_class_0_cv_std,support_class_0_cv_mean,support_class_0_cv_std,precision_class_1_cv_mean,precision_class_1_cv_std,recall_class_1_cv_mean,recall_class_1_cv_std,f1_class_1_cv_mean,f1_class_1_cv_std,support_class_1_cv_mean,support_class_1_cv_std,tn_cv_mean,tn_cv_std,fp_cv_mean,fp_cv_std,fn_cv_mean,fn_cv_std,tp_cv_mean,tp_cv_std,specificity_cv_mean,specificity_cv_std,npv_cv_mean,npv_cv_std,fpr_cv_mean,fpr_cv_std,fnr_cv_mean,fnr_cv_std,accuracy_test_mean,accuracy_test_std,f1_test_mean,f1_test_std,recall_test_mean,recall_test_std,precision_test_mean,precision_test_std,misclassification_cost_mean_test_mean,misclassification_cost_mean_test_std,misclassification_cost_total_test_mean,misclassification_cost_total_test_std,misclassification_score_test_mean,misclassification_score_test_std,misclassification_cost_mean_true_class_0_test_mean,misclassification_cost_mean_true_class_0_test_std,misclassification_cost_mean_true_class_1_test_mean,misclassification_cost_mean_true_class_1_test_std,roc_auc_test_mean,roc_auc_test_std,aucpr_test_mean,aucpr_test_std,aucpr_baseline_test_mean,aucpr_baseline_test_std,precision_class_0_test_mean,precision_class_0_test_std,recall_class_0_test_mean,recall_class_0_test_std,f1_class_0_test_mean,f1_class_0_test_std,support_class_0_test_mean,support_class_0_test_std,precision_class_1_test_mean,precision_class_1_test_std,recall_class_1_test_mean,recall_class_1_test_std,f1_class_1_test_mean,f1_class_1_test_std,support_class_1_test_mean,support_class_1_test_std,tn_test_mean,tn_test_std,fp_test_mean,fp_test_std,fn_test_mean,fn_test_std,tp_test_mean,tp_test_std,specificity_test_mean,specificity_test_std,npv_test_mean,npv_test_std,fpr_test_mean,fpr_test_std,fnr_test_mean,fnr_test_std,OVR_Label
xgboost_strong_reg,binary,"[0, 1]",2,0.947755995433073,0.010139602076119532,0.9330188679245284,0.01056570496298042,0.9267474952231668,0.011781910390312832,0.9459649122807019,0.016965112855643248,0.9084334108769296,0.011801025952613547,0.16383647798742138,0.03967197133338642,104.2,25.231373768033766,-0.16383647798742138,0.03967197133338642,0.0774928774928775,0.010727461535759118,0.27017543859649124,0.08482556427821634,0.9779222272204727,0.004458548780380008,0.9682645590425537,0.006919031927938047,0.44811320754716977,5.851389114294502e-17,0.9547364024592527,0.013416941852792635,0.9225071225071225,0.010727461535759127,0.938292062232212,0.009619055694185401,351.0,0.0,0.9084334108769296,0.011801025952613547,0.9459649122807019,0.016965112855643248,0.9267474952231668,0.011781910390312832,285.0,0.0,323.8,3.76533899905145,27.2,3.7653389990514508,15.4,4.835057163858332,269.6,4.835057163858332,0.9225071225071225,0.010727461535759127,0.9547364024592527,0.013416941852792635,0.0774928774928775,0.010727461535759118,0.05403508771929825,0.016965112855643272,0.9106227106227106,0.01094823529741633,0.9021589526695903,0.012426537779434829,0.9154471544715447,0.02973629642134462,0.8903253012721952,0.023037217548315902,0.24175824175824173,0.059641879080927045,66.0,16.28223298909308,-0.24175824175824173,0.059641879080927045,0.09333333333333334,0.022879178091082218,0.4227642276422764,0.14868148210672305,0.9670731707317073,0.004713266168522416,0.9505866988268081,0.008277053798657322,0.45054945054945056,0.0,0.9297086887706364,0.02147629734464858,0.9066666666666666,0.022879178091082232,0.9176602288248585,0.010142939763282227,150.0,0.0,0.8903253012721952,0.023037217548315902,0.9154471544715447,0.02973629642134462,0.9021589526695903,0.012426537779434829,123.0,0.0,136.0,3.4318767136623336,14.0,3.4318767136623336,10.4,3.6575644598253874,112.6,3.6575644598253874,0.9066666666666666,0.022879178091082232,0.9297086887706364,0.02147629734464858,0.09333333333333334,0.022879178091082218,0.08455284552845528,0.029736296421344607,y_0_vs_rest
adaboost_shallow,binary,"[0, 1]",2,0.5211034326624061,0.09011700768883354,0.9858490566037734,0.012313773715378142,0.5251748251748252,0.4456807324546709,0.48235294117647065,0.455476310846576,0.663888888888889,0.46489412042945494,0.06949685534591196,0.06099872437913563,44.2,38.795188705130265,-0.06949685534591196,0.06099872437913563,0.00032310177705977385,0.000681158354371218,2.588235294117647,2.27738155423288,0.990910386771833,0.009304985432068083,0.8074233990174591,0.1953872736133635,0.026729559748427674,0.0,0.9861122831555923,0.012189147688108592,0.9996768982229401,0.000681158354371198,0.9928147670791253,0.006245102509680047,619.0,0.0,0.663888888888889,0.46489412042945494,0.48235294117647065,0.455476310846576,0.5251748251748252,0.4456807324546709,17.0,0.0,618.8,0.4216370213557839,0.2,0.42163702135578396,8.8,7.7430972843917925,8.2,7.7430972843917925,0.9996768982229401,0.000681158354371198,0.9861122831555923,0.012189147688108592,0.00032310177705977385,0.000681158354371218,0.5176470588235293,0.455476310846576,0.9725274725274724,0.003559799691602735,0.20343434343434344,0.2130736992676319,0.15,0.17480147469502527,0.40714285714285714,0.39705548884820846,0.1271062271062271,0.022976245426857278,34.7,6.272515001532037,-0.1271062271062271,0.022976245426857278,0.0026415094339622643,0.003997546813099548,4.25,0.8740073734751262,0.9500943396226417,0.03016742077761307,0.5359699978183444,0.1206022596579067,0.029304029304029304,0.0,0.9749527126843833,0.004994649245154978,0.9973584905660378,0.003997546813099546,0.9860124576077146,0.0017938456507003105,265.0,0.0,0.40714285714285714,0.39705548884820846,0.15,0.17480147469502527,0.20343434343434344,0.2130736992676319,8.0,0.0,264.3,1.0593499054713804,0.7,1.0593499054713802,6.8,1.3984117975602022,1.2,1.3984117975602022,0.9973584905660378,0.003997546813099546,0.9749527126843833,0.004994649245154978,0.0026415094339622643,0.003997546813099548,0.85,0.17480147469502527,y_2_vs_rest
adaboost_stronger,binary,"[0, 1]",2,0.5155295264550934,0.09403605785855,0.9836477987421384,0.008962110901383269,0.4998361695301055,0.32357760561896104,0.4,0.3313667478318056,0.8690476190476192,0.31210765241643945,0.08050314465408806,0.04437194949850828,51.2,28.220559881051262,-0.08050314465408806,0.04437194949850828,0.00032310177705977385,0.000681158354371218,3.0,1.656833739159028,0.9905017580537869,0.007939075028486146,0.7814767469989149,0.17698138593175078,0.026729559748427674,0.0,0.983854554091697,0.008864165161001913,0.9996768982229401,0.000681158354371198,0.9916848033732055,0.004544617593951723,619.0,0.0,0.8690476190476192,0.31210765241643945,0.4,0.3313667478318056,0.4998361695301055,0.32357760561896104,17.0,0.0,618.8,0.4216370213557839,0.2,0.42163702135578396,10.2,5.633234713140696,6.8,5.633234713140696,0.9996768982229401,0.000681158354371198,0.983854554091697,0.008864165161001913,0.00032310177705977385,0.000681158354371218,0.6,0.3313667478318056,0.9743589743589742,0.0038611448842104613,0.2816161616161616,0.23692787125034534,0.2125,0.20454896181055962,0.5047619047619047,0.3691201498959504,0.11794871794871793,0.027725063696185537,32.2,7.568942389058652,-0.11794871794871793,0.027725063696185537,0.0026415094339622643,0.002546975689473785,3.9375,1.0227448090527982,0.9559669811320755,0.02648567287511571,0.5194019351088016,0.09324717587541254,0.029304029304029304,0.0,0.9767624998544925,0.005885045452113293,0.9973584905660378,0.002546975689473784,0.9869373249419399,0.0019218044660957734,265.0,0.0,0.5047619047619047,0.3691201498959504,0.2125,0.20454896181055962,0.2816161616161616,0.23692787125034534,8.0,0.0,264.3,0.6749485577105528,0.7,0.6749485577105528,6.3,1.636391694484477,1.7,1.636391694484477,0.9973584905660378,0.002546975689473784,0.9767624998544925,0.005885045452113293,0.0026415094339622643,0.002546975689473785,0.7875,0.20454896181055962,y_2_vs_rest
adaboost_shallow,binary,"[0, 1]",2,0.9479913133300247,0.011893124376283183,0.9272012578616351,0.00445029973068214,0.9297778720901728,0.0042052005656259385,0.9204204204204205,0.005879549611847193,0.9393790854671049,0.00730292526341715,0.23946540880503148,0.014935727620307407,152.3,9.499122766515512,-0.23946540880503148,0.014935727620307407,0.06534653465346534,0.008492963285200786,0.39789789789789787,0.029397748059236076,0.9800414275661801,0.0018806124347968238,0.983822671097666,0.0018071775959056936,0.5235849056603774,0.0,0.9144703982312364,0.005638588913886907,0.9346534653465346,0.00849296328520077,0.9244237712421969,0.004762136967829068,303.0,0.0,0.9393790854671049,0.00730292526341715,0.9204204204204205,0.005879549611847193,0.9297778720901728,0.0042052005656259385,333.0,0.0,283.2,2.573367875415838,19.8,2.573367875415838,26.5,1.9578900207451218,306.5,1.9578900207451218,0.9346534653465346,0.00849296328520077,0.9144703982312364,0.005638588913886907,0.06534653465346534,0.008492963285200786,0.07957957957957959,0.005879549611847213,0.8904761904761905,0.023451489181801226,0.8948570511136307,0.022572676083493268,0.8902097902097902,0.029123539765287636,0.9000828268462054,0.026157150283641628,0.3395604395604396,0.08091931692720321,92.7,22.09097352112648,-0.3395604395604396,0.08091931692720321,0.10923076923076924,0.03072646600809281,0.548951048951049,0.14561769882643807,0.9422377622377622,0.016359041420932134,0.9457106853004872,0.017511439949233872,0.5238095238095238,0.0,0.881141544920254,0.028984335759638675,0.8907692307692308,0.03072646600809281,0.8856390448244209,0.02461621633889768,130.0,0.0,0.9000828268462054,0.026157150283641628,0.8902097902097902,0.029123539765287636,0.8948570511136307,0.022572676083493268,143.0,0.0,115.8,3.9944405810520642,14.2,3.9944405810520647,15.7,4.164666186436128,127.3,4.164666186436128,0.8907692307692308,0.03072646600809281,0.881141544920254,0.028984335759638675,0.10923076923076924,0.03072646600809281,0.10979020979020979,0.029123539765287608,y_1_vs_rest
adaboost_stronger,binary,"[0, 1]",2,0.9442912172450033,0.01428642784224385,0.9207547169811321,0.009555471844929407,0.9236847816264339,0.009157452698063827,0.9159159159159159,0.009282901396892607,0.9316024411110003,0.009877338769585459,0.25534591194968553,0.028651079748999064,162.4,18.222086720363407,-0.25534591194968553,0.028651079748999064,0.07392739273927393,0.010912736429163692,0.4204204204204204,0.046414506984462985,0.9744913230061746,0.005134427159563371,0.9789308892479301,0.004417064129049427,0.5235849056603774,0.0,0.9092765842576307,0.009939690283680313,0.926072607260726,0.010912736429163695,0.9175890291348432,0.009998102967830293,303.0,0.0,0.9316024411110003,0.009877338769585459,0.9159159159159159,0.009282901396892607,0.9236847816264339,0.009157452698063827,333.0,0.0,280.6,3.3065591380365986,22.4,3.3065591380365986,28.0,3.0912061651652345,305.0,3.0912061651652345,0.926072607260726,0.010912736429163695,0.9092765842576307,0.009939690283680313,0.07392739273927393,0.010912736429163692,0.08408408408408409,0.009282901396892595,0.8923076923076924,0.02265936158175736,0.8963447068420415,0.02181814420530637,0.888811188811189,0.025202867917530066,0.9044177738241157,0.026919502538711615,0.34065934065934067,0.07204941876401431,93.0,19.669491322575908,-0.34065934065934067,0.07204941876401431,0.10384615384615384,0.030822603282490535,0.5559440559440559,0.12601433958765043,0.9434615384615384,0.015497223908428464,0.9456378437079767,0.017789202007207603,0.5238095238095238,0.0,0.880223212301978,0.025228509460377312,0.8961538461538462,0.030822603282490542,0.8878886457328834,0.02371065480774057,130.0,0.0,0.9044177738241157,0.026919502538711615,0.888811188811189,0.025202867917530066,0.8963447068420415,0.02181814420530637,143.0,0.0,116.5,4.006938426723769,13.5,4.006938426723769,15.9,3.6040101122068027,127.1,3.6040101122068022,0.8961538461538462,0.030822603282490542,0.880223212301978,0.025228509460377312,0.10384615384615384,0.030822603282490535,0.11118881118881119,0.02520286791753009,y_1_vs_rest
adaboost_shallow,binary,"[0, 1]",2,0.9531246610683286,0.008698304569557112,0.9386792452830189,0.013444187985723954,0.9338081183304723,0.01420296982660239,0.9642105263157894,0.010434951121962797,0.9053327384559487,0.018603264768752594,0.12547169811320752,0.03142731767441179,79.8,19.9877740409259,-0.12547169811320752,0.03142731767441179,0.08205128205128205,0.017030588240425373,0.17894736842105263,0.052174755609813946,0.9839621132603588,0.005990994568042128,0.9761874269269073,0.010674739933101387,0.44811320754716977,5.851389114294502e-17,0.9692658742730244,0.009058815979343075,0.9179487179487179,0.01703058824042537,0.9428787701175245,0.01275962376581951,351.0,0.0,0.9053327384559487,0.018603264768752594,0.9642105263157894,0.010434951121962797,0.9338081183304723,0.01420296982660239,285.0,0.0,322.2,5.977736472389305,28.8,5.977736472389306,10.2,2.973961069759395,274.8,2.973961069759395,0.9179487179487179,0.01703058824042537,0.9692658742730244,0.009058815979343075,0.08205128205128205,0.017030588240425373,0.035789473684210524,0.010434951121962788,0.917948717948718,0.009169711040546329,0.9113067082678873,0.009062192466609508,0.9349593495934959,0.02234745596540736,0.8897252311867458,0.025040657116482092,0.19926739926739925,0.040723639881867536,54.4,11.117553687749837,-0.19926739926739925,0.040723639881867536,0.096,0.025570044202031156,0.3252032520325203,0.11173727982703686,0.9709349593495935,0.005241772032344286,0.957925987425025,0.009761817715579763,0.45054945054945056,0.0,0.9448785413372219,0.017218619959281912,0.9040000000000001,0.025570044202031166,0.9236015562130652,0.009384470052932255,150.0,0.0,0.8897252311867458,0.025040657116482092,0.9349593495934959,0.02234745596540736,0.9113067082678873,0.009062192466609508,123.0,0.0,135.6,3.835506630304673,14.4,3.835506630304674,8.0,2.748737083745107,115.0,2.748737083745107,0.9040000000000001,0.025570044202031166,0.9448785413372219,0.017218619959281912,0.096,0.025570044202031156,0.06504065040650406,0.022347455965407374,y_0_vs_rest
adaboost_stronger,binary,"[0, 1]",2,0.9520819312887754,0.007450341421845555,0.9322327044025158,0.00581028681422038,0.9269975752651366,0.00610705490802263,0.96,0.0057773515954285416,0.8962177875568138,0.008330330869526567,0.13946540880503144,0.015100343844255975,88.7,9.603818684946802,-0.13946540880503144,0.015100343844255975,0.09031339031339031,0.007836915873039984,0.19999999999999998,0.028886757977142616,0.9801724396461239,0.002663774719239591,0.9687671986444434,0.0053241356147901665,0.44811320754716977,5.851389114294502e-17,0.9655342578838425,0.004945944222654826,0.9096866096866097,0.007836915873039982,0.9367654969079566,0.0055428787229904,351.0,0.0,0.8962177875568138,0.008330330869526567,0.96,0.0057773515954285416,0.9269975752651366,0.00610705490802263,285.0,0.0,319.3,2.7507574714370344,31.7,2.7507574714370344,11.4,1.6465452046971292,273.6,1.6465452046971292,0.9096866096866097,0.007836915873039982,0.9655342578838425,0.004945944222654826,0.09031339031339031,0.007836915873039984,0.04,0.005777351595428524,0.9175824175824177,0.009652862210526199,0.9114138378613068,0.009972680227986055,0.9406504065040652,0.02065673604353334,0.8845872576628526,0.021771143730722028,0.18937728937728937,0.04005367909060057,51.7,10.934654391733954,-0.18937728937728937,0.04005367909060057,0.10133333333333332,0.022177733244221596,0.2967479674796748,0.10328368021766669,0.9706504065040651,0.004853496376103782,0.9572777566659443,0.007231864234624156,0.45054945054945056,0.0,0.9490857060561007,0.016301387763608673,0.8986666666666666,0.02217773324422159,0.9229014836571023,0.009502813418128473,150.0,0.0,0.8845872576628526,0.021771143730722028,0.9406504065040652,0.02065673604353334,0.9114138378613068,0.009972680227986055,123.0,0.0,134.8,3.32665998663324,15.2,3.32665998663324,7.3,2.5407785333546005,115.7,2.5407785333546005,0.8986666666666666,0.02217773324422159,0.9490857060561007,0.016301387763608673,0.10133333333333332,0.022177733244221596,0.05934959349593496,0.02065673604353334,y_0_vs_rest
svm_rbf,binary,"[0, 1]",2,0.5210258739021497,0.1308430768105808,0.9433962264150944,0.05028169792541489,0.4624403491440117,0.3884555037234838,0.7647058823529412,0.40470132236373124,0.39530340221089355,0.4131840613929387,0.08176100628930817,0.057918196157405885,52.0,36.835972756110145,-0.08176100628930817,0.057918196157405885,0.051696284329563816,0.055395179612420624,1.176470588235294,2.023506611818656,0.8088377839019291,0.37341207158834316,0.6606953870763193,0.3656953350805805,0.026729559748427674,0.0,0.9935772431721513,0.010760445378416363,0.9483037156704363,0.05539517961242062,0.9695242627126367,0.027439994667257446,619.0,0.0,0.39530340221089355,0.4131840613929387,0.7647058823529412,0.40470132236373124,0.4624403491440117,0.3884555037234838,17.0,0.0,587.0,34.289616180088366,32.0,34.289616180088366,4.0,6.879922480183431,13.0,6.879922480183431,0.9483037156704363,0.05539517961242062,0.9935772431721513,0.010760445378416363,0.051696284329563816,0.055395179612420624,0.2352941176470588,0.40470132236373124,0.9366300366300366,0.03895931541691919,0.2488516461099081,0.20114274281422104,0.4875,0.4101574900774904,0.23423330622571611,0.2496538541855692,0.12344322344322345,0.023616196424253198,33.7,6.447221623821122,-0.12344322344322345,0.023616196424253198,0.04981132075471698,0.05130472064236827,2.5625,2.0507874503874524,0.7738679245283019,0.33954810794069723,0.43751329870185324,0.2866031532726016,0.029304029304029304,0.0,0.9846313260727235,0.011755974005698637,0.9501886792452829,0.051304720642368254,0.966178900941731,0.02152520885762914,265.0,0.0,0.23423330622571611,0.2496538541855692,0.4875,0.4101574900774904,0.2488516461099081,0.20114274281422104,8.0,0.0,251.8,13.59575097022759,13.2,13.59575097022759,4.1,3.2812599206199233,3.9,3.2812599206199233,0.9501886792452829,0.051304720642368254,0.9846313260727235,0.011755974005698637,0.04981132075471698,0.05130472064236827,0.5125,0.4101574900774904,y_2_vs_rest
svm_poly,binary,"[0, 1]",2,0.5049304471108518,0.14741076192851027,0.9389937106918239,0.03251841973499578,0.4929065168412259,0.1944461941741442,0.9294117647058823,0.046400625749800924,0.36054541004711804,0.233665181061408,0.06855345911949687,0.034916833285906716,43.6,22.20710596983667,-0.06855345911949687,0.034916833285906716,0.060743134087237485,0.03289014570879565,0.3529411764705882,0.23200312874900456,0.976480091228737,0.01768426538764284,0.7919832338873476,0.11227303447602628,0.026729559748427674,0.0,0.9979232715543105,0.0013580983579587656,0.9392568659127625,0.03289014570879565,0.967442771790777,0.01780423926806478,619.0,0.0,0.36054541004711804,0.233665181061408,0.9294117647058823,0.046400625749800924,0.4929065168412259,0.1944461941741442,17.0,0.0,581.4,20.359000193744507,37.6,20.359000193744507,1.2,0.7888106377466155,15.8,0.7888106377466155,0.9392568659127625,0.03289014570879565,0.9979232715543105,0.0013580983579587656,0.060743134087237485,0.03289014570879565,0.07058823529411765,0.04640062574980092,0.9282051282051282,0.024248481733443523,0.37878605657426057,0.0645152550408589,0.7375,0.2079162491645775,0.2815080773781962,0.09245204175844383,0.10256410256410256,0.021428484462496022,28.0,5.849976258261415,-0.10256410256410256,0.021428484462496022,0.06603773584905662,0.029243592295755145,1.3125,1.0395812458228875,0.926981132075472,0.04251730487177653,0.4968323642340217,0.22628718902659353,0.029304029304029304,0.0,0.9917455765738534,0.00612941283770046,0.9339622641509434,0.029243592295755138,0.9617091962850356,0.013411388283946151,265.0,0.0,0.2815080773781962,0.09245204175844383,0.7375,0.2079162491645775,0.37878605657426057,0.0645152550408589,8.0,0.0,247.5,7.749551958375114,17.5,7.749551958375114,2.1,1.66332999331662,5.9,1.66332999331662,0.9339622641509434,0.029243592295755138,0.9917455765738534,0.00612941283770046,0.06603773584905662,0.029243592295755145,0.2625,0.2079162491645775,y_2_vs_rest
svm_rbf,binary,"[0, 1]",2,0.9537060868352087,0.005807029966867446,0.9891509433962264,0.019419635860207868,0.989382911106992,0.019049169811939434,0.9822822822822822,0.029370467925246082,0.9968354430379748,0.010007207785342954,0.04795597484276729,0.08072384824438215,30.5,51.34036748342705,-0.04795597484276729,0.08072384824438215,0.0033003300330033,0.010436559934549106,0.08858858858858859,0.14685233962623048,0.9975292123806977,0.00581876351264179,0.9981362243072278,0.004630020783728234,0.5235849056603774,0.0,0.9814952706726313,0.030478363411359944,0.9966996699669967,0.010436559934549092,0.9889074377046677,0.019805223084209907,303.0,0.0,0.9968354430379748,0.010007207785342954,0.9822822822822822,0.029370467925246082,0.989382911106992,0.019049169811939434,333.0,0.0,302.0,3.1622776601683795,1.0,3.1622776601683795,5.9,9.78036581910695,327.1,9.78036581910695,0.9966996699669967,0.010436559934549092,0.9814952706726313,0.030478363411359944,0.0033003300330033,0.010436559934549106,0.01771771771771772,0.0293704679252461,0.8849816849816851,0.016936303672185286,0.8910290976653072,0.016548019624633075,0.8986013986013985,0.028785755326872896,0.8843112429900917,0.021430440856876194,0.3274725274725275,0.07293783424430704,89.4,19.91202874869582,-0.3274725274725275,0.07293783424430704,0.13,0.027002325368001578,0.5069930069930069,0.14392877663436446,0.9417993544916621,0.012967755833829506,0.9500005639686357,0.01080200361976312,0.5238095238095238,0.0,0.8872499204296643,0.027500934315708308,0.8700000000000001,0.02700232536800156,0.878109052554219,0.017735674197426762,130.0,0.0,0.8843112429900917,0.021430440856876194,0.8986013986013985,0.028785755326872896,0.8910290976653072,0.016548019624633075,143.0,0.0,113.1,3.5103022978402048,16.9,3.5103022978402048,14.5,4.1163630117428225,128.5,4.1163630117428225,0.8700000000000001,0.02700232536800156,0.8872499204296643,0.027500934315708308,0.13,0.027002325368001578,0.10139860139860139,0.028785755326872886,y_1_vs_rest
svm_poly,binary,"[0, 1]",2,0.9177300865764846,0.012037571877864061,0.9380503144654087,0.015691792389779434,0.9389937228627471,0.015515672389959738,0.9108108108108108,0.016511965885071412,0.969012695645311,0.015455864106905946,0.24874213836477987,0.04992973980478188,158.2,31.755314515841285,-0.24874213836477987,0.04992973980478188,0.03201320132013201,0.01602162088866968,0.4459459459459459,0.08255982942535707,0.9704278535961703,0.013296032432623056,0.9699786936261645,0.02287755471655255,0.5235849056603774,0.0,0.9081060188022085,0.01663484637980199,0.967986798679868,0.016021620888669683,0.937074704831559,0.01588001603242046,303.0,0.0,0.969012695645311,0.015455864106905946,0.9108108108108108,0.016511965885071412,0.9389937228627471,0.015515672389959738,333.0,0.0,293.3,4.8545511292669135,9.7,4.854551129266914,29.7,5.4984846397287805,303.3,5.49848463972878,0.967986798679868,0.016021620888669683,0.9081060188022085,0.01663484637980199,0.03201320132013201,0.01602162088866968,0.0891891891891892,0.016511965885071412,0.8864468864468865,0.02050409722069188,0.8870900715410295,0.021344535454245066,0.8531468531468531,0.031790633326307355,0.9245015230437936,0.020250341144006388,0.42124542124542125,0.08482224387281274,115.0,23.156472577277874,-0.42124542124542125,0.08482224387281274,0.07692307692307693,0.0223533279155932,0.7342657342657344,0.15895316663153677,0.9289564281871974,0.018186698980155555,0.9191031510919032,0.02892475305889297,0.5238095238095238,0.0,0.8517715161610223,0.027896578413151706,0.9230769230769231,0.022353327915593187,0.8857192776888265,0.019873141228737297,130.0,0.0,0.9245015230437936,0.020250341144006388,0.8531468531468531,0.031790633326307355,0.8870900715410295,0.021344535454245066,143.0,0.0,120.0,2.9059326290271157,10.0,2.9059326290271157,21.0,4.546060565661952,122.0,4.546060565661952,0.9230769230769231,0.022353327915593187,0.8517715161610223,0.027896578413151706,0.07692307692307693,0.0223533279155932,0.14685314685314685,0.03179063332630735,y_1_vs_rest
svm_rbf,binary,"[0, 1]",2,0.9481569978345499,0.012583755852666904,0.9177672955974844,0.04271440238438456,0.917579348947055,0.041697190141032396,0.9996491228070175,0.0011095711088310138,0.8505689284387771,0.07429937496796,0.08286163522012578,0.04213164991295333,52.7,26.79572934463832,-0.08286163522012578,0.04213164991295333,0.1487179487179487,0.0776849007211784,0.0017543859649122805,0.005547855544155052,0.9802134253011447,0.01119750837286402,0.9656887598626775,0.019911074943127282,0.44811320754716977,5.851389114294502e-17,0.9996923076923077,0.0009730085108210434,0.8512820512820513,0.0776849007211784,0.9178700471097094,0.04370249311002982,351.0,0.0,0.8505689284387771,0.07429937496796,0.9996491228070175,0.0011095711088310138,0.917579348947055,0.041697190141032396,285.0,0.0,298.8,27.267400153133618,52.2,27.267400153133615,0.1,0.31622776601683794,284.9,0.31622776601683794,0.8512820512820513,0.0776849007211784,0.9996923076923077,0.0009730085108210434,0.1487179487179487,0.0776849007211784,0.00035087719298245617,0.0011095711088310103,0.9014652014652015,0.026269976762887868,0.8996020341111439,0.02577403950400162,0.9780487804878047,0.048486012700916764,0.8354845150625108,0.04318800277564299,0.1380952380952381,0.09656027830254721,37.7,26.360955976595385,-0.1380952380952381,0.09656027830254721,0.16133333333333333,0.05513619500836089,0.10975609756097562,0.2424300635045839,0.9701084010840109,0.009764934603893171,0.9478064300309992,0.018802189222029697,0.45054945054945056,0.0,0.9818434633500228,0.03889924214420223,0.8386666666666667,0.055136195008360894,0.9028183175927351,0.028231114913819255,150.0,0.0,0.8354845150625108,0.04318800277564299,0.9780487804878047,0.048486012700916764,0.8996020341111439,0.02577403950400162,123.0,0.0,125.8,8.270429251254134,24.2,8.270429251254134,2.7,5.963779562212764,120.3,5.963779562212764,0.8386666666666667,0.055136195008360894,0.9818434633500228,0.03889924214420223,0.16133333333333333,0.05513619500836089,0.021951219512195124,0.048486012700916785,y_0_vs_rest
svm_poly,binary,"[0, 1]",2,0.9442661360743267,0.011810394554442414,0.9322327044025158,0.02652271262424513,0.9302443963710065,0.025659407837157408,0.9982456140350877,0.002981882756487018,0.871978102886569,0.04603928866285319,0.0709119496855346,0.025140302654099896,45.1,15.98923248800753,-0.0709119496855346,0.025140302654099896,0.12136752136752135,0.04896455286323894,0.008771929824561403,0.014909413782435042,0.9787229469685611,0.008764360973510302,0.9615471559525413,0.01655613279643265,0.44811320754716977,5.851389114294502e-17,0.9984395299411274,0.002643650874496629,0.8786324786324785,0.04896455286323893,0.934036334468012,0.027297188406362326,351.0,0.0,0.871978102886569,0.04603928866285319,0.9982456140350877,0.002981882756487018,0.9302443963710065,0.025659407837157408,285.0,0.0,308.4,17.18655805499687,42.6,17.18655805499687,0.5,0.8498365855987975,284.5,0.8498365855987975,0.8786324786324785,0.04896455286323893,0.9984395299411274,0.002643650874496629,0.12136752136752135,0.04896455286323894,0.0017543859649122805,0.002981882756487009,0.9175824175824177,0.01754591924688635,0.9151816790005556,0.015885120873124815,0.9829268292682928,0.025262918561347242,0.8575901554001824,0.03621837440045223,0.1131868131868132,0.04383547431014856,30.9,11.967084486670556,-0.1131868131868132,0.04383547431014856,0.13599999999999998,0.04276839723989123,0.08536585365853658,0.12631459280673624,0.9698048780487806,0.007870282433323047,0.9462608426926019,0.015978433346717714,0.45054945054945056,0.0,0.9851810196848975,0.021646770868143535,0.8640000000000001,0.04276839723989122,0.919692424889442,0.019283800718738465,150.0,0.0,0.8575901554001824,0.03621837440045223,0.9829268292682928,0.025262918561347242,0.9151816790005556,0.015885120873124815,123.0,0.0,129.6,6.4152595859836845,20.4,6.4152595859836845,2.1,3.1073389830457114,120.9,3.1073389830457114,0.8640000000000001,0.04276839723989122,0.9851810196848975,0.021646770868143535,0.13599999999999998,0.04276839723989123,0.01707317073170732,0.025262918561347245,y_0_vs_rest
