model,target_type,classes,n_classes,accuracy_cv_mean,accuracy_cv_std,accuracy_test_mean,accuracy_test_std,f1_cv_mean,f1_cv_std,f1_test_mean,f1_test_std,recall_cv_mean,recall_cv_std,recall_test_mean,recall_test_std,precision_cv_mean,precision_cv_std,precision_test_mean,precision_test_std,misclassification_cost_mean_cv_mean,misclassification_cost_mean_cv_std,misclassification_cost_mean_test_mean,misclassification_cost_mean_test_std,misclassification_cost_total_cv_mean,misclassification_cost_total_cv_std,misclassification_cost_total_test_mean,misclassification_cost_total_test_std,misclassification_score_cv_mean,misclassification_score_cv_std,misclassification_score_test_mean,misclassification_score_test_std,misclassification_cost_mean_true_class_0_cv_mean,misclassification_cost_mean_true_class_0_cv_std,misclassification_cost_mean_true_class_0_test_mean,misclassification_cost_mean_true_class_0_test_std,misclassification_cost_mean_true_class_1_cv_mean,misclassification_cost_mean_true_class_1_cv_std,misclassification_cost_mean_true_class_1_test_mean,misclassification_cost_mean_true_class_1_test_std,auc_cv_mean,auc_cv_std,auc_test_mean,auc_test_std,precision_class_0_cv_mean,precision_class_0_cv_std,precision_class_0_test_mean,precision_class_0_test_std,recall_class_0_cv_mean,recall_class_0_cv_std,recall_class_0_test_mean,recall_class_0_test_std,f1_class_0_cv_mean,f1_class_0_cv_std,f1_class_0_test_mean,f1_class_0_test_std,support_class_0_cv_mean,support_class_0_cv_std,support_class_0_test_mean,support_class_0_test_std,precision_class_1_cv_mean,precision_class_1_cv_std,precision_class_1_test_mean,precision_class_1_test_std,recall_class_1_cv_mean,recall_class_1_cv_std,recall_class_1_test_mean,recall_class_1_test_std,f1_class_1_cv_mean,f1_class_1_cv_std,f1_class_1_test_mean,f1_class_1_test_std,support_class_1_cv_mean,support_class_1_cv_std,support_class_1_test_mean,support_class_1_test_std,tn_cv_mean,tn_cv_std,tn_test_mean,tn_test_std,fp_cv_mean,fp_cv_std,fp_test_mean,fp_test_std,fn_cv_mean,fn_cv_std,fn_test_mean,fn_test_std,tp_cv_mean,tp_cv_std,tp_test_mean,tp_test_std,specificity_cv_mean,specificity_cv_std,specificity_test_mean,specificity_test_std,npv_cv_mean,npv_cv_std,npv_test_mean,npv_test_std,fpr_cv_mean,fpr_cv_std,fpr_test_mean,fpr_test_std,fnr_cv_mean,fnr_cv_std,fnr_test_mean,fnr_test_std,X_Processing,Subdomain
standard_extra_trees,binary,"[0, 1]",2,0.9180104712041885,0.007723178602967866,0.9296703296703297,0.015033693745173502,0.9237521838106695,0.007451218184143029,0.9350078212201127,0.014304812269587188,0.9042857142857142,0.012460064702724061,0.922,0.024149738643372717,0.9448071510733129,0.00710813531762052,0.948861678640036,0.016598695433970922,0.29246073298429326,0.034233703156105064,0.2417582417582418,0.06550304557265767,55.85999999999999,6.538637302816067,66.0,17.882331441335545,-0.29246073298429326,0.034233703156105064,-0.2417582417582418,0.06550304557265767,0.06523255813953488,0.008930723769866727,0.06097560975609756,0.021079063937810363,0.47857142857142854,0.06230032351362022,0.38999999999999996,0.12074869321686361,0.9660625692137319,0.0047724239678796155,0.97579945799458,0.006343187508998068,0.8896815566526766,0.012897102985657147,0.9086908052449225,0.025016635134263315,0.9347674418604652,0.00893072376986668,0.9390243902439025,0.02107906393781036,0.9112477285364291,0.008065530973622514,0.9233253841272024,0.01599935120997118,86.0,0.0,123.0,0.0,0.9448071510733129,0.00710813531762052,0.948861678640036,0.016598695433970922,0.9042857142857142,0.012460064702724061,0.922,0.024149738643372717,0.9237521838106695,0.007451218184143029,0.9350078212201127,0.014304812269587188,105.0,0.0,150.0,0.0,80.39000000000001,0.7680422442085395,115.5,2.592724864350674,5.609999999999999,0.7680422442085391,7.5,2.592724864350674,10.05,1.3083067937860242,11.7,3.622460796505909,94.94999999999999,1.3083067937860227,138.3,3.622460796505908,0.9347674418604652,0.00893072376986668,0.9390243902439025,0.02107906393781036,0.8896815566526766,0.012897102985657147,0.9086908052449225,0.025016635134263315,0.06523255813953488,0.008930723769866727,0.06097560975609756,0.021079063937810363,0.09571428571428572,0.01246006470272404,0.07799999999999999,0.024149738643372727,X_V06_STATS,examen_motor
standard_xgboost,binary,"[0, 1]",2,0.9103664921465968,0.008718321225644757,0.9227106227106228,0.00741701711769841,0.9169558674958008,0.008176980002668643,0.9287479861267489,0.007183868933161559,0.9005714285714286,0.011395012456944869,0.9173333333333333,0.02089361648629897,0.9346306420577843,0.00837454882122141,0.9410989915777908,0.01760966572170989,0.3082722513089005,0.032757561218850255,0.258974358974359,0.04968889934453133,58.879999999999995,6.256694192800398,70.7,13.565069521057055,-0.3082722513089005,0.032757561218850255,-0.258974358974359,0.04968889934453133,0.07767441860465116,0.010640223216603717,0.07073170731707318,0.0233282809936665,0.49714285714285716,0.056975062284724196,0.4133333333333333,0.10446808243149475,0.9598139534883721,0.006827744822121115,0.9707154471544716,0.0077418517331187455,0.8844050377345172,0.012136099710704795,0.9028893488234899,0.020436946681563626,0.9223255813953488,0.010640223216603725,0.9292682926829267,0.0233282809936665,0.9025495114606364,0.009423237713591165,0.9154818436634834,0.008067066878691336,86.0,0.0,123.0,0.0,0.9346306420577843,0.00837454882122141,0.9410989915777908,0.01760966572170989,0.9005714285714286,0.011395012456944869,0.9173333333333333,0.02089361648629897,0.9169558674958008,0.008176980002668643,0.9287479861267489,0.007183868933161559,105.0,0.0,150.0,0.0,79.32000000000002,0.9150591966279197,114.3,2.8693785622209798,6.68,0.9150591966279195,8.7,2.869378562220979,10.440000000000001,1.1964763079792073,12.4,3.134042472944843,94.56,1.196476307979207,137.6,3.1340424729448424,0.9223255813953488,0.010640223216603725,0.9292682926829267,0.0233282809936665,0.8844050377345172,0.012136099710704795,0.9028893488234899,0.020436946681563626,0.07767441860465116,0.010640223216603717,0.07073170731707318,0.0233282809936665,0.09942857142857144,0.011395012456944836,0.08266666666666668,0.02089361648629895,X_V06_STATS,examen_motor
standard_adaboost,binary,"[0, 1]",2,0.9101047120418848,0.00924808180693923,0.9183150183150184,0.013601975522963267,0.9169310473182615,0.008460658435024436,0.9251864945168652,0.011982215406462786,0.9029523809523811,0.010890786081195643,0.9186666666666667,0.01744125944030985,0.93202232057657,0.011803302081791195,0.932304786876799,0.022517986065037656,0.3032984293193718,0.031111647371725056,0.26043956043956046,0.04543863807639481,57.93000000000001,5.9423246479994845,71.1,12.404748194855783,-0.3032984293193718,0.031111647371725056,-0.26043956043956046,0.04543863807639481,0.08116279069767442,0.014757214306097107,0.08211382113821139,0.02930089522119352,0.4852380952380952,0.054453930405978096,0.40666666666666673,0.08720629720154927,0.9622585825027686,0.005853598389397775,0.9703821138211381,0.006948851577078716,0.8864921721819723,0.011629063470725462,0.9029067843847978,0.018807239826741245,0.9188372093023256,0.014757214306097093,0.9178861788617887,0.029300895221193515,0.90196538084687,0.010277210847518979,0.9099951333186398,0.015799223838029453,86.0,0.0,123.0,0.0,0.93202232057657,0.011803302081791195,0.932304786876799,0.022517986065037656,0.9029523809523811,0.010890786081195643,0.9186666666666667,0.01744125944030985,0.9169310473182615,0.008460658435024436,0.9251864945168652,0.011982215406462786,105.0,0.0,150.0,0.0,79.02,1.2691204303243533,112.9,3.6040101122068022,6.9799999999999995,1.2691204303243515,10.1,3.6040101122068027,10.19,1.1435325385255406,12.2,2.6161889160464775,94.80999999999999,1.1435325385255395,137.8,2.6161889160464775,0.9188372093023256,0.014757214306097093,0.9178861788617887,0.029300895221193515,0.8864921721819723,0.011629063470725462,0.9029067843847978,0.018807239826741245,0.08116279069767442,0.014757214306097107,0.08211382113821139,0.02930089522119352,0.09704761904761904,0.010890786081195623,0.08133333333333334,0.01744125944030985,X_V06_STATS,examen_motor
standard_svm,binary,"[0, 1]",2,0.9173821989528796,0.007757019563937656,0.9318681318681319,0.014260123390140584,0.921780709057485,0.007749255435136937,0.935824277994095,0.014545673402314236,0.8872380952380953,0.012345900728671751,0.9066666666666666,0.026293687924887198,0.959891254515272,0.006598460939793708,0.9673447859751974,0.007305427032787099,0.33057591623036653,0.03425415982766975,0.2732600732600733,0.07161773268258456,63.14000000000001,6.5425445270849245,74.6,19.551641022345585,-0.33057591623036653,0.03425415982766975,-0.2732600732600733,0.07161773268258456,0.0458139534883721,0.0077558129849803195,0.03739837398373984,0.008739574794903577,0.5638095238095239,0.06172950364335866,0.4666666666666667,0.1314684396244359,0.9658903654485049,0.004870072420857944,0.9752086720867208,0.007749738310720518,0.8747663589261429,0.011891984990120563,0.8949643938641895,0.025276594101954174,0.954186046511628,0.00775581298498031,0.9626016260162601,0.008739574794903587,0.9123804899220582,0.007781475354907291,0.9273484460553039,0.013880458518910175,86.0,0.0,123.0,0.0,0.959891254515272,0.006598460939793708,0.9673447859751974,0.007305427032787099,0.8872380952380953,0.012345900728671751,0.9066666666666666,0.026293687924887198,0.921780709057485,0.007749255435136937,0.935824277994095,0.014545673402314236,105.0,0.0,150.0,0.0,82.05999999999999,0.6669999167083094,118.4,1.0749676997731399,3.9400000000000004,0.6669999167083074,4.6,1.0749676997731399,11.84,1.2963195765105318,14.0,3.9440531887330774,93.16,1.296319576510531,136.0,3.9440531887330774,0.954186046511628,0.00775581298498031,0.9626016260162601,0.008739574794903587,0.8747663589261429,0.011891984990120563,0.8949643938641895,0.025276594101954174,0.0458139534883721,0.0077558129849803195,0.03739837398373984,0.008739574794903577,0.11276190476190476,0.01234590072867173,0.09333333333333332,0.026293687924887184,X_V06_STATS,examen_motor
standard_logistic_regression,binary,"[0, 1]",2,0.8974869109947644,0.005755459172236668,0.9076923076923077,0.005405602837894646,0.9050918615719562,0.00565620675002504,0.9153931338222236,0.004327561543807158,0.89,0.012173682215120007,0.9086666666666666,0.019638712084698393,0.9215870802749706,0.007227690425822178,0.9230386928663284,0.021796084029625292,0.3443979057591623,0.03128517470387226,0.29304029304029305,0.04176466758604901,65.78,5.975468368439601,80.0,11.40175425099138,-0.3443979057591623,0.03128517470387226,-0.29304029304029305,0.04176466758604901,0.09337209302325582,0.010093160193881647,0.09349593495934959,0.029994503551732596,0.55,0.06086841107560002,0.45666666666666667,0.09819356042349202,0.9511572535991141,0.006851215237966387,0.9586883468834688,0.007833965004248765,0.8719704686959673,0.011897121545547966,0.8913834638582276,0.018015159321934725,0.9066279069767443,0.010093160193881685,0.9065040650406505,0.02999450355173258,0.8884156026028076,0.006046360098868749,0.8983342963188035,0.0076372704491717135,86.0,0.0,123.0,0.0,0.9215870802749706,0.007227690425822178,0.9230386928663284,0.021796084029625292,0.89,0.012173682215120007,0.9086666666666666,0.019638712084698393,0.9050918615719562,0.00565620675002504,0.9153931338222236,0.004327561543807158,105.0,0.0,150.0,0.0,77.97,0.8680117766738207,111.5,3.689323936863109,8.030000000000001,0.8680117766738215,11.5,3.689323936863109,11.549999999999999,1.2782366325876007,13.7,2.94580681270476,93.45,1.2782366325876011,136.3,2.94580681270476,0.9066279069767443,0.010093160193881685,0.9065040650406505,0.02999450355173258,0.8719704686959673,0.011897121545547966,0.8913834638582276,0.018015159321934725,0.09337209302325582,0.010093160193881647,0.09349593495934959,0.029994503551732596,0.10999999999999999,0.012173682215120007,0.09133333333333335,0.019638712084698404,X_V06_STATS,examen_motor
standard_knn,binary,"[0, 1]",2,0.8779057591623036,0.0064680820299607995,0.8908424908424909,0.017677129251139307,0.8759522113397272,0.0073617897567613685,0.8901721620677773,0.020020707559614305,0.7873333333333333,0.011638720443203878,0.808,0.033818688675105416,0.9883819419115613,0.0041594547887670846,0.9919223082932815,0.005386619199031918,0.589738219895288,0.031846159141935455,0.531135531135531,0.09189200352735911,112.64000000000001,6.082616396109672,145.0,25.08651696296904,-0.589738219895288,0.031846159141935455,-0.531135531135531,0.09189200352735911,0.011511627906976744,0.0041183880493455794,0.008130081300813009,0.005420054200542005,1.063333333333333,0.05819360221601929,0.96,0.16909344337552712,0.9362663344407531,0.00458385044099835,0.9440406504065042,0.015036379676393728,0.7929683947481923,0.008871959764635104,0.8098617507039322,0.02654812534759912,0.9884883720930233,0.004118388049345593,0.9918699186991871,0.005420054200541998,0.8796849410800556,0.0056702803757176755,0.8914249211761416,0.015468661089040357,86.0,0.0,123.0,0.0,0.9883819419115613,0.0041594547887670846,0.9919223082932815,0.005386619199031918,0.7873333333333333,0.011638720443203878,0.808,0.033818688675105416,0.8759522113397272,0.0073617897567613685,0.8901721620677773,0.020020707559614305,105.0,0.0,150.0,0.0,85.01,0.3541813722437193,122.0,0.6666666666666666,0.99,0.35418137224371987,1.0,0.6666666666666666,22.33,1.2220656465364057,28.8,5.072803301265814,82.66999999999999,1.2220656465364088,121.2,5.072803301265813,0.9884883720930233,0.004118388049345593,0.9918699186991871,0.005420054200541998,0.7929683947481923,0.008871959764635104,0.8098617507039322,0.02654812534759912,0.011511627906976744,0.0041183880493455794,0.008130081300813009,0.005420054200542005,0.21266666666666664,0.01163872044320387,0.192,0.033818688675105416,X_V06_STATS,examen_motor
standard_gaussian_nb,binary,"[0, 1]",2,0.916282722513089,0.005976898369121357,0.9293040293040293,0.00810840425684201,0.921164259238569,0.005903748733135569,0.933744371533372,0.008450156972595728,0.8910476190476191,0.01138616470931292,0.908,0.021034950339909732,0.9541372031960499,0.008548304390444099,0.9614490820781725,0.010645242677239593,0.32329842931937175,0.029517375534722383,0.2728937728937729,0.053424908076090794,61.75,5.637818727131976,74.5,14.584999904772788,-0.32329842931937175,0.029517375534722383,-0.2728937728937729,0.053424908076090794,0.052906976744186054,0.010589981466910274,0.044715447154471545,0.013413949778606594,0.5447619047619048,0.05693082354656483,0.4600000000000001,0.10517475169954872,0.9486594684385382,0.00617637936216435,0.9594579945799457,0.007751803970758338,0.8776805307096559,0.010711564637002511,0.8954988133644234,0.020201724385004956,0.9470930232558141,0.010589981466910254,0.9552845528455285,0.013413949778606589,0.9106759926906125,0.006159145637660611,0.9241834637529136,0.007697706175823519,86.0,0.0,123.0,0.0,0.9541372031960499,0.008548304390444099,0.9614490820781725,0.010645242677239593,0.8910476190476191,0.01138616470931292,0.908,0.021034950339909732,0.921164259238569,0.005903748733135569,0.933744371533372,0.008450156972595728,105.0,0.0,150.0,0.0,81.45,0.9107384061542806,117.5,1.6499158227686108,4.55,0.9107384061542834,5.5,1.6499158227686108,11.440000000000001,1.195547294477861,13.8,3.155242550986462,93.56,1.1955472944778616,136.2,3.155242550986462,0.9470930232558141,0.010589981466910254,0.9552845528455285,0.013413949778606589,0.8776805307096559,0.010711564637002511,0.8954988133644234,0.020201724385004956,0.052906976744186054,0.010589981466910274,0.044715447154471545,0.013413949778606594,0.10895238095238095,0.011386164709312963,0.092,0.021034950339909746,X_V06_STATS,examen_motor
decision_tree,binary,"[0, 1]",2,0.8007329842931938,0.01323179818829318,0.8120879120879121,0.013156252744372121,0.8183783774381561,0.012595309539887026,0.8300739977123074,0.011352047872855302,0.8174285714285714,0.01764719616188116,0.8353333333333334,0.022454343251678468,0.820977116735121,0.011887818711021864,0.8256505765317982,0.021578368824388693,0.6007329842931937,0.05042041574296682,0.5498168498168499,0.053458384080467665,114.73999999999998,9.630299406906657,150.1,14.594138853967674,-0.6007329842931937,0.05042041574296682,-0.5498168498168499,0.053458384080467665,0.21965116279069768,0.01630166390706955,0.216260162601626,0.03599340426207912,0.9128571428571428,0.08823598080940578,0.8233333333333333,0.11227171625839227,0.7988887043189368,0.01310157867772528,0.8095365853658537,0.014332690014108265,0.7793033975922401,0.018173117131153077,0.7966775698839468,0.018290106001019053,0.7803488372093021,0.01630166390706957,0.7837398373983739,0.03599340426207911,0.7786828715974784,0.014355998571416489,0.7895541159873923,0.01771831521511153,86.0,0.0,123.0,0.0,0.820977116735121,0.011887818711021864,0.8256505765317982,0.021578368824388693,0.8174285714285714,0.01764719616188116,0.8353333333333334,0.022454343251678468,0.8183783774381561,0.012595309539887026,0.8300739977123074,0.011352047872855302,105.0,0.0,150.0,0.0,67.11,1.4019430960079808,96.4,4.427188724235731,18.89,1.4019430960079817,26.6,4.427188724235731,19.17,1.852955596997522,24.7,3.368151487751767,85.83,1.8529555969975224,125.3,3.3681514877517675,0.7803488372093021,0.01630166390706957,0.7837398373983739,0.03599340426207911,0.7793033975922401,0.018173117131153077,0.7966775698839468,0.018290106001019053,0.21965116279069768,0.01630166390706955,0.216260162601626,0.03599340426207912,0.18257142857142855,0.01764719616188116,0.16466666666666668,0.02245434325167845,X_V06_STATS,impacto_motor
random_forest,binary,"[0, 1]",2,0.8740314136125654,0.008164107809765536,0.8857142857142858,0.021759872439507177,0.8856454632185944,0.007321769960602229,0.895877694154535,0.01964826502155438,0.8882857142857142,0.010970080017062404,0.8946666666666667,0.021953936062628382,0.8839559833044184,0.011065831082771963,0.8973543799496904,0.023425710573303296,0.37162303664921464,0.02925260410626685,0.3457875457875458,0.06725932632750221,70.98,5.58724738429697,94.4,18.361796087408106,-0.37162303664921464,0.02925260410626685,-0.3457875457875458,0.06725932632750221,0.14337209302325585,0.01589667148849708,0.1252032520325203,0.030468226173561402,0.5585714285714285,0.054850400085311786,0.5266666666666666,0.10976968031314194,0.9298759689922479,0.007143361330110002,0.9413983739837398,0.011303229605780462,0.8639996801070415,0.011285562435603965,0.8721807903104084,0.025169491567204955,0.8566279069767442,0.015896671488497098,0.8747967479674796,0.030468226173561395,0.8595775643501075,0.009522668422704394,0.8733013179357595,0.02453649015120491,86.0,0.0,123.0,0.0,0.8839559833044184,0.011065831082771963,0.8973543799496904,0.023425710573303296,0.8882857142857142,0.010970080017062404,0.8946666666666667,0.021953936062628382,0.8856454632185944,0.007321769960602229,0.895877694154535,0.01964826502155438,105.0,0.0,150.0,0.0,73.66999999999999,1.3671137480107494,107.6,3.7475918193480524,12.330000000000002,1.3671137480107498,15.4,3.7475918193480524,11.73,1.1518584017915472,15.8,3.2930904093942583,93.27000000000001,1.15185840179155,134.2,3.2930904093942583,0.8566279069767442,0.015896671488497098,0.8747967479674796,0.030468226173561395,0.8639996801070415,0.011285562435603965,0.8721807903104084,0.025169491567204955,0.14337209302325585,0.01589667148849708,0.1252032520325203,0.030468226173561402,0.11171428571428572,0.010970080017062357,0.10533333333333332,0.02195393606262839,X_V06_STATS,impacto_motor
extra_trees,binary,"[0, 1]",2,0.8630890052356021,0.009974398362431818,0.8754578754578756,0.020792901545697677,0.8771583211089506,0.00925094654727502,0.8878526217478614,0.018700251309283114,0.8901904761904762,0.013588265801716931,0.8973333333333333,0.022487307805641787,0.8653620749014056,0.009975230724786292,0.8788087382577334,0.020804494091903096,0.37837696335078536,0.038158924009578564,0.35018315018315016,0.06759099272447495,72.27,7.288354485829506,95.6,18.452341013781663,-0.37837696335078536,0.038158924009578564,-0.35018315018315016,0.06759099272447495,0.16999999999999998,0.013929781756454944,0.15121951219512195,0.02821553405923115,0.549047619047619,0.06794132900858472,0.5133333333333333,0.11243653902820903,0.9295376522702103,0.00782984948952698,0.9356666666666668,0.012144002397064748,0.8623905444659087,0.014854990167980921,0.8717738049640855,0.026239497438965694,0.8299999999999998,0.01392978175645492,0.8487804878048781,0.028215534059231145,0.8451501745098758,0.011028567833785414,0.8599236393000208,0.02365070570768035,86.0,0.0,123.0,0.0,0.8653620749014056,0.009975230724786292,0.8788087382577334,0.020804494091903096,0.8901904761904762,0.013588265801716931,0.8973333333333333,0.022487307805641787,0.8771583211089506,0.00925094654727502,0.8878526217478614,0.018700251309283114,105.0,0.0,150.0,0.0,71.38000000000001,1.1979612310551253,104.4,3.470510689285432,14.62,1.1979612310551253,18.6,3.470510689285432,11.53,1.4267679091802794,15.4,3.3730961708462717,93.47,1.4267679091802792,134.6,3.3730961708462712,0.8299999999999998,0.01392978175645492,0.8487804878048781,0.028215534059231145,0.8623905444659087,0.014854990167980921,0.8717738049640855,0.026239497438965694,0.16999999999999998,0.013929781756454944,0.15121951219512195,0.02821553405923115,0.1098095238095238,0.01358826580171695,0.10266666666666666,0.022487307805641808,X_V06_STATS,impacto_motor
xgboost,binary,"[0, 1]",2,0.8535078534031413,0.01074057252435552,0.8663003663003664,0.021095424350636133,0.8664247787854418,0.009265670346439507,0.8762100363439365,0.020343357843706653,0.8651428571428571,0.0098586635843525,0.8620000000000001,0.027586004682102608,0.8690752479105328,0.014136800959395044,0.8912914591389682,0.020446836799407613,0.4430366492146597,0.028978530768496595,0.43699633699633694,0.0793566258294909,84.62,5.534899376782844,119.3,21.664358851451027,-0.4430366492146597,0.028978530768496595,-0.43699633699633694,0.0793566258294909,0.16069767441860464,0.020003905633914097,0.12845528455284552,0.0253644638629758,0.6742857142857143,0.049293317921762524,0.69,0.1379300234105131,0.9177596899224808,0.009141054978874808,0.9258048780487804,0.013499416066853245,0.8376137269492852,0.010610763786890243,0.838741063816354,0.027923238634968456,0.8393023255813954,0.020003905633914083,0.8715447154471546,0.0253644638629758,0.8374665839905628,0.012987009986762742,0.8545857852446176,0.022082909527745397,86.0,0.0,123.0,0.0,0.8690752479105328,0.014136800959395044,0.8912914591389682,0.020446836799407613,0.8651428571428571,0.0098586635843525,0.8620000000000001,0.027586004682102608,0.8664247787854418,0.009265670346439507,0.8762100363439365,0.020343357843706653,105.0,0.0,150.0,0.0,72.17999999999999,1.720335884516613,107.2,3.119829055146024,13.819999999999999,1.7203358845166128,15.8,3.1198290551460244,14.16,1.035159676357013,20.7,4.137900702315393,90.83999999999999,1.0351596763570123,129.3,4.137900702315393,0.8393023255813954,0.020003905633914083,0.8715447154471546,0.0253644638629758,0.8376137269492852,0.010610763786890243,0.838741063816354,0.027923238634968456,0.16069767441860464,0.020003905633914097,0.12845528455284552,0.0253644638629758,0.13485714285714287,0.0098586635843525,0.13799999999999998,0.027586004682102618,X_V06_STATS,impacto_motor
adaboost,binary,"[0, 1]",2,0.8694764397905758,0.010500395610531479,0.8835164835164836,0.025011160203310116,0.8809285213969797,0.009635220834582766,0.8927945879109931,0.02339313611202833,0.8794285714285713,0.013410209217692407,0.8833333333333334,0.028846122190549255,0.8834424040227111,0.011251495728558226,0.9028457912131854,0.02497602236186624,0.39565445026178014,0.0380358074332717,0.37289377289377285,0.08574523998499864,75.57000000000001,7.2648392197548946,101.8,23.40845051590463,-0.39565445026178014,0.0380358074332717,-0.37289377289377285,0.08574523998499864,0.1426744186046512,0.01536810707997055,0.11626016260162601,0.0313825350660468,0.6028571428571429,0.06705104608846206,0.5833333333333333,0.14423061095274634,0.9268615725359911,0.007816082588681989,0.9373821138211381,0.01504827507067785,0.8548410395181285,0.01423571789320076,0.8618624521019349,0.031114958971558252,0.8573255813953488,0.01536810707997057,0.883739837398374,0.03138253506604681,0.8553657921420236,0.01178202364495184,0.8724066591124346,0.027075480152555714,86.0,0.0,123.0,0.0,0.8834424040227111,0.011251495728558226,0.9028457912131854,0.02497602236186624,0.8794285714285713,0.013410209217692407,0.8833333333333334,0.028846122190549255,0.8809285213969797,0.009635220834582766,0.8927945879109931,0.02339313611202833,105.0,0.0,150.0,0.0,73.72999999999999,1.32165720887747,108.7,3.8600518131237562,12.27,1.3216572088774674,14.3,3.8600518131237562,12.66,1.4080719678577036,17.5,4.32691832858239,92.33999999999999,1.4080719678577056,132.5,4.32691832858239,0.8573255813953488,0.01536810707997057,0.883739837398374,0.03138253506604681,0.8548410395181285,0.01423571789320076,0.8618624521019349,0.031114958971558252,0.1426744186046512,0.01536810707997055,0.11626016260162601,0.0313825350660468,0.12057142857142858,0.013410209217692412,0.11666666666666665,0.028846122190549262,X_V06_STATS,impacto_motor
svm,binary,"[0, 1]",2,0.737696335078534,0.009091808919812299,0.7761904761904762,0.01879310882375572,0.7008187832276873,0.01379058053089266,0.7525730112698843,0.026537857174652596,0.561047619047619,0.018211544905659238,0.6213333333333333,0.036757463338907274,0.9366863238904399,0.010925204285818635,0.9563761531607898,0.01638106435858858,1.2275392670157068,0.04852047142474097,1.0560439560439558,0.09883399644053625,234.45999999999998,9.267410042125517,288.3,26.9816810282664,-1.2275392670157068,0.04852047142474097,-1.0560439560439558,0.09883399644053625,0.04662790697674418,0.008863180930306748,0.034959349593495934,0.013845029565793822,2.1947619047619047,0.09105772452829626,1.8933333333333333,0.18378731669453627,0.8948460686600221,0.012243595142147849,0.9185338753387533,0.014204761860626991,0.6408432673014581,0.00890533505714701,0.6769535075517841,0.020153624431408584,0.9533720930232559,0.008863180930306696,0.9650406504065041,0.013845029565793848,0.7662202679467058,0.006410991902169427,0.7955031573369736,0.013729276113674768,86.0,0.0,123.0,0.0,0.9366863238904399,0.010925204285818635,0.9563761531607898,0.01638106435858858,0.561047619047619,0.018211544905659238,0.6213333333333333,0.036757463338907274,0.7008187832276873,0.01379058053089266,0.7525730112698843,0.026537857174652596,105.0,0.0,150.0,0.0,81.99,0.7622335600063804,118.7,1.70293863659264,4.01,0.7622335600063802,4.3,1.7029386365926402,46.089999999999996,1.912212215094223,56.8,5.513619500836089,58.90999999999999,1.9122122150942227,93.2,5.513619500836089,0.9533720930232559,0.008863180930306696,0.9650406504065041,0.013845029565793848,0.6408432673014581,0.00890533505714701,0.6769535075517841,0.020153624431408584,0.04662790697674418,0.008863180930306748,0.034959349593495934,0.013845029565793822,0.4389523809523809,0.01821154490565927,0.3786666666666667,0.03675746333890725,X_V06_STATS,impacto_motor
logistic_regression,binary,"[0, 1]",2,0.8585340314136125,0.012904576171168174,0.8706959706959708,0.014859138389818097,0.8667302758587416,0.012734800298843656,0.8777049993486192,0.014121367252947815,0.8385714285714286,0.018528644246041625,0.8446666666666666,0.02062001903939919,0.8981036689882137,0.010936310072560728,0.9139497061887747,0.02070683009512674,0.49643979057591625,0.052649439577672506,0.4706959706959707,0.05577316530186201,94.82,10.056042959335448,128.5,15.22607412740833,-0.49643979057591625,0.052649439577672506,-0.4706959706959707,0.05577316530186201,0.11709302325581397,0.012937262231292353,0.0975609756097561,0.026274687574072243,0.8071428571428573,0.09264322123020821,0.7766666666666667,0.10310009519699599,0.9186987818383168,0.010651186675893109,0.928260162601626,0.01470803832562219,0.8188686489853932,0.0182157899902094,0.8268687329959159,0.01864599328140118,0.882906976744186,0.012937262231292391,0.9024390243902438,0.026274687574072253,0.849042661879891,0.013135237924773663,0.8627480746229296,0.016151305465388198,86.0,0.0,123.0,0.0,0.8981036689882137,0.010936310072560728,0.9139497061887747,0.02070683009512674,0.8385714285714286,0.018528644246041625,0.8446666666666666,0.02062001903939919,0.8667302758587416,0.012734800298843656,0.8777049993486192,0.014121367252947815,105.0,0.0,150.0,0.0,75.93,1.1126045518911436,111.0,3.2317865716108862,10.07,1.1126045518911423,12.0,3.2317865716108862,16.95,1.945507645834372,23.3,3.093002855909879,88.05,1.9455076458343716,126.7,3.0930028559098792,0.882906976744186,0.012937262231292391,0.9024390243902438,0.026274687574072253,0.8188686489853932,0.0182157899902094,0.8268687329959159,0.01864599328140118,0.11709302325581397,0.012937262231292353,0.0975609756097561,0.026274687574072243,0.16142857142857142,0.018528644246041635,0.15533333333333335,0.020620019039399196,X_V06_STATS,impacto_motor
