model,target_type,classes,n_classes,accuracy_cv_mean,accuracy_cv_std,f1_cv_mean,f1_cv_std,recall_cv_mean,recall_cv_std,precision_cv_mean,precision_cv_std,misclassification_cost_mean_cv_mean,misclassification_cost_mean_cv_std,misclassification_cost_total_cv_mean,misclassification_cost_total_cv_std,misclassification_score_cv_mean,misclassification_score_cv_std,misclassification_cost_mean_true_class_0_cv_mean,misclassification_cost_mean_true_class_0_cv_std,misclassification_cost_mean_true_class_1_cv_mean,misclassification_cost_mean_true_class_1_cv_std,auc_cv_mean,auc_cv_std,precision_class_0_cv_mean,precision_class_0_cv_std,recall_class_0_cv_mean,recall_class_0_cv_std,f1_class_0_cv_mean,f1_class_0_cv_std,support_class_0_cv_mean,support_class_0_cv_std,precision_class_1_cv_mean,precision_class_1_cv_std,recall_class_1_cv_mean,recall_class_1_cv_std,f1_class_1_cv_mean,f1_class_1_cv_std,support_class_1_cv_mean,support_class_1_cv_std,tn_cv_mean,tn_cv_std,fp_cv_mean,fp_cv_std,fn_cv_mean,fn_cv_std,tp_cv_mean,tp_cv_std,specificity_cv_mean,specificity_cv_std,npv_cv_mean,npv_cv_std,fpr_cv_mean,fpr_cv_std,fnr_cv_mean,fnr_cv_std,accuracy_test_mean,accuracy_test_std,f1_test_mean,f1_test_std,recall_test_mean,recall_test_std,precision_test_mean,precision_test_std,misclassification_cost_mean_test_mean,misclassification_cost_mean_test_std,misclassification_cost_total_test_mean,misclassification_cost_total_test_std,misclassification_score_test_mean,misclassification_score_test_std,misclassification_cost_mean_true_class_0_test_mean,misclassification_cost_mean_true_class_0_test_std,misclassification_cost_mean_true_class_1_test_mean,misclassification_cost_mean_true_class_1_test_std,auc_test_mean,auc_test_std,precision_class_0_test_mean,precision_class_0_test_std,recall_class_0_test_mean,recall_class_0_test_std,f1_class_0_test_mean,f1_class_0_test_std,support_class_0_test_mean,support_class_0_test_std,precision_class_1_test_mean,precision_class_1_test_std,recall_class_1_test_mean,recall_class_1_test_std,f1_class_1_test_mean,f1_class_1_test_std,support_class_1_test_mean,support_class_1_test_std,tn_test_mean,tn_test_std,fp_test_mean,fp_test_std,fn_test_mean,fn_test_std,tp_test_mean,tp_test_std,specificity_test_mean,specificity_test_std,npv_test_mean,npv_test_std,fpr_test_mean,fpr_test_std,fnr_test_mean,fnr_test_std,X_Processing,Subdomain,model_type
knn_opt_fold1,binary,"[0, 1]",2,0.8560209424083769,0.00852472931366127,0.8576307399442629,0.010046811655524917,0.7925714285714285,0.024201222459956657,0.9366192154965575,0.017652159375226007,0.6001047120418848,0.05925762089011496,114.62,11.31820559001195,-0.6001047120418848,0.05925762089011496,0.06651162790697676,0.021986004912090594,1.037142857142857,0.12100611229978334,0.9278660022148395,0.008671543497713489,0.7884394777325099,0.01713808803334689,0.9334883720930233,0.0219860049120906,0.8540778628901166,0.008012088707229987,86.0,0.0,0.9366192154965575,0.017652159375226007,0.7925714285714285,0.024201222459956657,0.8576307399442629,0.010046811655524917,105.0,0.0,80.28,1.89079642243979,5.720000000000001,1.8907964224397904,21.78,2.541128358295451,83.22,2.5411283582954507,0.9334883720930233,0.0219860049120906,0.7884394777325099,0.01713808803334689,0.06651162790697676,0.021986004912090594,0.20742857142857143,0.024201222459956675,0.8699633699633701,0.019402012920721256,0.8716672143012175,0.020005676979434724,0.8046666666666666,0.02573367875415838,0.9512341338058992,0.018592559200114232,0.5593406593406594,0.07457209354771202,152.7,20.35818153852538,-0.5593406593406594,0.07457209354771202,0.050406504065040644,0.019840656062572494,0.9766666666666668,0.12866839377079187,0.937371273712737,0.015139123321835252,0.7998045596050097,0.02240367928808332,0.9495934959349592,0.0198406560625725,0.8681657510462746,0.018954708787917718,123.0,0.0,0.9512341338058992,0.018592559200114232,0.8046666666666666,0.02573367875415838,0.8716672143012175,0.020005676979434724,150.0,0.0,116.8,2.440400695696417,6.2,2.440400695696417,29.3,3.8600518131237567,120.7,3.8600518131237562,0.9495934959349592,0.0198406560625725,0.7998045596050097,0.02240367928808332,0.050406504065040644,0.019840656062572494,0.19533333333333333,0.025733678754158374,X_V06_STATS,impacto_motor,knn
knn_opt_fold2,binary,"[0, 1]",2,0.8504712041884817,0.012973780202304625,0.8508489933732177,0.014807286571031222,0.7792380952380952,0.028471783913445015,0.9391265978348688,0.016906467973989408,0.6349738219895288,0.07355593428272221,121.28,14.04918344799994,-0.6349738219895288,0.07355593428272221,0.06255813953488372,0.020198224455074066,1.103809523809524,0.14235891956722518,0.9240321151716501,0.009060640195859695,0.7783215123197064,0.021113822673848034,0.9374418604651161,0.020198224455074056,0.8498276871021059,0.011740006241300725,86.0,0.0,0.9391265978348688,0.016906467973989408,0.7792380952380952,0.028471783913445015,0.8508489933732177,0.014807286571031222,105.0,0.0,80.61999999999999,1.7370473031363682,5.380000000000001,1.737047303136369,23.180000000000003,2.9895373109117296,81.82000000000002,2.989537310911729,0.9374418604651161,0.020198224455074056,0.7783215123197064,0.021113822673848034,0.06255813953488372,0.020198224455074066,0.2207619047619048,0.02847178391344503,0.8641025641025643,0.019494002434899863,0.86419952052068,0.020469577192030432,0.7879999999999999,0.02587720289423935,0.9570094295769163,0.015774227401943775,0.6018315018315018,0.0757621172743416,164.3,20.683058015895252,-0.6018315018315018,0.0757621172743416,0.043089430894308944,0.015825258884180415,1.06,0.12938601447119674,0.9333441734417344,0.013538665425374604,0.7876242406294811,0.022362738846786297,0.956910569105691,0.015825258884180432,0.8639743195728918,0.018599916582952226,123.0,0.0,0.9570094295769163,0.015774227401943775,0.7879999999999999,0.02587720289423935,0.86419952052068,0.020469577192030432,150.0,0.0,117.7,1.946506842754191,5.3,1.946506842754191,31.8,3.8815804341359033,118.2,3.8815804341359033,0.956910569105691,0.015825258884180432,0.7876242406294811,0.022362738846786297,0.043089430894308944,0.015825258884180415,0.21200000000000002,0.025877202894239358,X_V06_STATS,impacto_motor,knn
knn_opt_fold3,binary,"[0, 1]",2,0.8547643979057591,0.012556230866373959,0.8559565873953365,0.014109571250519232,0.7893333333333334,0.027104493449052965,0.9373086320239199,0.01565545324341696,0.6084816753926702,0.07014482454182477,116.22,13.397661487488527,-0.6084816753926702,0.07014482454182477,0.06534883720930232,0.019501940969565923,1.0533333333333332,0.13552246724526484,0.9261483942414174,0.008997746807804602,0.7862729711511949,0.020662586753641733,0.9346511627906977,0.019501940969565954,0.853239261629208,0.011588450017240933,86.0,0.0,0.9373086320239199,0.01565545324341696,0.7893333333333334,0.027104493449052965,0.8559565873953365,0.014109571250519232,105.0,0.0,80.38,1.677166923382669,5.62,1.6771669233826696,22.12,2.845971812150562,82.88000000000001,2.8459718121505633,0.9346511627906977,0.019501940969565954,0.7862729711511949,0.020662586753641733,0.06534883720930232,0.019501940969565923,0.2106666666666667,0.027104493449052972,0.8717948717948719,0.01991392726532368,0.8739364477546596,0.020596722019654116,0.8099999999999999,0.026897152082022688,0.9491076687930438,0.01467316261017815,0.5457875457875458,0.07854369736788958,149.0,21.442429381433854,-0.5457875457875458,0.07854369736788958,0.05284552845528456,0.014966613844427181,0.95,0.13448576041011337,0.9361680216802168,0.01451777253370576,0.8038519399365205,0.02420811649692644,0.9471544715447153,0.014966613844427174,0.8695487838900953,0.019221429308899737,123.0,0.0,0.9491076687930438,0.01467316261017815,0.8099999999999999,0.026897152082022688,0.8739364477546596,0.020596722019654116,150.0,0.0,116.5,1.8408935028645435,6.5,1.8408935028645435,28.5,4.034572812303401,121.5,4.034572812303401,0.9471544715447153,0.014966613844427174,0.8038519399365205,0.02420811649692644,0.05284552845528456,0.014966613844427181,0.19,0.026897152082022677,X_V06_STATS,impacto_motor,knn
knn_opt_fold4,binary,"[0, 1]",2,0.8087958115183247,0.015981312698401286,0.7963547280331158,0.02050189007258947,0.6862857142857142,0.03097540860946886,0.9529412691903152,0.01294875438617969,0.8810471204188481,0.08327983626807417,168.28,15.906448727202159,-0.8810471204188481,0.08327983626807417,0.04162790697674419,0.013176014394618879,1.5685714285714285,0.15487704304734431,0.9277253599114065,0.009518273964226727,0.7167416439520585,0.019545014016843918,0.9583720930232559,0.013176014394618839,0.8193809750846786,0.012583316137939497,86.0,0.0,0.9529412691903152,0.01294875438617969,0.6862857142857142,0.03097540860946886,0.7963547280331158,0.02050189007258947,105.0,0.0,82.42,1.1331372379372233,3.5799999999999996,1.1331372379372235,32.940000000000005,3.25241790399423,72.06,3.2524179039942314,0.9583720930232559,0.013176014394618839,0.7167416439520585,0.019545014016843918,0.04162790697674419,0.013176014394618879,0.3137142857142857,0.030975408609468857,0.8564102564102566,0.021622411351578656,0.8544596690977754,0.024174305615883924,0.7693333333333332,0.03544427028867002,0.9617692010458866,0.015958967200918845,0.6505494505494505,0.09851898628371898,177.6,26.895683255455285,-0.6505494505494505,0.09851898628371898,0.03739837398373984,0.01635024729430716,1.1533333333333335,0.17722135144335008,0.9337344173441734,0.01641544244162451,0.7746275526026808,0.027315595403663646,0.9626016260162601,0.01635024729430716,0.8582056643129127,0.01942792710533854,123.0,0.0,0.9617692010458866,0.015958967200918845,0.7693333333333332,0.03544427028867002,0.8544596690977754,0.024174305615883924,150.0,0.0,118.4,2.0110804171997807,4.6,2.0110804171997807,34.6,5.316640543300503,115.4,5.316640543300503,0.9626016260162601,0.01635024729430716,0.7746275526026808,0.027315595403663646,0.03739837398373984,0.01635024729430716,0.23066666666666666,0.035444270288670025,X_V06_STATS,impacto_motor,knn
knn_opt_fold5,binary,"[0, 1]",2,0.8025130890052357,0.01652106940573713,0.787910430857506,0.021750726358722657,0.673904761904762,0.03266973623105798,0.9532935301004273,0.012011282494665163,0.9145549738219895,0.08770872426009889,174.68,16.75236633367889,-0.9145549738219895,0.08770872426009889,0.04046511627906977,0.012315582702781705,1.6304761904761906,0.16334868115528994,0.9278959025470653,0.009807414398379415,0.7091416424573744,0.02006883719451898,0.9595348837209302,0.012315582702781653,0.8147815103517925,0.012608636305570811,86.0,0.0,0.9532935301004273,0.012011282494665163,0.673904761904762,0.03266973623105798,0.787910430857506,0.021750726358722657,105.0,0.0,82.52000000000001,1.0591401124392255,3.4799999999999995,1.0591401124392268,34.24,3.4303223042610895,70.76,3.430322304261088,0.9595348837209302,0.012315582702781653,0.7091416424573744,0.02006883719451898,0.04046511627906977,0.012315582702781705,0.3260952380952381,0.032669736231058,0.8509157509157509,0.02086805038930609,0.8479187980684417,0.02413186382793745,0.7586666666666668,0.03594234065627685,0.9621639030595794,0.016027445775445518,0.6794871794871795,0.09879175130601993,185.5,26.970148106543444,-0.6794871794871795,0.09879175130601993,0.036585365853658534,0.016372691021130856,1.2066666666666668,0.17971170328138425,0.9331436314363142,0.016297743382512365,0.7667810680723184,0.026136547638016493,0.9634146341463413,0.01637269102113085,0.8536681323238737,0.018206103918977444,123.0,0.0,0.9621639030595794,0.016027445775445518,0.7586666666666668,0.03594234065627685,0.8479187980684417,0.02413186382793745,150.0,0.0,118.5,2.0138409955990952,4.5,2.0138409955990952,36.2,5.391351098441528,113.8,5.391351098441528,0.9634146341463413,0.01637269102113085,0.7667810680723184,0.026136547638016493,0.036585365853658534,0.016372691021130856,0.24133333333333334,0.035942340656276855,X_V06_STATS,impacto_motor,knn
knn_opt_fold6,binary,"[0, 1]",2,0.8064921465968586,0.016340149270398313,0.7931415090576202,0.021416630071175877,0.6815238095238095,0.032446867240945976,0.9533137416931753,0.012631270702278551,0.8938219895287958,0.08695261729625832,170.72,16.607949903585332,-0.8938219895287958,0.08695261729625832,0.04093023255813953,0.0130269466899845,1.5923809523809527,0.16223433620473005,0.927827242524917,0.009534253890001744,0.7139389485943426,0.020013278824145667,0.9590697674418605,0.013026946689984465,0.8177710917090515,0.012580321896440072,86.0,0.0,0.9533137416931753,0.012631270702278551,0.6815238095238095,0.032446867240945976,0.7931415090576202,0.021416630071175877,105.0,0.0,82.48,1.1203174153386668,3.5199999999999996,1.1203174153386668,33.44,3.4069210602993305,71.55999999999999,3.4069210602993314,0.9590697674418605,0.013026946689984465,0.7139389485943426,0.020013278824145667,0.04093023255813953,0.0130269466899845,0.31847619047619047,0.032446867240946003,0.8545787545787545,0.02129238490237429,0.8523127780813107,0.024265022306480345,0.7659999999999999,0.03603153625559522,0.9616903785666452,0.016387605951899472,0.6597069597069597,0.0993815490635697,180.1,27.131162894354528,-0.6597069597069597,0.0993815490635697,0.03739837398373984,0.016793423723392594,1.17,0.180157681277976,0.933420054200542,0.0164037462565864,0.7721302222563307,0.026789317024189154,0.9626016260162601,0.016793423723392587,0.8566525670481123,0.018830584854071783,123.0,0.0,0.9616903785666452,0.016387605951899472,0.7659999999999999,0.03603153625559522,0.8523127780813107,0.024265022306480345,150.0,0.0,118.4,2.065591117977289,4.6,2.065591117977289,35.1,5.40473043833928,114.9,5.40473043833928,0.9626016260162601,0.016793423723392587,0.7721302222563307,0.026789317024189154,0.03739837398373984,0.016793423723392594,0.23399999999999999,0.0360315362555952,X_V06_STATS,impacto_motor,knn
knn_opt_fold7,binary,"[0, 1]",2,0.8581151832460734,0.01148389799397007,0.8608725150554948,0.013228621082671106,0.802095238095238,0.02814424924264453,0.9310068229813535,0.014436534386913918,0.5770680628272251,0.07180129815536311,110.21999999999998,13.714047947674356,-0.5770680628272251,0.07180129815536311,0.07348837209302325,0.01896295795525043,0.9895238095238096,0.14072124621322274,0.9267729789590253,0.008524162486252183,0.7950067708670555,0.021890006692228414,0.9265116279069767,0.018962957955250426,0.8549669170720522,0.010153481534262368,86.0,0.0,0.9310068229813535,0.014436534386913918,0.802095238095238,0.02814424924264453,0.8608725150554948,0.013228621082671106,105.0,0.0,79.68,1.6308143841515361,6.319999999999999,1.6308143841515363,20.78,2.9551461704776787,84.22,2.955146170477678,0.9265116279069767,0.018962957955250426,0.7950067708670555,0.021890006692228414,0.07348837209302325,0.01896295795525043,0.1979047619047619,0.028144249242644557,0.8673992673992675,0.019672902623807418,0.8693930593648551,0.020671057679826094,0.8046666666666666,0.029152642130857994,0.9459464252273466,0.015434630079197813,0.5619047619047619,0.08274389343931646,153.4,22.589082908933392,-0.5619047619047619,0.08274389343931646,0.05609756097560975,0.016462159944159824,0.9766666666666668,0.14576321065428996,0.9361111111111111,0.013924812349034083,0.7990244812340543,0.025048049659058505,0.9439024390243903,0.016462159944159834,0.8652839981257155,0.01877009887922908,123.0,0.0,0.9459464252273466,0.015434630079197813,0.8046666666666666,0.029152642130857994,0.8693930593648551,0.020671057679826094,150.0,0.0,116.1,2.0248456731316584,6.9,2.0248456731316584,29.3,4.3728963196286985,120.7,4.3728963196286985,0.9439024390243903,0.016462159944159834,0.7990244812340543,0.025048049659058505,0.05609756097560975,0.016462159944159824,0.19533333333333333,0.029152642130857994,X_V06_STATS,impacto_motor,knn
knn_opt_fold8,binary,"[0, 1]",2,0.8513089005235603,0.009958354357896756,0.8512126511036003,0.01169028697076999,0.7782857142857142,0.024757020275268427,0.94184872933146,0.015356498856968803,0.6362303664921465,0.06260616529471166,121.51999999999998,11.957777571289926,-0.6362303664921465,0.06260616529471166,0.05953488372093023,0.018611109989981552,1.1085714285714285,0.12378510137634226,0.9277408637873753,0.008161004573257,0.7785463408094533,0.018048596574848235,0.9404651162790699,0.018611109989981535,0.851084868345142,0.008859035794432235,86.0,0.0,0.94184872933146,0.015356498856968803,0.7782857142857142,0.024757020275268427,0.8512126511036003,0.01169028697076999,105.0,0.0,80.88,1.6005554591384132,5.12,1.6005554591384135,23.28,2.5994871289031867,81.72,2.599487128903188,0.9404651162790699,0.018611109989981535,0.7785463408094533,0.018048596574848235,0.05953488372093023,0.018611109989981552,0.2217142857142857,0.024757020275268455,0.8663003663003664,0.01947870101775803,0.8671749090060228,0.02036467355277296,0.7953333333333333,0.02686040732158544,0.9537889180535879,0.019318206086317388,0.5835164835164834,0.07687557887784226,159.3,20.987033033650935,-0.5835164835164834,0.07687557887784226,0.04715447154471545,0.020567659578330923,1.0233333333333332,0.13430203660792725,0.9369349593495935,0.014949573554834873,0.7928265831529526,0.022603568279569563,0.9528455284552845,0.020567659578330934,0.8653542783243953,0.01881123651073549,123.0,0.0,0.9537889180535879,0.019318206086317388,0.7953333333333333,0.02686040732158544,0.8671749090060228,0.02036467355277296,150.0,0.0,117.2,2.5298221281347035,5.8,2.5298221281347035,30.7,4.029061098237818,119.3,4.029061098237818,0.9528455284552845,0.020567659578330934,0.7928265831529526,0.022603568279569563,0.04715447154471545,0.020567659578330923,0.20466666666666664,0.026860407321585456,X_V06_STATS,impacto_motor,knn
knn_opt_fold9,binary,"[0, 1]",2,0.8447120418848166,0.011949719379298063,0.8429994462277822,0.013682124884332429,0.7632380952380953,0.02560313032007901,0.9442767592215502,0.01583791060701188,0.6759162303664921,0.06625375816779358,129.1,12.654467810048574,-0.6759162303664921,0.06625375816779358,0.05581395348837209,0.01879745062477851,1.1838095238095239,0.12801565160039508,0.9280874861572534,0.008742663928765531,0.7677211543457398,0.018665043829970883,0.944186046511628,0.018797450624778514,0.8460424241701336,0.010892535062688478,86.0,0.0,0.9442767592215502,0.01583791060701188,0.7632380952380953,0.02560313032007901,0.8429994462277822,0.013682124884332429,105.0,0.0,81.2,1.61658075373095,4.8,1.6165807537309518,24.860000000000003,2.6883286836082956,80.14000000000001,2.688328683608295,0.944186046511628,0.018797450624778514,0.7677211543457398,0.018665043829970883,0.05581395348837209,0.01879745062477851,0.23676190476190478,0.02560313032007902,0.8633699633699635,0.02058030065856975,0.8636120877254865,0.02202525155061949,0.7886666666666666,0.030315216404951044,0.9550367940424485,0.02041597395808116,0.6010989010989012,0.08533829015242952,164.1,23.29735321161326,-0.6010989010989012,0.08533829015242952,0.04552845528455284,0.021747861948768432,1.0566666666666664,0.15157608202475517,0.9362682926829269,0.015159926210313805,0.7879276667345102,0.024337523126739792,0.9544715447154472,0.02174786194876843,0.8630379581512291,0.01948652151148421,123.0,0.0,0.9550367940424485,0.02041597395808116,0.7886666666666666,0.030315216404951044,0.8636120877254865,0.02202525155061949,150.0,0.0,117.4,2.6749870196985173,5.6,2.6749870196985173,31.7,4.547282460742655,118.3,4.547282460742655,0.9544715447154472,0.02174786194876843,0.7879276667345102,0.024337523126739792,0.04552845528455284,0.021747861948768432,0.21133333333333332,0.03031521640495103,X_V06_STATS,impacto_motor,knn
knn_opt_fold10,binary,"[0, 1]",2,0.8530890052356022,0.010656304644143964,0.8536082198941436,0.01233229907938552,0.784,0.02514478107117173,0.9394397209364558,0.015120602387373283,0.6218848167539267,0.0640342651375658,118.78,12.230544641275063,-0.6218848167539267,0.0640342651375658,0.06255813953488373,0.01887561083976475,1.08,0.1257239053558589,0.9261528239202657,0.008966578019812363,0.7826685915217071,0.018531406116631108,0.9374418604651164,0.01887561083976477,0.8522327434202499,0.009641697205066224,86.0,0.0,0.9394397209364558,0.015120602387373283,0.784,0.02514478107117173,0.8536082198941436,0.01233229907938552,105.0,0.0,80.61999999999999,1.6233025322197683,5.380000000000001,1.6233025322197676,22.68,2.640202012473035,82.32,2.6402020124730377,0.9374418604651164,0.01887561083976477,0.7826685915217071,0.018531406116631108,0.06255813953488373,0.01887561083976475,0.21600000000000003,0.025144781071171764,0.8717948717948719,0.020284795758041693,0.8729941015893772,0.02132691056837165,0.8033333333333333,0.02867441755680876,0.9563158619768524,0.01583493166934067,0.5604395604395604,0.0824876471504495,153.0,22.519127672072713,-0.5604395604395604,0.0824876471504495,0.04471544715447155,0.016372691021130856,0.9833333333333334,0.14337208778404376,0.9369186991869919,0.01445081869169436,0.7997914477432381,0.024632841166759446,0.9552845528455285,0.016372691021130856,0.8705242294414404,0.019338819738039068,123.0,0.0,0.9563158619768524,0.01583493166934067,0.8033333333333333,0.02867441755680876,0.8729941015893772,0.02132691056837165,150.0,0.0,117.5,2.0138409955990952,5.5,2.0138409955990952,29.5,4.301162633521313,120.5,4.301162633521313,0.9552845528455285,0.016372691021130856,0.7997914477432381,0.024632841166759446,0.04471544715447155,0.016372691021130856,0.19666666666666668,0.02867441755680876,X_V06_STATS,impacto_motor,knn
gaussian_nb_opt_fold1,binary,"[0, 1]",2,0.7587434554973822,0.011440852157138373,0.7458229897055719,0.01446830854567381,0.6464761904761905,0.022860669921874455,0.8848526621169537,0.020526056815222998,1.018638743455497,0.058677789709194156,194.56,11.207457834456086,-1.018638743455497,0.058677789709194156,0.10418604651162792,0.021364993633220194,1.7676190476190474,0.11430334960937226,0.882530454042082,0.010852138422289215,0.6760174179299167,0.012427373821690868,0.895813953488372,0.021364993633220225,0.7699197977193202,0.010413970526357515,86.0,0.0,0.8848526621169537,0.020526056815222998,0.6464761904761905,0.022860669921874455,0.7458229897055719,0.01446830854567381,105.0,0.0,77.04,1.8373894524569354,8.959999999999999,1.8373894524569363,37.120000000000005,2.40037034179682,67.88,2.400370341796818,0.895813953488372,0.021364993633220225,0.6760174179299167,0.012427373821690868,0.10418604651162792,0.021364993633220194,0.3535238095238095,0.02286066992187445,0.7813186813186813,0.018761350273265948,0.7737690645987079,0.023090504801803687,0.682,0.03356217741873164,0.8954561444288401,0.020622287494104125,0.9175824175824177,0.09037471302122814,250.5,24.672296654795275,-0.9175824175824177,0.09037471302122814,0.0975609756097561,0.022016364240205855,1.5899999999999999,0.1678108870936582,0.8942574525745257,0.020607021241598484,0.7000218728071407,0.021218097062243733,0.902439024390244,0.022016364240205852,0.7881803242244816,0.015941675441378304,123.0,0.0,0.8954561444288401,0.020622287494104125,0.682,0.03356217741873164,0.7737690645987079,0.023090504801803687,150.0,0.0,111.0,2.70801280154532,12.0,2.70801280154532,47.7,5.034326612809745,102.3,5.034326612809745,0.902439024390244,0.022016364240205852,0.7000218728071407,0.021218097062243733,0.0975609756097561,0.022016364240205855,0.318,0.03356217741873163,X_STATS,impacto_motor,gaussian_nb
gaussian_nb_opt_fold2,binary,"[0, 1]",2,0.7572774869109947,0.011436591925317926,0.7432915074051804,0.014806272526216654,0.6422857142857142,0.02358283621130442,0.88608583528999,0.020715648430179853,1.0293193717277487,0.060334493364975615,196.6,11.523888232710346,-1.0293193717277487,0.060334493364975615,0.10232558139534886,0.02151075492327381,1.7885714285714287,0.11791418105652213,0.8830254706533776,0.010272269887690026,0.6740853463401801,0.012541579458571251,0.8976744186046511,0.021510754923273857,0.769271834245796,0.010224791201075018,86.0,0.0,0.88608583528999,0.020715648430179853,0.6422857142857142,0.02358283621130442,0.7432915074051804,0.014806272526216654,105.0,0.0,77.2,1.8499249234015485,8.8,1.8499249234015476,37.559999999999995,2.476197802186965,67.44,2.476197802186964,0.8976744186046511,0.021510754923273857,0.6740853463401801,0.012541579458571251,0.10232558139534886,0.02151075492327381,0.35771428571428565,0.0235828362113044,0.7798534798534799,0.020096508021018613,0.7719043228196346,0.024323345056404128,0.6793333333333333,0.03420345805923542,0.8950076723943138,0.02133727571361558,0.924908424908425,0.09321686621668639,252.5,25.44820447715538,-0.924908424908425,0.09321686621668639,0.0975609756097561,0.022016364240205855,1.603333333333333,0.17101729029617713,0.894249322493225,0.02060847587734448,0.6982679629465776,0.02227786788581789,0.902439024390244,0.022016364240205852,0.7870791214548026,0.017211977705554445,123.0,0.0,0.8950076723943138,0.02133727571361558,0.6793333333333333,0.03420345805923542,0.7719043228196346,0.024323345056404128,150.0,0.0,111.0,2.70801280154532,12.0,2.70801280154532,48.1,5.130518708885313,101.9,5.1305187088853135,0.902439024390244,0.022016364240205852,0.6982679629465776,0.02227786788581789,0.0975609756097561,0.022016364240205855,0.32066666666666666,0.034203458059235414,X_STATS,impacto_motor,gaussian_nb
gaussian_nb_opt_fold3,binary,"[0, 1]",2,0.7606282722513089,0.01180767248088805,0.7489596278739011,0.014836317911528776,0.6518095238095238,0.02278294836507323,0.8832979377746838,0.019564498500892563,1.0050261780104714,0.05917192980010554,191.95999999999998,11.301838591820164,-1.0050261780104714,0.05917192980010554,0.10651162790697674,0.020268019652540777,1.7409523809523808,0.11391474182536614,0.8821572535991141,0.010976886100900701,0.6786297390812521,0.012786487679906375,0.8934883720930232,0.020268019652540836,0.7708181891666885,0.010557999029793794,86.0,0.0,0.8832979377746838,0.019564498500892563,0.6518095238095238,0.02278294836507323,0.7489596278739011,0.014836317911528776,105.0,0.0,76.84,1.7430496901185069,9.16,1.7430496901185069,36.56,2.3922095783326918,68.44000000000001,2.3922095783326913,0.8934883720930232,0.020268019652540836,0.6786297390812521,0.012786487679906375,0.10651162790697674,0.020268019652540777,0.34819047619047616,0.022782948365073236,0.7824175824175824,0.018931426074055496,0.7751472164893876,0.023375749935651297,0.6839999999999999,0.03402250526045269,0.8957290973960985,0.02051754200755486,0.9120879120879122,0.09158323122148562,249.0,25.002222123465568,-0.9120879120879122,0.09158323122148562,0.0975609756097561,0.022016364240205855,1.5799999999999998,0.17011252630226345,0.8941219512195122,0.020583787005309183,0.701365737069378,0.021447516921035636,0.902439024390244,0.022016364240205852,0.7890260114180283,0.016026776442020607,123.0,0.0,0.8957290973960985,0.02051754200755486,0.6839999999999999,0.03402250526045269,0.7751472164893876,0.023375749935651297,150.0,0.0,111.0,2.70801280154532,12.0,2.70801280154532,47.4,5.103375789067903,102.6,5.103375789067903,0.902439024390244,0.022016364240205852,0.701365737069378,0.021447516921035636,0.0975609756097561,0.022016364240205855,0.316,0.03402250526045268,X_STATS,impacto_motor,gaussian_nb
gaussian_nb_opt_fold4,binary,"[0, 1]",2,0.7578010471204188,0.0126336138089896,0.7444680676279339,0.016111445024964855,0.6445714285714287,0.024593648949618917,0.8847170616010868,0.020481214802794103,1.0237696335078534,0.06397068807848366,195.54,12.218401422990379,-1.0237696335078534,0.06397068807848366,0.10395348837209303,0.021117451503610267,1.7771428571428571,0.12296824474809463,0.8826578073089701,0.010767037132823726,0.67496187518074,0.013667058542317645,0.8960465116279069,0.02111745150361029,0.769305851382322,0.011102947806858115,86.0,0.0,0.8847170616010868,0.020481214802794103,0.6445714285714287,0.024593648949618917,0.7444680676279339,0.016111445024964855,105.0,0.0,77.06,1.8161008293104814,8.940000000000001,1.8161008293104823,37.32000000000001,2.5823331397099887,67.67999999999999,2.5823331397099887,0.8960465116279069,0.02111745150361029,0.67496187518074,0.013667058542317645,0.10395348837209303,0.021117451503610267,0.3554285714285714,0.024593648949618904,0.780952380952381,0.01858169707423375,0.7733046638208365,0.02292429170790507,0.6813333333333335,0.03352537273892642,0.8953771305223925,0.02055537187081705,0.9194139194139195,0.09010625019533623,251.0,24.59900630332679,-0.9194139194139195,0.09010625019533623,0.0975609756097561,0.022016364240205855,1.5933333333333333,0.16762686369463212,0.8942520325203253,0.02060798744638477,0.6995832082108675,0.02112014837120496,0.902439024390244,0.022016364240205852,0.7878991317693977,0.015761507968421417,123.0,0.0,0.8953771305223925,0.02055537187081705,0.6813333333333335,0.03352537273892642,0.7733046638208365,0.02292429170790507,150.0,0.0,111.0,2.70801280154532,12.0,2.70801280154532,47.8,5.028805910838962,102.2,5.028805910838962,0.902439024390244,0.022016364240205852,0.6995832082108675,0.02112014837120496,0.0975609756097561,0.022016364240205855,0.3186666666666667,0.03352537273892641,X_STATS,impacto_motor,gaussian_nb
