model,target_type,classes,n_classes,accuracy_cv_mean,accuracy_cv_std,f1_cv_mean,f1_cv_std,recall_cv_mean,recall_cv_std,precision_cv_mean,precision_cv_std,misclassification_cost_mean_cv_mean,misclassification_cost_mean_cv_std,misclassification_cost_total_cv_mean,misclassification_cost_total_cv_std,misclassification_score_cv_mean,misclassification_score_cv_std,misclassification_cost_mean_true_class_0_cv_mean,misclassification_cost_mean_true_class_0_cv_std,misclassification_cost_mean_true_class_1_cv_mean,misclassification_cost_mean_true_class_1_cv_std,auc_cv_mean,auc_cv_std,precision_class_0_cv_mean,precision_class_0_cv_std,recall_class_0_cv_mean,recall_class_0_cv_std,f1_class_0_cv_mean,f1_class_0_cv_std,support_class_0_cv_mean,support_class_0_cv_std,precision_class_1_cv_mean,precision_class_1_cv_std,recall_class_1_cv_mean,recall_class_1_cv_std,f1_class_1_cv_mean,f1_class_1_cv_std,support_class_1_cv_mean,support_class_1_cv_std,tn_cv_mean,tn_cv_std,fp_cv_mean,fp_cv_std,fn_cv_mean,fn_cv_std,tp_cv_mean,tp_cv_std,specificity_cv_mean,specificity_cv_std,npv_cv_mean,npv_cv_std,fpr_cv_mean,fpr_cv_std,fnr_cv_mean,fnr_cv_std,accuracy_test_mean,accuracy_test_std,f1_test_mean,f1_test_std,recall_test_mean,recall_test_std,precision_test_mean,precision_test_std,misclassification_cost_mean_test_mean,misclassification_cost_mean_test_std,misclassification_cost_total_test_mean,misclassification_cost_total_test_std,misclassification_score_test_mean,misclassification_score_test_std,misclassification_cost_mean_true_class_0_test_mean,misclassification_cost_mean_true_class_0_test_std,misclassification_cost_mean_true_class_1_test_mean,misclassification_cost_mean_true_class_1_test_std,auc_test_mean,auc_test_std,precision_class_0_test_mean,precision_class_0_test_std,recall_class_0_test_mean,recall_class_0_test_std,f1_class_0_test_mean,f1_class_0_test_std,support_class_0_test_mean,support_class_0_test_std,precision_class_1_test_mean,precision_class_1_test_std,recall_class_1_test_mean,recall_class_1_test_std,f1_class_1_test_mean,f1_class_1_test_std,support_class_1_test_mean,support_class_1_test_std,tn_test_mean,tn_test_std,fp_test_mean,fp_test_std,fn_test_mean,fn_test_std,tp_test_mean,tp_test_std,specificity_test_mean,specificity_test_std,npv_test_mean,npv_test_std,fpr_test_mean,fpr_test_std,fnr_test_mean,fnr_test_std,model_type
svm_opt_fold10,binary,"[0, 1]",2,0.9202094240837697,0.005666932982227561,0.9222136563295894,0.005755208401560517,0.8632380952380952,0.008170518319819966,0.99047618889908,0.004837295708599533,0.38052356020942407,0.023269226294066303,72.67999999999999,4.444422222166665,-0.38052356020942407,0.023269226294066303,0.010232558139534885,0.005280429880907411,0.6838095238095239,0.04085259159909942,0.9697630121816168,0.0036966046720561356,0.8564301156231409,0.007468829766868125,0.9897674418604652,0.005280429880907423,0.9180518006005556,0.005596834868553491,86.0,0.0,0.99047618889908,0.004837295708599533,0.8632380952380952,0.008170518319819966,0.9222136563295894,0.005755208401560517,105.0,0.0,85.12,0.4541169697580373,0.8799999999999999,0.4541169697580374,14.36,0.8579044235810889,90.64,0.85790442358109,0.9897674418604652,0.005280429880907423,0.8564301156231409,0.007468829766868125,0.010232558139534885,0.005280429880907411,0.13676190476190478,0.008170518319819891,0.9340659340659341,0.014854120953109192,0.9365162863917241,0.015200069924318075,0.8873333333333333,0.024231394797393734,0.9917920234888807,0.007387192690805423,0.3135531135531135,0.06778921366375615,85.6,18.506455330205426,-0.3135531135531135,0.06778921366375615,0.008943089430894311,0.008084788016355716,0.5633333333333332,0.1211569739869687,0.978390243902439,0.006873387169064078,0.8787167818027557,0.022399568701095645,0.9910569105691056,0.008084788016355716,0.9313913958501006,0.01447808412313483,123.0,0.0,0.9917920234888807,0.007387192690805423,0.8873333333333333,0.024231394797393734,0.9365162863917241,0.015200069924318075,150.0,0.0,121.9,0.9944289260117531,1.1,0.9944289260117534,16.9,3.6347092196090616,133.1,3.6347092196090616,0.9910569105691056,0.008084788016355716,0.8787167818027557,0.022399568701095645,0.008943089430894311,0.008084788016355716,0.11266666666666666,0.02423139479739374,svm
svm_opt_fold7,binary,"[0, 1]",2,0.9140314136125655,0.005744865643704827,0.9152446067954669,0.006062413158258525,0.847047619047619,0.009419534978109543,0.9960427870400093,0.0038630834947756057,0.42230366492146604,0.026227062827024847,80.66,5.00936899996175,-0.42230366492146604,0.026227062827024847,0.004186046511627907,0.0040725350500972705,0.7647619047619048,0.047097674890547864,0.9697585825027686,0.003755213633669816,0.8428134268543047,0.008099946082910056,0.9958139534883721,0.004072535050097268,0.9127355649523612,0.005439630402490029,86.0,0.0,0.9960427870400093,0.0038630834947756057,0.847047619047619,0.009419534978109543,0.9152446067954669,0.006062413158258525,105.0,0.0,85.64,0.35023801430836426,0.36,0.35023801430836526,16.06,0.989051172701505,88.94,0.9890511727015038,0.9958139534883721,0.004072535050097268,0.8428134268543047,0.008099946082910056,0.004186046511627907,0.0040725350500972705,0.15295238095238095,0.009419534978109568,0.9263736263736264,0.012385792090760206,0.928347550785165,0.013076745859164771,0.8700000000000001,0.02335977337958739,0.9954810283518306,0.005228509662416564,0.3593406593406594,0.06352610151762118,98.1,17.342625714310582,-0.3593406593406594,0.06352610151762118,0.004878048780487805,0.005684600803090253,0.6500000000000001,0.1167988668979369,0.9782113821138211,0.006845738016062248,0.8630605802578261,0.02067364034645075,0.9951219512195122,0.005684600803090259,0.9242580110495024,0.011640012048716241,123.0,0.0,0.9954810283518306,0.005228509662416564,0.8700000000000001,0.02335977337958739,0.928347550785165,0.013076745859164771,150.0,0.0,122.4,0.6992058987801011,0.6,0.699205898780101,19.5,3.5039660069381067,130.5,3.5039660069381067,0.9951219512195122,0.005684600803090259,0.8630605802578261,0.02067364034645075,0.004878048780487805,0.005684600803090253,0.12999999999999998,0.023359773379587376,svm
xgboost_opt_fold10,binary,"[0, 1]",2,0.9186387434554973,0.00863548160605897,0.9245092881991435,0.008318466633086444,0.9072380952380954,0.013619010618960377,0.9432019958286219,0.007372388679682592,0.2853403141361256,0.03777140092370886,54.5,7.21433757642839,-0.2853403141361256,0.03777140092370886,0.06744186046511627,0.009106465212768007,0.46380952380952384,0.06809505309480181,0.9695636766334441,0.004229032747081351,0.8925730107999549,0.014146519459875254,0.9325581395348838,0.009106465212767974,0.91169057510879,0.009024464808567865,86.0,0.0,0.9432019958286219,0.007372388679682592,0.9072380952380954,0.013619010618960377,0.9245092881991435,0.008318466633086444,105.0,0.0,80.2,0.7831560082980494,5.8,0.7831560082980488,9.74,1.4299961149908378,95.26,1.4299961149908387,0.9325581395348838,0.009106465212767974,0.8925730107999549,0.014146519459875254,0.06744186046511627,0.009106465212768007,0.09276190476190475,0.013619010618960354,0.9373626373626374,0.009370736925201404,0.94192491787097,0.009357353159322755,0.9259999999999999,0.022542141605183568,0.9589453822093497,0.01346702674616214,0.22527472527472528,0.05717233098140736,61.5,15.608046357924207,-0.22527472527472528,0.05717233098140736,0.04878048780487805,0.017139716315275767,0.37,0.11271070802591784,0.9807804878048779,0.005139578283823072,0.9140894797660295,0.02254480624067483,0.9512195121951219,0.017139716315275774,0.9319728933106642,0.009445230282028585,123.0,0.0,0.9589453822093497,0.01346702674616214,0.9259999999999999,0.022542141605183568,0.94192491787097,0.009357353159322755,150.0,0.0,117.0,2.1081851067789197,6.0,2.1081851067789197,11.1,3.3813212407775355,138.9,3.3813212407775355,0.9512195121951219,0.017139716315275774,0.9140894797660295,0.02254480624067483,0.04878048780487805,0.017139716315275767,0.074,0.022542141605183575,xgboost
svm_opt_fold4,binary,"[0, 1]",2,0.909109947643979,0.006317530106386781,0.9098628012011678,0.006780869438411068,0.8371428571428572,0.01100630845927602,0.9970792302278983,0.0030542717506117987,0.44900523560209427,0.03039576531307694,85.76000000000002,5.805591174797696,-0.44900523560209427,0.03039576531307694,0.0030232558139534882,0.003110450022905252,0.8142857142857143,0.055031542296380076,0.9695426356589149,0.003678649262592885,0.8344464388497096,0.009340952088967337,0.9969767441860465,0.0031104500229052457,0.9082979388371852,0.005856026834471627,86.0,0.0,0.9970792302278983,0.0030542717506117987,0.8371428571428572,0.01100630845927602,0.9098628012011678,0.006780869438411068,105.0,0.0,85.73999999999998,0.2674987019698503,0.26000000000000006,0.26749870196985176,17.1,1.1556623882239814,87.9,1.1556623882239796,0.9969767441860465,0.0031104500229052457,0.8344464388497096,0.009340952088967337,0.0030232558139534882,0.003110450022905252,0.16285714285714284,0.011006308459275997,0.9230769230769231,0.012570976973122101,0.9249048835984676,0.013311480410539485,0.8640000000000001,0.023349200953891005,0.9954414803047376,0.005288537929092672,0.3758241758241758,0.0636843149274598,102.6,17.385817975196527,-0.3758241758241758,0.0636843149274598,0.004878048780487805,0.005684600803090253,0.68,0.11674600476945508,0.9779945799457994,0.006800290297962309,0.8576090557553622,0.02048337754288688,0.9951219512195122,0.005684600803090259,0.9211277950339675,0.01178895483393754,123.0,0.0,0.9954414803047376,0.005288537929092672,0.8640000000000001,0.023349200953891005,0.9249048835984676,0.013311480410539485,150.0,0.0,122.4,0.6992058987801011,0.6,0.699205898780101,20.4,3.5023801430836525,129.6,3.5023801430836525,0.9951219512195122,0.005684600803090259,0.8576090557553622,0.02048337754288688,0.004878048780487805,0.005684600803090253,0.136,0.02334920095389102,svm
svm_opt_fold8,binary,"[0, 1]",2,0.9226178010471205,0.0070580369717748595,0.9266138989305759,0.006927541876589809,0.8902857142857142,0.010967783051016717,0.9666141617238605,0.007682692570542204,0.3186387434554974,0.030179561451723538,60.86,5.764296237279198,-0.3186387434554974,0.030179561451723538,0.03790697674418604,0.008976864681683157,0.5485714285714286,0.05483891525508365,0.9695083056478404,0.003561831679931505,0.8784733699994165,0.010566541067402024,0.9620930232558139,0.00897686468168317,0.918107121288594,0.007245539439634988,86.0,0.0,0.9666141617238605,0.007682692570542204,0.8902857142857142,0.010967783051016717,0.9266138989305759,0.006927541876589809,105.0,0.0,82.74,0.7720103626247509,3.2600000000000002,0.7720103626247513,11.52,1.1516172203567567,93.47999999999999,1.1516172203567565,0.9620930232558139,0.00897686468168317,0.8784733699994165,0.010566541067402024,0.03790697674418604,0.008976864681683157,0.10971428571428572,0.010967783051016726,0.9311355311355312,0.013574546627289165,0.9349570268577556,0.013336674228065788,0.9020000000000001,0.022233330556943588,0.9708406334866563,0.015047173522749866,0.28424908424908424,0.06031795464791282,77.6,16.4668016188802,-0.28424908424908424,0.06031795464791282,0.03333333333333334,0.018159203867480708,0.49000000000000005,0.11116665278471786,0.976829268292683,0.006742892584435817,0.8904781793288536,0.021450786795183314,0.9666666666666668,0.018159203867480708,0.9267965212108832,0.013919248330944968,123.0,0.0,0.9708406334866563,0.015047173522749866,0.9020000000000001,0.022233330556943588,0.9349570268577556,0.013336674228065788,150.0,0.0,118.9,2.2335820757001272,4.1,2.2335820757001272,14.7,3.3349995835415367,135.3,3.3349995835415367,0.9666666666666668,0.018159203867480708,0.8904781793288536,0.021450786795183314,0.03333333333333334,0.018159203867480708,0.098,0.02223333055694358,svm
extra_trees_opt_fold10,binary,"[0, 1]",2,0.9260732984293195,0.007070970896810071,0.9309423934562545,0.006721062692950651,0.9076190476190478,0.010480999377281986,0.9560519500370855,0.006550081342493046,0.2770680628272252,0.02937416968380856,52.919999999999995,5.610466409607435,-0.2770680628272252,0.02937416968380856,0.051395348837209295,0.00793958922732984,0.4619047619047619,0.052404996886410087,0.9695016611295679,0.004040259436651944,0.8944269572293662,0.011034030279535222,0.9486046511627906,0.00793958922732979,0.9204105973227874,0.007502382151623876,86.0,0.0,0.9560519500370855,0.006550081342493046,0.9076190476190478,0.010480999377281986,0.9309423934562545,0.006721062692950651,105.0,0.0,81.57999999999998,0.6828046735503673,4.420000000000001,0.6828046735503663,9.7,1.1005049346146119,95.3,1.1005049346146119,0.9486046511627906,0.00793958922732979,0.8944269572293662,0.011034030279535222,0.051395348837209295,0.00793958922732984,0.09238095238095238,0.010480999377282018,0.9377289377289377,0.01196331986707289,0.9416949393034597,0.011800325963270276,0.9166666666666667,0.022054925823643573,0.968580234197564,0.01384816859938316,0.24542124542124544,0.058506220027892256,67.0,15.972198067614586,-0.24542124542124544,0.058506220027892256,0.036585365853658534,0.016815275943077045,0.4166666666666667,0.11027462911821781,0.9785907859078591,0.00572830186500982,0.9051418385100192,0.021256127638863708,0.9634146341463415,0.016815275943077048,0.9331414701322209,0.01222971506670495,123.0,0.0,0.968580234197564,0.01384816859938316,0.9166666666666667,0.022054925823643573,0.9416949393034597,0.011800325963270276,150.0,0.0,118.5,2.068278940998476,4.5,2.068278940998476,12.5,3.3082388735465345,137.5,3.3082388735465345,0.9634146341463415,0.016815275943077048,0.9051418385100192,0.021256127638863708,0.036585365853658534,0.016815275943077045,0.08333333333333333,0.02205492582364357,extra_trees
logistic_regression_opt_fold6,binary,"[0, 1]",2,0.9147643979057591,0.005014529841834017,0.9187738561009227,0.005411559697354409,0.8786666666666667,0.014479810185159083,0.9636734440598062,0.008709591015423427,0.3520418848167539,0.03608744216729604,67.24,6.8927014539535465,-0.3520418848167539,0.03608744216729604,0.04116279069767442,0.0105750754900992,0.6066666666666667,0.07239905092579535,0.9693576965669989,0.004110916062597543,0.8671356015182401,0.013064458009513832,0.9588372093023254,0.010575075490099162,0.9102470188527766,0.004626156488815425,86.0,0.0,0.9636734440598062,0.008709591015423427,0.8786666666666667,0.014479810185159083,0.9187738561009227,0.005411559697354409,105.0,0.0,82.46000000000001,0.9094564921485305,3.5400000000000005,0.9094564921485312,12.74,1.5203800694417022,92.25999999999999,1.520380069441703,0.9588372093023254,0.010575075490099162,0.8671356015182401,0.013064458009513832,0.04116279069767442,0.0105750754900992,0.12133333333333333,0.014479810185159073,0.9296703296703297,0.014934197657065336,0.933099155642583,0.015088960485901677,0.8946666666666667,0.02529822128134703,0.9754222496217201,0.011862167165591195,0.30183150183150187,0.06944051968675585,82.4,18.95726187448435,-0.30183150183150187,0.06944051968675585,0.027642276422764227,0.013924371358986588,0.5266666666666667,0.12649110640673517,0.9758536585365853,0.006317367108631555,0.8839066847276126,0.02382470439373326,0.9723577235772357,0.013924371358986576,0.9258289730477978,0.014791548805717975,123.0,0.0,0.9754222496217201,0.011862167165591195,0.8946666666666667,0.02529822128134703,0.933099155642583,0.015088960485901677,150.0,0.0,119.6,1.7126976771553504,3.4,1.7126976771553504,15.8,3.794733192202055,134.2,3.794733192202055,0.9723577235772357,0.013924371358986576,0.8839066847276126,0.02382470439373326,0.027642276422764227,0.013924371358986588,0.10533333333333332,0.025298221281347028,logistic_regression
logistic_regression_opt_fold9,binary,"[0, 1]",2,0.9138219895287959,0.004912670218569417,0.917663019429184,0.00536990819732592,0.8754285714285714,0.013974024781955363,0.9651331089377381,0.008232690265683223,0.3601047120418849,0.034923031468355466,68.78,6.670299010455894,-0.3601047120418849,0.034923031468355466,0.03930232558139536,0.010014711850988319,0.6228571428571429,0.06987012390977668,0.9693377630121818,0.003950041218820669,0.8642774202005953,0.012377062999930515,0.9606976744186048,0.0100147118509883,0.9095149611324279,0.0044554887127124946,86.0,0.0,0.9651331089377381,0.008232690265683223,0.8754285714285714,0.013974024781955363,0.917663019429184,0.00536990819732592,105.0,0.0,82.62,0.861265219184996,3.38,0.8612652191849952,13.079999999999998,1.4672726021053106,91.91999999999999,1.4672726021053126,0.9606976744186048,0.0100147118509883,0.8642774202005953,0.012377062999930515,0.03930232558139536,0.010014711850988319,0.12457142857142858,0.013974024781955335,0.9285714285714286,0.014369477772820282,0.9319074064215214,0.014533436110452276,0.8913333333333334,0.02394437999475729,0.9767491161860151,0.011919257090835978,0.31025641025641026,0.06588995947084181,84.7,17.98795893553981,-0.31025641025641026,0.06588995947084181,0.026016260162601623,0.013711773052220615,0.5433333333333333,0.11972189997378647,0.9758102981029811,0.005871088840488037,0.8807600301740498,0.022477088084215988,0.9739837398373983,0.01371177305222061,0.9248549427863825,0.014207928485854525,123.0,0.0,0.9767491161860151,0.011919257090835978,0.8913333333333334,0.02394437999475729,0.9319074064215214,0.014533436110452276,150.0,0.0,119.8,1.6865480854231356,3.2,1.6865480854231356,16.3,3.591656999213594,133.7,3.591656999213594,0.9739837398373983,0.01371177305222061,0.8807600301740498,0.022477088084215988,0.026016260162601623,0.013711773052220615,0.10866666666666666,0.023944379994757292,logistic_regression
xgboost_opt_fold4,binary,"[0, 1]",2,0.9190575916230366,0.009182475923934574,0.9247428103160743,0.008752270273741394,0.9057142857142857,0.013295486724680627,0.9452624440120733,0.008347034848600892,0.28827225130890055,0.037489088370016854,55.06,7.160415878673217,-0.28827225130890055,0.037489088370016854,0.06465116279069769,0.010213748274108906,0.4714285714285714,0.06647743362340294,0.9692912513842747,0.004489278517901823,0.891221114835831,0.013899697987609535,0.9353488372093024,0.010213748274108897,0.9123682686408214,0.009715567963936071,86.0,0.0,0.9452624440120733,0.008347034848600892,0.9057142857142857,0.013295486724680627,0.9247428103160743,0.008752270273741394,105.0,0.0,80.43999999999998,0.8783823515733667,5.5600000000000005,0.8783823515733656,9.9,1.3960261060914618,95.10000000000001,1.3960261060914623,0.9353488372093024,0.010213748274108897,0.891221114835831,0.013899697987609535,0.06465116279069769,0.010213748274108906,0.09428571428571429,0.013295486724680583,0.9336996336996337,0.010845625392528665,0.93859449801781,0.010237315015166407,0.9226666666666666,0.01967639432993658,0.9555910758540463,0.01780420985304957,0.23626373626373626,0.05017260271380795,64.5,13.697120540869571,-0.23626373626373626,0.05017260271380795,0.05284552845528455,0.022429465253722018,0.38666666666666666,0.0983819716496829,0.9805040650406504,0.004448045338816606,0.9099851453693855,0.019244427936064706,0.9471544715447153,0.02242946525372202,0.9279057065641195,0.011765717046451728,123.0,0.0,0.9555910758540463,0.01780420985304957,0.9226666666666666,0.01967639432993658,0.93859449801781,0.010237315015166407,150.0,0.0,116.5,2.758824226207808,6.5,2.758824226207808,11.6,2.9514591494904874,138.4,2.9514591494904874,0.9471544715447153,0.02242946525372202,0.9099851453693855,0.019244427936064706,0.05284552845528455,0.022429465253722018,0.07733333333333334,0.019676394329936585,xgboost
xgboost_opt_fold5,binary,"[0, 1]",2,0.9180104712041883,0.008141693268128244,0.9237305600635211,0.008025504929287683,0.9043809523809523,0.014417033122016448,0.9446934618236009,0.006756208238469244,0.29225130890052353,0.03911259144411991,55.82000000000001,7.470504965826905,-0.29225130890052353,0.03911259144411991,0.06534883720930232,0.00845281213862572,0.4780952380952381,0.0720851656100824,0.9692890365448505,0.0038794085531324704,0.8898751700119314,0.014642374838669984,0.9346511627906977,0.008452812138625719,0.9112750659139541,0.00827633853375464,86.0,0.0,0.9446934618236009,0.006756208238469244,0.9043809523809523,0.014417033122016448,0.9237305600635211,0.008025504929287683,105.0,0.0,80.38,0.7269418439218137,5.62,0.7269418439218124,10.04,1.5137884778117305,94.96000000000001,1.51378847781173,0.9346511627906977,0.008452812138625719,0.8898751700119314,0.014642374838669984,0.06534883720930232,0.00845281213862572,0.09561904761904763,0.014417033122016474,0.9355311355311355,0.011988217542010822,0.9401461356759713,0.011662933984539358,0.9226666666666666,0.022487307805641794,0.9588245791801958,0.016186384010618355,0.2344322344322344,0.05863349061559447,64.0,16.006942938057293,-0.2344322344322344,0.05863349061559447,0.04878048780487805,0.02027998583617312,0.38666666666666666,0.11243653902820903,0.9794634146341463,0.00494750973798872,0.9104600500128294,0.022311518026862744,0.9512195121951219,0.02027998583617313,0.9300935310176316,0.012473337792206206,123.0,0.0,0.9588245791801958,0.016186384010618355,0.9226666666666666,0.022487307805641794,0.9401461356759713,0.011662933984539358,150.0,0.0,117.0,2.494438257849294,6.0,2.494438257849294,11.6,3.3730961708462712,138.4,3.3730961708462717,0.9512195121951219,0.02027998583617313,0.9104600500128294,0.022311518026862744,0.04878048780487805,0.02027998583617312,0.07733333333333334,0.022487307805641808,xgboost
xgboost_opt_fold2,binary,"[0, 1]",2,0.9184293193717277,0.005659403600355271,0.924538297554314,0.005595114447593561,0.9099047619047618,0.012014939889539892,0.9403960621144034,0.006146094088179224,0.27968586387434546,0.03130269345317392,53.42,5.978814449556219,-0.27968586387434546,0.03130269345317392,0.07116279069767442,0.00807095509136147,0.4504761904761905,0.06007469944769942,0.969249169435216,0.004586425676405976,0.8950104366664575,0.012165211343825911,0.9288372093023257,0.008070955091361449,0.9111586130659027,0.005766430541960378,86.0,0.0,0.9403960621144034,0.006146094088179224,0.9099047619047618,0.012014939889539892,0.924538297554314,0.005595114447593561,105.0,0.0,79.88,0.6941021378570847,6.12,0.6941021378570863,9.46,1.2615686884016881,95.53999999999999,1.2615686884016877,0.9288372093023257,0.008070955091361449,0.8950104366664575,0.012165211343825911,0.07116279069767442,0.00807095509136147,0.09009523809523809,0.012014939889539887,0.9347985347985348,0.011029635937129394,0.9398340303693444,0.010673307025199134,0.9279999999999999,0.022835969028738006,0.952547670648739,0.01627663057897477,0.22344322344322345,0.05830200921276348,61.0,15.91644851508443,-0.22344322344322345,0.05830200921276348,0.056910569105691054,0.02099177965424074,0.36,0.11417984514369003,0.979859078590786,0.004341475068223736,0.9155849231028812,0.02302873975383322,0.9430894308943089,0.020991779654240754,0.9287847615977991,0.011593472243790896,123.0,0.0,0.952547670648739,0.01627663057897477,0.9279999999999999,0.022835969028738006,0.9398340303693444,0.010673307025199134,150.0,0.0,116.0,2.581988897471611,7.0,2.581988897471611,10.8,3.425395354310701,139.2,3.4253953543107007,0.9430894308943089,0.020991779654240754,0.9155849231028812,0.02302873975383322,0.056910569105691054,0.02099177965424074,0.07200000000000001,0.02283596902873801,xgboost
xgboost_opt_fold8,binary,"[0, 1]",2,0.9181151832460733,0.006782524426661664,0.9241578040148957,0.006578663422266436,0.9085714285714286,0.0128874813524981,0.9409722402352545,0.007776176295152686,0.28293193717277487,0.034015927026241795,54.04,6.497042062012186,-0.28293193717277487,0.034015927026241795,0.07023255813953488,0.009731692915643547,0.45714285714285713,0.06443740676249028,0.9691915836101883,0.004430650810063324,0.8936442101410467,0.013135630408465528,0.929767441860465,0.009731692915643506,0.9109487956351661,0.00705647013303898,86.0,0.0,0.9409722402352545,0.007776176295152686,0.9085714285714286,0.0128874813524981,0.9241578040148957,0.006578663422266436,105.0,0.0,79.96000000000001,0.8369255907453449,6.04,0.8369255907453448,9.6,1.353185542012296,95.4,1.353185542012299,0.929767441860465,0.009731692915643506,0.8936442101410467,0.013135630408465528,0.07023255813953488,0.009731692915643547,0.09142857142857144,0.012887481352498054,0.9336996336996337,0.01297367663896411,0.9387909553649105,0.01244980303935168,0.9266666666666665,0.021998877636914813,0.9516093447175985,0.013289354612767906,0.22747252747252747,0.0594277738790297,62.1,16.223782268975107,-0.22747252747252747,0.0594277738790297,0.05772357723577235,0.016902402308414825,0.3666666666666667,0.10999438818457405,0.9791490514905148,0.004746945094028716,0.9138854934701379,0.02267745551929695,0.9422764227642275,0.016902402308414832,0.927644016416278,0.013658635086520474,123.0,0.0,0.9516093447175985,0.013289354612767906,0.9266666666666665,0.021998877636914813,0.9387909553649105,0.01244980303935168,150.0,0.0,115.9,2.0789954839350235,7.1,2.0789954839350235,11.0,3.2998316455372216,139.0,3.2998316455372216,0.9422764227642275,0.016902402308414832,0.9138854934701379,0.02267745551929695,0.05772357723577235,0.016902402308414825,0.07333333333333333,0.021998877636914813,xgboost
xgboost_opt_fold6,binary,"[0, 1]",2,0.9180104712041885,0.008844569697869903,0.9237171792017062,0.008354794840929377,0.9038095238095238,0.012254132740075389,0.9452349018696344,0.009406058513015235,0.29350785340314134,0.03450752113997153,56.06,6.590936537734561,-0.29350785340314134,0.03450752113997153,0.06465116279069769,0.011539717250188151,0.480952380952381,0.061270663700377086,0.9691140642303433,0.004655312298797192,0.8892289380454617,0.01272551370638706,0.9353488372093025,0.011539717250188118,0.9113011777518137,0.009474192710227623,86.0,0.0,0.9452349018696344,0.009406058513015235,0.9038095238095238,0.012254132740075389,0.9237171792017062,0.008354794840929377,105.0,0.0,80.44,0.9924156835161803,5.5600000000000005,0.9924156835161809,10.100000000000001,1.2866839377079187,94.9,1.2866839377079184,0.9353488372093025,0.011539717250188118,0.8892289380454617,0.01272551370638706,0.06465116279069769,0.011539717250188151,0.0961904761904762,0.01225413274007541,0.9336996336996337,0.011117147389587323,0.9384882644686087,0.011046917638991707,0.9219999999999999,0.023944379994757285,0.9561971244707997,0.01581618098274467,0.23772893772893772,0.06128039576789672,64.9,16.72954804463581,-0.23772893772893772,0.06128039576789672,0.05203252032520326,0.01998817226513363,0.39,0.11972189997378646,0.9801246612466125,0.004398232886411985,0.9095887883808137,0.023118457615179132,0.9479674796747967,0.019988172265133625,0.9280382117374186,0.011341845529208288,123.0,0.0,0.9561971244707997,0.01581618098274467,0.9219999999999999,0.023944379994757285,0.9384882644686087,0.011046917638991707,150.0,0.0,116.6,2.4585451886114362,6.4,2.4585451886114367,11.7,3.591656999213594,138.3,3.591656999213594,0.9479674796747967,0.019988172265133625,0.9095887883808137,0.023118457615179132,0.05203252032520326,0.01998817226513363,0.07799999999999999,0.023944379994757296,xgboost
logistic_regression_opt_fold7,binary,"[0, 1]",2,0.9163350785340316,0.004822567753714152,0.9204642380678271,0.005251313948316693,0.882095238095238,0.01501020061321566,0.9633300106911431,0.009764681137821049,0.3429319371727749,0.03693316412035491,65.5,7.054234346987787,-0.3429319371727749,0.03693316412035491,0.04186046511627907,0.01185818491533206,0.5895238095238095,0.07505100306607827,0.9689878183831674,0.004865715396274307,0.8703345300815404,0.013508437966137416,0.9581395348837208,0.011858184915332071,0.9116566417313685,0.004415769842830252,86.0,0.0,0.9633300106911431,0.009764681137821049,0.882095238095238,0.01501020061321566,0.9204642380678271,0.005251313948316693,105.0,0.0,82.4,1.0198039027185581,3.6,1.019803902718557,12.379999999999999,1.5760710643876434,92.61999999999999,1.576071064387644,0.9581395348837208,0.011858184915332071,0.8703345300815404,0.013508437966137416,0.04186046511627907,0.01185818491533206,0.11790476190476189,0.015010200613215657,0.9293040293040293,0.01592458983097739,0.9328297253582436,0.01592145788223009,0.8953333333333335,0.02554105869012374,0.9740538433841441,0.013871718879852364,0.3007326007326008,0.07063784907757636,82.1,19.284132798178344,-0.3007326007326008,0.07063784907757636,0.029268292682926828,0.016350247294307164,0.5233333333333334,0.1277052934506187,0.9743306233062329,0.006476061364277555,0.8843760175365178,0.02415562957914969,0.9707317073170731,0.01635024729430716,0.925342852615139,0.015991761535056936,123.0,0.0,0.9740538433841441,0.013871718879852364,0.8953333333333335,0.02554105869012374,0.9328297253582436,0.01592145788223009,150.0,0.0,119.4,2.0110804171997807,3.6,2.011080417199781,15.7,3.8311588035185618,134.3,3.8311588035185618,0.9707317073170731,0.01635024729430716,0.8843760175365178,0.02415562957914969,0.029268292682926828,0.016350247294307164,0.10466666666666666,0.02554105869012374,logistic_regression
