,model,target_type,classes,n_classes,accuracy_cv_mean,accuracy_cv_std,accuracy_test_mean,accuracy_test_std,f1_cv_mean,f1_cv_std,f1_test_mean,f1_test_std,recall_cv_mean,recall_cv_std,recall_test_mean,recall_test_std,precision_cv_mean,precision_cv_std,precision_test_mean,precision_test_std,misclassification_cost_mean_cv_mean,misclassification_cost_mean_cv_std,misclassification_cost_mean_test_mean,misclassification_cost_mean_test_std,misclassification_cost_total_cv_mean,misclassification_cost_total_cv_std,misclassification_cost_total_test_mean,misclassification_cost_total_test_std,misclassification_score_cv_mean,misclassification_score_cv_std,misclassification_score_test_mean,misclassification_score_test_std,misclassification_cost_mean_true_class_0_cv_mean,misclassification_cost_mean_true_class_0_cv_std,misclassification_cost_mean_true_class_0_test_mean,misclassification_cost_mean_true_class_0_test_std,misclassification_cost_mean_true_class_1_cv_mean,misclassification_cost_mean_true_class_1_cv_std,misclassification_cost_mean_true_class_1_test_mean,misclassification_cost_mean_true_class_1_test_std,auc_cv_mean,auc_cv_std,auc_test_mean,auc_test_std,precision_class_0_cv_mean,precision_class_0_cv_std,precision_class_0_test_mean,precision_class_0_test_std,recall_class_0_cv_mean,recall_class_0_cv_std,recall_class_0_test_mean,recall_class_0_test_std,f1_class_0_cv_mean,f1_class_0_cv_std,f1_class_0_test_mean,f1_class_0_test_std,support_class_0_cv_mean,support_class_0_cv_std,support_class_0_test_mean,support_class_0_test_std,precision_class_1_cv_mean,precision_class_1_cv_std,precision_class_1_test_mean,precision_class_1_test_std,recall_class_1_cv_mean,recall_class_1_cv_std,recall_class_1_test_mean,recall_class_1_test_std,f1_class_1_cv_mean,f1_class_1_cv_std,f1_class_1_test_mean,f1_class_1_test_std,support_class_1_cv_mean,support_class_1_cv_std,support_class_1_test_mean,support_class_1_test_std,tn_cv_mean,tn_cv_std,tn_test_mean,tn_test_std,fp_cv_mean,fp_cv_std,fp_test_mean,fp_test_std,fn_cv_mean,fn_cv_std,fn_test_mean,fn_test_std,tp_cv_mean,tp_cv_std,tp_test_mean,tp_test_std,specificity_cv_mean,specificity_cv_std,specificity_test_mean,specificity_test_std,npv_cv_mean,npv_cv_std,npv_test_mean,npv_test_std,fpr_cv_mean,fpr_cv_std,fpr_test_mean,fpr_test_std,fnr_cv_mean,fnr_cv_std,fnr_test_mean,fnr_test_std,X_Processing
24,standard_logistic_regression,binary,"[0, 1]",2,0.8868062827225132,0.01180767248088804,0.9073260073260073,0.015449405214052888,0.8955084631845518,0.010955218366806138,0.915092803070161,0.014062197421380982,0.8830476190476192,0.01580812131217714,0.9086666666666666,0.024954279179786307,0.909494819388826,0.013972274354277728,0.9226141187969917,0.027441736407650148,0.3703664921465969,0.044122318536339904,0.2934065934065934,0.061885613065997665,70.74,8.427362840440919,80.1,16.89477236701736,-0.3703664921465969,0.044122318536339904,-0.2934065934065934,0.061885613065997665,0.1086046511627907,0.01793196015499422,0.09430894308943089,0.037197528318208106,0.5847619047619046,0.07904060656088567,0.4566666666666667,0.12477139589893153,0.9425614617940201,0.009458767674608827,0.9546612466124662,0.013450261256001272,0.8631787168307732,0.01664813792906432,0.8914208779082766,0.02353121380618391,0.8913953488372094,0.017931960154994247,0.9056910569105691,0.03719752831820811,0.8763234307225188,0.012977406754168638,0.8978393698103359,0.017808235555939887,86.0,0.0,123.0,0.0,0.909494819388826,0.013972274354277728,0.9226141187969917,0.027441736407650148,0.8830476190476192,0.01580812131217714,0.9086666666666666,0.024954279179786307,0.8955084631845518,0.010955218366806138,0.915092803070161,0.014062197421380982,105.0,0.0,150.0,0.0,76.66,1.5421485733295008,111.4,4.575295983139597,9.34,1.542148573329503,11.6,4.575295983139597,12.28,1.659852737778599,13.7,3.7431418769679454,92.72,1.6598527377785983,136.3,3.743141876967945,0.8913953488372094,0.017931960154994247,0.9056910569105691,0.03719752831820811,0.8631787168307732,0.01664813792906432,0.8914208779082766,0.02353121380618391,0.1086046511627907,0.01793196015499422,0.09430894308943089,0.037197528318208106,0.11695238095238096,0.015808121312177133,0.09133333333333332,0.0249542791797863,X_STATS
25,standard_knn,binary,"[0, 1]",2,0.8762303664921465,0.009092478888415707,0.8882783882783883,0.013065283613573073,0.874281501344571,0.010274908701836062,0.8877047238901976,0.014986427259349105,0.7865714285714285,0.0160839946953968,0.8053333333333332,0.026256098644874524,0.9854833890374843,0.005463944301328848,0.9895468981483792,0.009044162787421033,0.593089005235602,0.044202044187165127,0.5395604395604395,0.07031207383992105,113.28,8.442590439748532,147.3,19.19519615829845,-0.593089005235602,0.044202044187165127,-0.5395604395604395,0.07031207383992105,0.01430232558139535,0.005344060331852452,0.010569105691056912,0.009426843973401674,1.0671428571428572,0.08041997347698399,0.9733333333333333,0.13128049322437269,0.9372901439645626,0.006184075226586019,0.9460704607046072,0.008473813652322497,0.792091510449346,0.012479793547278937,0.807016641958864,0.01997301539190543,0.9856976744186048,0.005344060331852436,0.9894308943089432,0.009426843973401652,0.8779965496946509,0.008019874740799909,0.8887851107123904,0.01132676047944394,86.0,0.0,123.0,0.0,0.9854833890374843,0.005463944301328848,0.9895468981483792,0.009044162787421033,0.7865714285714285,0.0160839946953968,0.8053333333333332,0.026256098644874524,0.874281501344571,0.010274908701836062,0.8877047238901976,0.014986427259349105,105.0,0.0,150.0,0.0,84.77,0.45958918853931163,121.7,1.1595018087284057,1.23,0.45958918853931086,1.3,1.1595018087284057,22.41,1.6888194430166623,29.2,3.9384147967311813,82.59,1.6888194430166645,120.8,3.9384147967311813,0.9856976744186048,0.005344060331852436,0.9894308943089432,0.009426843973401652,0.792091510449346,0.012479793547278937,0.807016641958864,0.01997301539190543,0.01430232558139535,0.005344060331852452,0.010569105691056912,0.009426843973401674,0.21342857142857144,0.016083994695396786,0.19466666666666665,0.026256098644874548,X_STATS
26,standard_gaussian_nb,binary,"[0, 1]",2,0.9129842931937174,0.008065017872133977,0.9238095238095239,0.012665496927853421,0.9187434288769175,0.007830731080489473,0.9288722024805092,0.012493821097641944,0.8959999999999999,0.012948334257359603,0.9066666666666666,0.023726840560069577,0.9433862053551954,0.007880012538355557,0.9527700108728995,0.01629232954402135,0.3157068062827225,0.035491564386539984,0.2813186813186813,0.06211044909684615,60.29999999999999,6.778888797829133,76.8,16.956152603438998,-0.3157068062827225,0.035491564386539984,-0.2813186813186813,0.06211044909684615,0.06627906976744186,0.009866606249114616,0.055284552845528454,0.02056765957833092,0.52,0.06474167128679806,0.4666666666666667,0.11863420280034792,0.9405697674418605,0.006427945540101847,0.9539078590785908,0.009936830089306539,0.881139413731985,0.013259116382901713,0.893145794866222,0.022415601483945162,0.9337209302325583,0.00986660624911454,0.9447154471544718,0.020567659578330934,0.9062619048635259,0.008356712484077962,0.9179043442789434,0.013063171275736881,86.0,0.0,123.0,0.0,0.9433862053551954,0.007880012538355557,0.9527700108728995,0.01629232954402135,0.8959999999999999,0.012948334257359603,0.9066666666666666,0.023726840560069577,0.9187434288769175,0.007830731080489473,0.9288722024805092,0.012493821097641944,105.0,0.0,150.0,0.0,80.3,0.8485281374238587,116.2,2.5298221281347035,5.7,0.8485281374238571,6.8,2.5298221281347035,10.92,1.359575097022759,14.0,3.559026084010437,94.08,1.359575097022759,136.0,3.559026084010437,0.9337209302325583,0.00986660624911454,0.9447154471544718,0.020567659578330934,0.881139413731985,0.013259116382901713,0.893145794866222,0.022415601483945162,0.06627906976744186,0.009866606249114616,0.055284552845528454,0.02056765957833092,0.10400000000000001,0.012948334257359606,0.09333333333333335,0.023726840560069577,X_STATS
27,decision_tree,binary,"[0, 1]",2,0.868324607329843,0.010298902355197613,0.880952380952381,0.016313051545650065,0.8797864213561569,0.009872363258157924,0.8908841485422819,0.01561219827863335,0.8765714285714287,0.015975541900901582,0.8853333333333333,0.03092004823275749,0.8844344641862298,0.010714285918689028,0.8976832135190499,0.024402520081793094,0.4030890052356021,0.04355906971480796,0.3710622710622711,0.07733960912058126,76.99000000000001,8.31978231552832,101.3,21.113713289918685,-0.4030890052356021,0.04355906971480796,-0.3710622710622711,0.07733960912058126,0.14174418604651162,0.014712863802685246,0.12439024390243902,0.03716790065256085,0.6171428571428572,0.07987770950450801,0.5733333333333333,0.15460024116378743,0.8674136212624586,0.010140204781038248,0.8804715447154472,0.016686629593788527,0.8520703468962486,0.016463844971039213,0.8636027822955106,0.027495090749138505,0.8582558139534884,0.014712863802685244,0.875609756097561,0.03716790065256083,0.8541170188221558,0.01098428929612731,0.8687572398915895,0.018746368896652543,86.0,0.0,123.0,0.0,0.8844344641862298,0.010714285918689028,0.8976832135190499,0.024402520081793094,0.8765714285714287,0.015975541900901582,0.8853333333333333,0.03092004823275749,0.8797864213561569,0.009872363258157924,0.8908841485422819,0.01561219827863335,105.0,0.0,150.0,0.0,73.80999999999999,1.2653062870309293,107.7,4.571651780264985,12.19,1.2653062870309308,15.3,4.571651780264984,12.959999999999999,1.6774318995946682,17.2,4.638007234913623,92.03999999999999,1.6774318995946698,132.8,4.638007234913623,0.8582558139534884,0.014712863802685244,0.875609756097561,0.03716790065256083,0.8520703468962486,0.016463844971039213,0.8636027822955106,0.027495090749138505,0.14174418604651162,0.014712863802685246,0.12439024390243902,0.03716790065256085,0.12342857142857142,0.0159755419009016,0.11466666666666667,0.030920048232757482,X_V06_STATS
28,random_forest,binary,"[0, 1]",2,0.9206806282722513,0.008403281809775521,0.932967032967033,0.01413938393085624,0.9259516237953797,0.007927698368436951,0.9377318024007725,0.013630651091846335,0.9028571428571428,0.011393243457096146,0.9200000000000002,0.024139512202667156,0.9510366521564579,0.008885796981061863,0.9566904521804709,0.01660132241591984,0.2929319371727749,0.03228880702752395,0.24285714285714288,0.06449499045122363,55.95,6.167162142257075,66.3,17.60713239318405,-0.2929319371727749,0.03228880702752395,-0.24285714285714288,0.06449499045122363,0.05755813953488372,0.010828461274960458,0.051219512195121955,0.02100926552120792,0.48571428571428565,0.056966217285480535,0.4,0.12069756101333572,0.967858803986711,0.004087105656746518,0.9780108401084011,0.005496067400454519,0.8890104551178748,0.011882395515724986,0.9074428695045611,0.023995233862099855,0.9424418604651164,0.010828461274960424,0.9487804878048781,0.021009265521207906,0.9145170833370905,0.009007412416800474,0.927355276385368,0.014883940312582996,86.0,0.0,123.0,0.0,0.9510366521564579,0.008885796981061863,0.9566904521804709,0.01660132241591984,0.9028571428571428,0.011393243457096146,0.9200000000000002,0.024139512202667156,0.9259516237953797,0.007927698368436951,0.9377318024007725,0.013630651091846335,105.0,0.0,150.0,0.0,81.05,0.9312476696466009,116.7,2.584139659108574,4.95,0.9312476696465997,6.3,2.5841396591085743,10.2,1.1962905629950904,12.0,3.6209268304000717,94.8,1.1962905629950902,138.0,3.6209268304000717,0.9424418604651164,0.010828461274960424,0.9487804878048781,0.021009265521207906,0.8890104551178748,0.011882395515724986,0.9074428695045611,0.023995233862099855,0.05755813953488372,0.010828461274960458,0.051219512195121955,0.02100926552120792,0.09714285714285714,0.011393243457096098,0.08,0.024139512202667145,X_V06_STATS
29,extra_trees,binary,"[0, 1]",2,0.9194764397905757,0.008365320588590732,0.9311355311355312,0.016723705658865867,0.9250342998808732,0.007958295467911242,0.9363325479360526,0.016021653189490104,0.9045714285714286,0.012712690386011635,0.9233333333333332,0.027261875880856195,0.9471913584614468,0.008380888960695365,0.9503296998148583,0.01853508323621888,0.2903664921465968,0.035222975435530136,0.23736263736263735,0.07370236856216245,55.459999999999994,6.727588308186259,64.8,20.12074661747035,-0.2903664921465968,0.035222975435530136,-0.23736263736263735,0.07370236856216245,0.06232558139534883,0.010301622691708657,0.05934959349593496,0.023641006490584704,0.47714285714285715,0.06356345193005805,0.38333333333333336,0.13630937940428106,0.9683394241417496,0.004119726564989497,0.9782628726287264,0.005421882407718402,0.8902796753342347,0.013233784956404248,0.9104193633487103,0.027167471094308757,0.9376744186046514,0.010301622691708633,0.9406504065040652,0.023641006490584718,0.9129440518764238,0.008880329718683523,0.9249389286694877,0.01774956452059333,86.0,0.0,123.0,0.0,0.9471913584614468,0.008380888960695365,0.9503296998148583,0.01853508323621888,0.9045714285714286,0.012712690386011635,0.9233333333333332,0.027261875880856195,0.9250342998808732,0.007958295467911242,0.9363325479360526,0.016021653189490104,105.0,0.0,150.0,0.0,80.64000000000001,0.8859395514869427,115.7,2.9078437983419185,5.359999999999999,0.8859395514869447,7.3,2.9078437983419185,10.02,1.3348324905312197,11.5,4.089281382128433,94.97999999999999,1.3348324905312206,138.5,4.089281382128433,0.9376744186046514,0.010301622691708633,0.9406504065040652,0.023641006490584718,0.8902796753342347,0.013233784956404248,0.9104193633487103,0.027167471094308757,0.06232558139534883,0.010301622691708657,0.05934959349593496,0.023641006490584704,0.09542857142857143,0.012712690386011614,0.07666666666666666,0.02726187588085622,X_V06_STATS
30,xgboost,binary,"[0, 1]",2,0.9161780104712042,0.00655066609128673,0.9300366300366301,0.012741778117894566,0.9223378735263893,0.006334920538767531,0.9354047361222737,0.01210811823492082,0.9063809523809525,0.012377288835264564,0.9226666666666666,0.022043727586910665,0.9396938494250824,0.008416011971550843,0.9490346442647251,0.018185017670736103,0.28968586387434553,0.03231973166926539,0.2399267399267399,0.05745845453407786,55.330000000000005,6.1730687488296905,65.5,15.686158087803257,-0.28968586387434553,0.03231973166926539,-0.2399267399267399,0.05745845453407786,0.07186046511627905,0.010877601583665764,0.06097560975609756,0.023391160571317165,0.4680952380952381,0.06188644417632281,0.38666666666666666,0.11021863793455328,0.966282392026578,0.0047537912227426015,0.9761680216802169,0.004389243792242475,0.8913341558756172,0.012619179907018744,0.9093976571724791,0.022453407634804766,0.9281395348837211,0.010877601583665769,0.9390243902439023,0.02339116057131717,0.9088568683815262,0.00685719673873274,0.9236374007223331,0.013640457270510968,86.0,0.0,123.0,0.0,0.9396938494250824,0.008416011971550843,0.9490346442647251,0.018185017670736103,0.9063809523809525,0.012377288835264564,0.9226666666666666,0.022043727586910665,0.9223378735263893,0.006334920538767531,0.9354047361222737,0.01210811823492082,105.0,0.0,150.0,0.0,79.82000000000001,0.9354737361952545,115.5,2.8771127502720115,6.18,0.9354737361952558,7.5,2.8771127502720115,9.83,1.2996153277027782,11.6,3.3065591380365986,95.16999999999999,1.299615327702778,138.4,3.3065591380365986,0.9281395348837211,0.010877601583665769,0.9390243902439023,0.02339116057131717,0.8913341558756172,0.012619179907018744,0.9093976571724791,0.022453407634804766,0.07186046511627905,0.010877601583665764,0.06097560975609756,0.023391160571317165,0.0936190476190476,0.012377288835264549,0.07733333333333334,0.02204372758691066,X_V06_STATS
31,adaboost,binary,"[0, 1]",2,0.9084293193717278,0.006122894323048727,0.9201465201465202,0.013683932333208209,0.9154509504531297,0.005657670749617773,0.9265541272775035,0.012564984656195119,0.9019999999999999,0.010561938635734645,0.9166666666666666,0.02018433569398327,0.9300282173807582,0.010375316396058503,0.9372031098829977,0.021511994741676293,0.30706806282722515,0.026685311410057817,0.26300366300366307,0.052681639650902445,58.65,5.096894479321043,71.8,14.382087624696368,-0.30706806282722515,0.026685311410057817,-0.26300366300366307,0.052681639650902445,0.08372093023255814,0.013582492610802504,0.07560975609756097,0.027650245941863865,0.48999999999999994,0.052809693178673144,0.41666666666666663,0.1009216784699164,0.9620813953488373,0.005263067409912576,0.9715230352303523,0.006339517455580682,0.8852291282868346,0.010294716626672865,0.9015105586014392,0.020922246367407877,0.9162790697674421,0.013582492610802457,0.9243902439024391,0.027650245941863855,0.9000383135319178,0.006865046722285626,0.9124510181052153,0.015228260472931694,86.0,0.0,123.0,0.0,0.9300282173807582,0.010375316396058503,0.9372031098829977,0.021511994741676293,0.9019999999999999,0.010561938635734645,0.9166666666666666,0.02018433569398327,0.9154509504531297,0.005657670749617773,0.9265541272775035,0.012564984656195119,105.0,0.0,150.0,0.0,78.8,1.1680943645290163,113.7,3.4009802508492557,7.2,1.1680943645290156,9.3,3.4009802508492557,10.29,1.1090035567521366,12.5,3.0276503540974917,94.71000000000001,1.109003556752137,137.5,3.0276503540974917,0.9162790697674421,0.013582492610802457,0.9243902439024391,0.027650245941863855,0.8852291282868346,0.010294716626672865,0.9015105586014392,0.020922246367407877,0.08372093023255814,0.013582492610802504,0.07560975609756097,0.027650245941863865,0.098,0.01056193863573463,0.08333333333333334,0.020184335693983278,X_V06_STATS
32,svm,binary,"[0, 1]",2,0.9071204188481676,0.00660045886412446,0.9208791208791209,0.014773610219540115,0.9075529352885561,0.007203667070007349,0.9223083239508061,0.0159093869801892,0.8326666666666667,0.012344676200138642,0.8573333333333334,0.027612843674682776,0.9981064948207823,0.0018982882738063636,0.9984848484848484,0.003194219858755936,0.46083769633507865,0.033700724729814606,0.3926739926739927,0.07540213928370687,88.02,6.436838423394587,107.2,20.584784024451977,-0.46083769633507865,0.033700724729814606,-0.3926739926739927,0.07540213928370687,0.0019767441860465114,0.0019801612053402793,0.0016260162601626018,0.003427943263055154,0.8366666666666667,0.06172338100069306,0.7133333333333333,0.13806421837341398,0.9695642303433003,0.005170907012422757,0.9777723577235772,0.0074676838979723294,0.8309807424377004,0.010314982518132666,0.8522239907169364,0.02365044667509238,0.9980232558139533,0.0019801612053402633,0.9983739837398374,0.0034279432630551724,0.9066200860378819,0.00599697105190845,0.919353729996196,0.01360404531800746,86.0,0.0,123.0,0.0,0.9981064948207823,0.0018982882738063636,0.9984848484848484,0.003194219858755936,0.8326666666666667,0.012344676200138642,0.8573333333333334,0.027612843674682776,0.9075529352885561,0.007203667070007349,0.9223083239508061,0.0159093869801892,105.0,0.0,150.0,0.0,85.83000000000001,0.17029386365926555,122.8,0.4216370213557839,0.16999999999999998,0.17029386365926405,0.2,0.42163702135578396,17.57,1.296191001014554,21.4,4.141926551202418,87.42999999999999,1.2961910010145519,128.6,4.141926551202418,0.9980232558139533,0.0019801612053402633,0.9983739837398374,0.0034279432630551724,0.8309807424377004,0.010314982518132666,0.8522239907169364,0.02365044667509238,0.0019767441860465114,0.0019801612053402793,0.0016260162601626018,0.003427943263055154,0.16733333333333333,0.01234467620013861,0.14266666666666666,0.027612843674682783,X_V06_STATS
33,logistic_regression,binary,"[0, 1]",2,0.9017801047120418,0.00934032978813675,0.9241758241758242,0.0162947633655221,0.9090801021477863,0.008677866270508927,0.9300212103051466,0.01540926856752826,0.8936190476190478,0.014140710292582024,0.9179999999999999,0.025924867703270883,0.9258821468637695,0.012880592830285401,0.9429990530578714,0.020880713385157946,0.3321465968586387,0.03769326469300444,0.25604395604395597,0.06944588682101747,63.44000000000001,7.199413556363847,69.9,18.958727102137775,-0.3321465968586387,0.03769326469300444,-0.25604395604395597,0.06944588682101747,0.08825581395348837,0.01662108423296332,0.06829268292682927,0.026330531818950932,0.5319047619047619,0.07070355146291013,0.41,0.12962433851635452,0.9562236987818384,0.007110150102035096,0.9630460704607046,0.00864376586037364,0.8760897352461277,0.01427054934322087,0.903909943949569,0.027083663520193663,0.9117441860465118,0.01662108423296332,0.9317073170731707,0.026330531818950943,0.8930977788924513,0.010294704734773783,0.9171965813112317,0.017430187437539994,86.0,0.0,123.0,0.0,0.9258821468637695,0.012880592830285401,0.9429990530578714,0.020880713385157946,0.8936190476190478,0.014140710292582024,0.9179999999999999,0.025924867703270883,0.9090801021477863,0.008677866270508927,0.9300212103051466,0.01540926856752826,105.0,0.0,150.0,0.0,78.41,1.4294132440348455,114.6,3.238655413730965,7.589999999999999,1.429413244034846,8.4,3.238655413730965,11.17,1.4847745807211126,12.3,3.8887301554906353,93.83,1.4847745807211101,137.7,3.8887301554906353,0.9117441860465118,0.01662108423296332,0.9317073170731707,0.026330531818950943,0.8760897352461277,0.01427054934322087,0.903909943949569,0.027083663520193663,0.08825581395348837,0.01662108423296332,0.06829268292682927,0.026330531818950932,0.1063809523809524,0.014140710292582025,0.082,0.0259248677032709,X_V06_STATS
34,knn,binary,"[0, 1]",2,0.8550261780104712,0.007095265773907904,0.8677655677655677,0.014390212960767862,0.8482352474522104,0.008526644196266949,0.8633933869473779,0.01689527357073994,0.74,0.013019743907561774,0.762,0.026303076851422743,0.9951069168036357,0.003199054208934787,0.9965428142761767,0.004464774809349935,0.7167015706806283,0.035624714779357844,0.6553113553113553,0.07210009625335156,136.89,6.804320522857353,178.9,19.68332627716498,-0.7167015706806283,0.035624714779357844,-0.6553113553113553,0.07210009625335156,0.004534883720930232,0.0029746641634651,0.0032520325203252037,0.004198355930848149,1.3,0.06509871953780919,1.19,0.13151538425711382,0.917265227021041,0.007004896535293669,0.9248482384823846,0.011728003529526302,0.7591539734028292,0.009132384202923135,0.7749117293631806,0.019204921990359745,0.9954651162790696,0.002974664163465127,0.9967479674796748,0.004198355930848172,0.8611179396899888,0.005912448941996435,0.8718172666609696,0.012198109030781158,86.0,0.0,123.0,0.0,0.9951069168036357,0.003199054208934787,0.9965428142761767,0.004464774809349935,0.74,0.013019743907561774,0.762,0.026303076851422743,0.8482352474522104,0.008526644196266949,0.8633933869473779,0.01689527357073994,105.0,0.0,150.0,0.0,85.60999999999999,0.25582111805800045,122.6,0.5163977794943222,0.39,0.2558211180579986,0.4,0.5163977794943223,27.3,1.3670731102939917,35.7,3.945461527713414,77.7,1.3670731102939926,114.3,3.945461527713414,0.9954651162790696,0.002974664163465127,0.9967479674796748,0.004198355930848172,0.7591539734028292,0.009132384202923135,0.7749117293631806,0.019204921990359745,0.004534883720930232,0.0029746641634651,0.0032520325203252037,0.004198355930848149,0.25999999999999995,0.013019743907561823,0.238,0.026303076851422767,X_V06_STATS
35,gaussian_nb,binary,"[0, 1]",2,0.9095287958115182,0.006149449366993408,0.9216117216117217,0.010098204213985525,0.9168751597483915,0.005922543470267401,0.9277309815431465,0.009939785931812824,0.907904761904762,0.011331599173713796,0.9166666666666666,0.021602468994692876,0.9267530366720399,0.007092380474410184,0.9395882283351964,0.015057160135832819,0.29298429319371727,0.029878325255734677,0.2615384615384615,0.05488261273481201,55.96,5.706760123845324,71.4,14.982953276603677,-0.29298429319371727,0.029878325255734677,-0.2615384615384615,0.05488261273481201,0.08848837209302327,0.009453710057757136,0.07235772357723577,0.019710673762567132,0.46047619047619043,0.05665799586856902,0.4166666666666667,0.10801234497346433,0.9315531561461794,0.0060397511290587735,0.9471327913279133,0.009396773809729565,0.8910076039404979,0.011772136492428848,0.9019149479713153,0.020709063732759235,0.9115116279069767,0.009453710057757154,0.9276422764227643,0.019710673762567125,0.9006566522358165,0.006474719206596011,0.9142949483508112,0.010514990127672638,86.0,0.0,123.0,0.0,0.9267530366720399,0.007092380474410184,0.9395882283351964,0.015057160135832819,0.907904761904762,0.011331599173713796,0.9166666666666666,0.021602468994692876,0.9168751597483915,0.005922543470267401,0.9277309815431465,0.009939785931812824,105.0,0.0,150.0,0.0,78.39000000000001,0.813019064967113,114.1,2.4244128727957572,7.610000000000001,0.8130190649671136,8.9,2.4244128727957572,9.67,1.1898179132399491,12.5,3.24037034920393,95.33,1.1898179132399478,137.5,3.24037034920393,0.9115116279069767,0.009453710057757154,0.9276422764227643,0.019710673762567125,0.8910076039404979,0.011772136492428848,0.9019149479713153,0.020709063732759235,0.08848837209302327,0.009453710057757136,0.07235772357723577,0.019710673762567132,0.09209523809523809,0.0113315991737138,0.08333333333333334,0.02160246899469287,X_V06_STATS
36,minmax_decision_tree,binary,"[0, 1]",2,0.8682722513089004,0.010425145941725547,0.880952380952381,0.016313051545650065,0.8797671372695482,0.009931478519182364,0.8908125601753916,0.015601357467714998,0.8766666666666667,0.015823733016611528,0.8846666666666667,0.030800032066682043,0.8843220266727627,0.010906402307649858,0.8982147450505813,0.024355086684647136,0.4029319371727749,0.04328674734943546,0.37252747252747254,0.07706926434991497,76.96000000000001,8.26776874374217,101.7,21.03990916752679,-0.4029319371727749,0.04328674734943546,-0.37252747252747254,0.07706926434991497,0.1419767441860465,0.01502606752834101,0.12357723577235771,0.03711846865748278,0.6166666666666666,0.07911866508305779,0.5766666666666665,0.15400016033341019,0.86734496124031,0.010303114723454207,0.8805447154471546,0.01669385712501593,0.8521298941873834,0.0163500056219769,0.8630109123768113,0.027407590216840593,0.8580232558139536,0.015026067528340981,0.8764227642276422,0.03711846865748276,0.8540061751319108,0.01123004644207264,0.8688621441664386,0.01875652302476485,86.0,0.0,123.0,0.0,0.8843220266727627,0.010906402307649858,0.8982147450505813,0.024355086684647136,0.8766666666666667,0.015823733016611528,0.8846666666666667,0.030800032066682043,0.8797671372695482,0.009931478519182364,0.8908125601753916,0.015601357467714998,105.0,0.0,150.0,0.0,73.78999999999999,1.292241807437326,107.8,4.565571644870381,12.209999999999997,1.2922418074373268,15.2,4.565571644870382,12.95,1.6614919667442136,17.3,4.620004810002306,92.04999999999998,1.6614919667442136,132.7,4.620004810002306,0.8580232558139536,0.015026067528340981,0.8764227642276422,0.03711846865748276,0.8521298941873834,0.0163500056219769,0.8630109123768113,0.027407590216840593,0.1419767441860465,0.01502606752834101,0.12357723577235771,0.03711846865748278,0.12333333333333334,0.015823733016611555,0.11533333333333333,0.030800032066682036,X_V06_STATS
37,minmax_random_forest,binary,"[0, 1]",2,0.9205759162303664,0.008326088972166613,0.9322344322344323,0.014879191217281965,0.9258679718113878,0.007858466433134271,0.9371140029437415,0.01415700378263029,0.902952380952381,0.011406062490045983,0.9200000000000002,0.024139512202667156,0.9507601264868063,0.008769411119473174,0.9554547824470013,0.018864299517030454,0.29282722513089,0.03223291672027851,0.2435897435897436,0.06447649527488858,55.92999999999999,6.156487093573193,66.5,17.60208321004458,-0.29282722513089,0.03223291672027851,-0.2435897435897436,0.06447649527488858,0.057906976744186045,0.010766546080909559,0.05284552845528455,0.024010901282749793,0.4852380952380952,0.057030312450229714,0.4,0.12069756101333572,0.9678870431893687,0.004053115130427017,0.9779728997289971,0.005499638543608729,0.8890800361145184,0.011877314372232137,0.9072973363199855,0.023979578223829085,0.9420930232558142,0.010766546080909477,0.9471544715447153,0.0240109012827498,0.9143842304346574,0.0089254670856583,0.9264695187051849,0.01593693709655212,86.0,0.0,123.0,0.0,0.9507601264868063,0.008769411119473174,0.9554547824470013,0.018864299517030454,0.902952380952381,0.011406062490045983,0.9200000000000002,0.024139512202667156,0.9258679718113878,0.007858466433134271,0.9371140029437415,0.01415700378263029,105.0,0.0,150.0,0.0,81.02000000000001,0.9259229629582217,116.5,2.9533408577782247,4.9799999999999995,0.9259229629582222,6.5,2.9533408577782247,10.19,1.1976365614548232,12.0,3.6209268304000717,94.80999999999999,1.197636561454823,138.0,3.6209268304000717,0.9420930232558142,0.010766546080909477,0.9471544715447153,0.0240109012827498,0.8890800361145184,0.011877314372232137,0.9072973363199855,0.023979578223829085,0.057906976744186045,0.010766546080909559,0.05284552845528455,0.024010901282749793,0.09704761904761905,0.011406062490045934,0.08,0.024139512202667145,X_V06_STATS
