exp_id,n_runs,selection_score_mean,selection_score_std,selection_score_median,val_f1_macro_final_mean,val_f1_macro_final_std,val_balanced_acc_final_mean,val_balanced_acc_final_std,val_recall_2_final_mean,val_recall_2_final_std,test_f1_macro_mean,test_f1_macro_std,test_balanced_acc_mean,test_balanced_acc_std,selection_cv,stability_hint
E12_weights_on_1p0_2p9_1p5,15,0.8661503754434611,0.06698651771438809,0.8474945533769063,0.8661503754434611,0.06698651771438809,0.8691358024691358,0.06461293831957023,0.8768518518518518,0.1457498501284418,0.8446054397202963,0.057176784902427655,0.8448677248677249,0.05620439591691532,0.07733820779110279,0.8348287610020199
E12_weights_on_1p0_2p7_1p3,15,0.8658912676972533,0.0635845860591842,0.8472222222222222,0.8658912676972533,0.0635845860591842,0.8691358024691358,0.06175374259118674,0.862037037037037,0.16098677011745796,0.8507748814629057,0.057882751398275575,0.8513227513227513,0.05702831385396875,0.07343252950024627,0.8338964441707114
E12_weights_on_1p0_2p3_1p2,15,0.8657740827761468,0.06551077713854535,0.8505050505050505,0.8657740827761468,0.06551077713854535,0.8688271604938272,0.0628156020133031,0.8768518518518518,0.1457498501284418,0.8522417900355491,0.05994960445797714,0.8528042328042329,0.05900062337103787,0.07566728831669556,0.8348214034786663
E12_weights_on_1p0_2p5_1p3,15,0.8657740827761468,0.06551077713854535,0.8505050505050505,0.8657740827761468,0.06551077713854535,0.8688271604938272,0.0628156020133031,0.8768518518518518,0.1457498501284418,0.8492734367694577,0.060043985612254276,0.8495238095238096,0.059094293113041256,0.07566728831669556,0.8348214034786663
E12_weights_on_1p0_2p1_1p2,15,0.8657301027528066,0.06350343670527707,0.8505050505050505,0.8657301027528066,0.06350343670527707,0.8688271604938272,0.06058239566123009,0.8851851851851851,0.1247204398830944,0.8450682949470505,0.0645466709578512,0.8464550264550265,0.06266027332965836,0.07335246458838837,0.8373821995881778
E12_weights_on_1p0_1p4_2p0,15,0.865572568508585,0.061597404950118936,0.85,0.865572568508585,0.061597404950118936,0.871604938271605,0.05518135292021364,0.923148148148148,0.11171298626048695,0.8374537599401183,0.055504484435647615,0.8437037037037036,0.050817974145952516,0.07116376741958637,0.8390019186450065
E12_weights_on_1p0_2p6_1p3,15,0.8655624425645065,0.06545247775504193,0.850108225108225,0.8655624425645065,0.06545247775504193,0.8688271604938272,0.06303457127257768,0.8768518518518518,0.1457498501284418,0.8490970035472327,0.0561085346199965,0.8496296296296296,0.05490210672306978,0.07561843552397901,0.8346243381129019
E12_weights_on_1p0_2p8_1p4,15,0.8655624425645065,0.06545247775504193,0.850108225108225,0.8655624425645065,0.06545247775504193,0.8688271604938272,0.06303457127257768,0.8768518518518518,0.1457498501284418,0.8476698595422244,0.057875683634060565,0.8480423280423282,0.05698980089952555,0.07561843552397901,0.8346243381129019
E12_weights_on_1p0_2p4_1p5,15,0.8653805108242673,0.0634295202898265,0.8505050505050505,0.8653805108242673,0.0634295202898265,0.8685185185185186,0.060535205227359085,0.8925925925925926,0.12820695121482345,0.8423434179664572,0.060762278241368,0.8433862433862434,0.059037824592630954,0.07329668220677912,0.8367024356303283
E12_weights_on_1p0_2p6_1p6,15,0.8653805108242673,0.0634295202898265,0.8505050505050505,0.8653805108242673,0.0634295202898265,0.8685185185185186,0.060535205227359085,0.8925925925925926,0.12820695121482345,0.8406395805852005,0.061664778467736825,0.8417989417989418,0.06018503982772142,0.07329668220677912,0.8367024356303283
E12_weights_on_1p0_2p7_1p4,15,0.8652843061460193,0.06225807414243046,0.850108225108225,0.8652843061460193,0.06225807414243046,0.8685185185185186,0.05912787187288539,0.8768518518518518,0.1457498501284418,0.8492718612840111,0.0606802970374081,0.8494179894179895,0.059666093486754654,0.07195100350280041,0.8351448025975675
E12_weights_on_1p0_2p4_1p3,15,0.8652288496199745,0.06409052434636282,0.8505050505050505,0.8652288496199745,0.06409052434636282,0.8685185185185186,0.06096362674585752,0.8768518518518518,0.1457498501284418,0.8491658162558304,0.05870531562598975,0.8495238095238096,0.057663913118581205,0.07407349439921315,0.8346312335205396
E12_weights_on_1p0_1p8_1p0,15,0.8648394826516602,0.06597735040694125,0.85,0.8648394826516602,0.06597735040694125,0.8688271604938271,0.06342198329640282,0.8768518518518518,0.1457498501284418,0.8529937194301679,0.06296052255786515,0.854074074074074,0.06185958775795109,0.0762885503384396,0.8337701600370807
