exp_id,selection_score_mean,selection_score_std,selection_score_median,selection_score_min,selection_score_max,val_balanced_acc_final_mean,val_balanced_acc_final_std,val_balanced_acc_final_median,val_balanced_acc_final_min,val_balanced_acc_final_max,val_f1_macro_final_mean,val_f1_macro_final_std,val_f1_macro_final_median,val_f1_macro_final_min,val_f1_macro_final_max,val_recall_2_final_mean,val_recall_2_final_std,val_recall_2_final_median,val_recall_2_final_min,val_recall_2_final_max,test_balanced_acc_mean,test_balanced_acc_std,test_balanced_acc_median,test_balanced_acc_min,test_balanced_acc_max,test_f1_macro_mean,test_f1_macro_std,test_f1_macro_median,test_f1_macro_min,test_f1_macro_max,test_recall_2_mean,test_recall_2_std,test_recall_2_median,test_recall_2_min,test_recall_2_max,n_runs
E12_weights_on_1p0_1p5_1p2,0.8703824669768941,0.06239865913193545,0.8522875816993464,0.7518796992481201,1.0,0.8743827160493827,0.05792633977758946,0.8518518518518517,0.7777777777777777,1.0,0.8703824669768941,0.06239865913193545,0.8522875816993464,0.7518796992481201,1.0,0.9157407407407407,0.09249664340796455,0.8888888888888888,0.75,1.0,0.8606349206349206,0.05389884826099118,0.8603174603174604,0.7682539682539682,0.9301587301587301,0.8577568687758889,0.05707623321477775,0.8593390804597701,0.7555555555555555,0.9307048984468339,0.879047619047619,0.07407348018334432,0.8666666666666667,0.7142857142857143,1.0,15
E12_weights_on_1p0_1p5_1p3,0.8719004482884771,0.0695697813141477,0.8721997300944669,0.7012145748987854,1.0,0.8768518518518518,0.061786788958720855,0.875,0.7407407407407408,1.0,0.8719004482884771,0.0695697813141477,0.8721997300944669,0.7012145748987854,1.0,0.923148148148148,0.08478670891260287,0.8888888888888888,0.75,1.0,0.8576719576719576,0.05416353447263468,0.8603174603174604,0.7682539682539682,0.9301587301587301,0.8537374079072055,0.05863647575577166,0.8593390804597701,0.7478312537136066,0.9307048984468339,0.8838095238095237,0.07485651970452575,0.8666666666666667,0.7142857142857143,1.0,15
E12_weights_on_1p0_1p5_1p4,0.8693928973598736,0.07023292325579653,0.8721997300944669,0.7012145748987854,1.0,0.8743827160493827,0.06260075815787969,0.875,0.7407407407407408,1.0,0.8693928973598736,0.07023292325579653,0.8721997300944669,0.7012145748987854,1.0,0.923148148148148,0.08478670891260287,0.8888888888888888,0.75,1.0,0.8516402116402115,0.05869603306725258,0.8587301587301587,0.7682539682539682,0.9301587301587301,0.8475337042035018,0.06277785202548133,0.854667363288053,0.7478312537136066,0.9307048984468339,0.879047619047619,0.08759834123860509,0.8666666666666667,0.6428571428571429,1.0,15
E12_weights_on_1p0_1p5_1p5,0.8637054761925763,0.07234199774549213,0.8472222222222222,0.7012145748987854,1.0,0.8691358024691358,0.0645892396141212,0.8472222222222222,0.7407407407407408,1.0,0.8637054761925763,0.07234199774549213,0.8472222222222222,0.7012145748987854,1.0,0.923148148148148,0.08478670891260287,0.8888888888888888,0.75,1.0,0.8515343915343915,0.057450252393509836,0.8587301587301587,0.7682539682539682,0.9301587301587301,0.8481057038648673,0.0604258946463739,0.854667363288053,0.7555555555555555,0.9307048984468339,0.879047619047619,0.0782419395298515,0.8571428571428571,0.7142857142857143,1.0,15
E12_weights_on_1p0_1p5_1p6,0.8651950976821978,0.0734435364636334,0.8472222222222222,0.7330827067669173,1.0,0.8719135802469136,0.0646650448996726,0.8472222222222222,0.7777777777777777,1.0,0.8651950976821978,0.0734435364636334,0.8472222222222222,0.7330827067669173,1.0,0.9305555555555556,0.08641778468405781,1.0,0.75,1.0,0.8514285714285713,0.05528212596012633,0.8587301587301587,0.7682539682539682,0.9301587301587301,0.8478779735896769,0.05848696797716999,0.854667363288053,0.7555555555555555,0.9306066569692821,0.887936507936508,0.08022616772137627,0.8666666666666667,0.7142857142857143,1.0,15
E12_weights_on_1p0_1p5_1p7,0.8677183174964394,0.07624179775088143,0.8472222222222222,0.7330827067669173,1.0,0.8743827160493827,0.06751886486612063,0.8472222222222222,0.7777777777777777,1.0,0.8677183174964394,0.07624179775088143,0.8472222222222222,0.7330827067669173,1.0,0.937962962962963,0.07659004299175663,1.0,0.75,1.0,0.8546031746031745,0.05504723719420738,0.8587301587301587,0.7682539682539682,0.9301587301587301,0.850988797773298,0.058373466129701596,0.854667363288053,0.7555555555555555,0.9306066569692821,0.8974603174603175,0.07058152329562621,0.8666666666666667,0.7857142857142857,1.0,15
E12_weights_on_1p0_1p5_1p8,0.8699816681808427,0.07299199588729476,0.8472222222222222,0.7330827067669173,1.0,0.8768518518518518,0.06433591024803084,0.8472222222222222,0.7777777777777777,1.0,0.8699816681808427,0.07299199588729476,0.8472222222222222,0.7330827067669173,1.0,0.937962962962963,0.07659004299175663,1.0,0.75,1.0,0.8516402116402115,0.054801709765755185,0.8571428571428571,0.7682539682539682,0.9301587301587301,0.8468192780086725,0.058957165921482105,0.8478331704138156,0.7682539682539682,0.9306066569692821,0.9025396825396825,0.07873857024775344,0.9285714285714286,0.7857142857142857,1.0,15
E12_weights_on_1p0_1p5_1p9,0.8642285179178885,0.07856812198420023,0.8472222222222222,0.7330827067669173,1.0,0.8719135802469135,0.06941504374691823,0.8472222222222222,0.7777777777777777,1.0,0.8642285179178885,0.07856812198420023,0.8472222222222222,0.7330827067669173,1.0,0.937962962962963,0.07659004299175663,1.0,0.75,1.0,0.8546031746031747,0.047295956078688764,0.8571428571428571,0.792063492063492,0.9301587301587301,0.8500062485535088,0.050733951291523985,0.8478331704138156,0.7875064004096263,0.9306066569692821,0.9117460317460317,0.07250585952364769,0.9333333333333333,0.7857142857142857,1.0,15
E12_weights_on_1p0_1p5_2p0,0.8642285179178885,0.07856812198420023,0.8472222222222222,0.7330827067669173,1.0,0.8719135802469135,0.06941504374691823,0.8472222222222222,0.7777777777777777,1.0,0.8642285179178885,0.07856812198420023,0.8472222222222222,0.7330827067669173,1.0,0.937962962962963,0.07659004299175663,1.0,0.75,1.0,0.8546031746031747,0.047295956078688764,0.8571428571428571,0.792063492063492,0.9301587301587301,0.8500062485535088,0.050733951291523985,0.8478331704138156,0.7875064004096263,0.9306066569692821,0.9117460317460317,0.07250585952364769,0.9333333333333333,0.7857142857142857,1.0,15
E12_weights_on_1p0_1p6_1p0,0.8676919443740909,0.06059460286643891,0.8522875816993464,0.7518796992481201,1.0,0.8719135802469136,0.05655696520224406,0.8472222222222222,0.7777777777777777,1.0,0.8676919443740909,0.06059460286643891,0.8522875816993464,0.7518796992481201,1.0,0.9009259259259259,0.11269538523394661,0.8888888888888888,0.6666666666666666,1.0,0.8546031746031747,0.04791217414844428,0.8634920634920634,0.7682539682539682,0.9301587301587301,0.8519301398669457,0.05027235489746245,0.864367816091954,0.7714839850546191,0.9306066569692821,0.8561904761904763,0.07835364581666382,0.8571428571428571,0.6428571428571429,1.0,15
