,model,comparison,class_0_label,class_1_label,accuracy_cv_mean,accuracy_cv_std,accuracy_test_mean,accuracy_test_std,f1_cv_mean,f1_cv_std,f1_test_mean,f1_test_std,recall_cv_mean,recall_cv_std,recall_test_mean,recall_test_std,precision_cv_mean,precision_cv_std,precision_test_mean,precision_test_std,auc_cv_mean,auc_cv_std,auc_test_mean,auc_test_std,precision_class_0_cv_mean,precision_class_0_cv_std,precision_class_0_test_mean,precision_class_0_test_std,recall_class_0_cv_mean,recall_class_0_cv_std,recall_class_0_test_mean,recall_class_0_test_std,f1_class_0_cv_mean,f1_class_0_cv_std,f1_class_0_test_mean,f1_class_0_test_std,support_class_0_cv_mean,support_class_0_cv_std,support_class_0_test_mean,support_class_0_test_std,precision_class_1_cv_mean,precision_class_1_cv_std,precision_class_1_test_mean,precision_class_1_test_std,recall_class_1_cv_mean,recall_class_1_cv_std,recall_class_1_test_mean,recall_class_1_test_std,f1_class_1_cv_mean,f1_class_1_cv_std,f1_class_1_test_mean,f1_class_1_test_std,support_class_1_cv_mean,support_class_1_cv_std,support_class_1_test_mean,support_class_1_test_std
10,xgboost,0 vs 2,0,2,0.9802473118279572,0.007626419836234192,0.9853846153846154,0.006735346429007047,0.7556666666666667,0.10240382419556673,0.8749296128707893,0.06430624685523,0.735,0.09143911149563469,0.85,0.11486707293408518,0.825,0.11921813185486076,0.9153174603174603,0.07652209577204108,0.9965209359605911,0.0023146030345950583,0.9962090163934427,0.0031320373000301685,0.9844773293076964,0.005070071601708356,0.9902695988271357,0.007383509043833539,0.9950985221674877,0.003778824266309991,0.9942622950819672,0.005532365227135686,0.9896138625081378,0.004040092971897889,0.9922346425364277,0.0035586294860611247,28.600000000000005,3.744889033148481e-15,122.0,0.0,0.825,0.11921813185486076,0.9153174603174603,0.07652209577204108,0.735,0.09143911149563469,0.85,0.11486707293408518,0.7556666666666667,0.10240382419556673,0.8749296128707893,0.06430624685523,1.7,0.0,8.0,0.0
11,xgboost,1 vs 2,1,2,0.9594285714285714,0.0046266505910442166,0.956953642384106,0.007804710609123055,0.2663333333333333,0.12318259056085787,0.37875901875901874,0.15283856397560766,0.24,0.11972189997378647,0.2625,0.13756311682682648,0.32666666666666666,0.14233502471022114,0.8,0.21942686286812776,0.9000623885918004,0.042862371176196824,0.8811188811188811,0.058155471703459645,0.9631077158135982,0.00511786003763564,0.9602690060330819,0.007146266836054585,0.9958110516934046,0.0025015489524682893,0.9958041958041959,0.004889551739720976,0.9790543791692017,0.002345894988644548,0.9776934456435333,0.004005298009597507,33.3,0.0,143.0,0.0,0.32666666666666666,0.14233502471022114,0.8,0.21942686286812776,0.24,0.11972189997378647,0.2625,0.13756311682682648,0.2663333333333333,0.12318259056085787,0.37875901875901874,0.15283856397560766,1.7,0.0,8.0,0.0
12,adaboost,0 vs 1,0,1,0.9129508196721311,0.006893218725413296,0.9082706766917292,0.015265606348712843,0.9175461119455843,0.006548338519163446,0.9131993707201953,0.014526376908141302,0.9009625668449198,0.0070564374151773435,0.8979020979020979,0.024044376612079497,0.9366622463394367,0.007149789575793924,0.9297258328162915,0.022557219413778067,0.9662604163922621,0.005501149994904605,0.9616777531411678,0.00944473000782172,0.8910420076970705,0.007526562642248779,0.8864064677159392,0.022659020066701167,0.9269458128078817,0.008658880141550954,0.9203252032520325,0.028371278760547205,0.9075562110813842,0.0073920382013579235,0.9026588776004163,0.016468471775459136,28.5,0.0,123.0,0.0,0.9366622463394367,0.007149789575793924,0.9297258328162915,0.022557219413778067,0.9009625668449198,0.0070564374151773435,0.8979020979020979,0.024044376612079497,0.9175461119455843,0.006548338519163446,0.9131993707201953,0.014526376908141302,33.3,0.0,143.0,0.0
13,adaboost,0 vs 2,0,2,0.9851827956989248,0.0056129078033645115,0.9876923076923078,0.007431475254456131,0.8306666666666667,0.07159212316145841,0.8931065503124328,0.0686252635415,0.8100000000000002,0.08096638534327413,0.8625,0.12430361575146916,0.9,0.07576767609436584,0.9430555555555555,0.07977215926430715,0.9982635467980294,0.0014079921191115245,0.997233606557377,0.0024651751957129315,0.9884904655966947,0.004596479742738023,0.9911020588760853,0.007973858890336557,0.9961576354679803,0.002593559543174774,0.9959016393442622,0.00579595722284056,0.9921921448592524,0.0029754321204525937,0.9934657970105679,0.003937698590411924,28.600000000000005,3.744889033148481e-15,122.0,0.0,0.9,0.07576767609436584,0.9430555555555555,0.07977215926430715,0.8100000000000002,0.08096638534327413,0.8625,0.12430361575146916,0.8306666666666667,0.07159212316145841,0.8931065503124328,0.0686252635415,1.7,0.0,8.0,0.0
14,adaboost,1 vs 2,1,2,0.9522857142857143,0.007383256168881623,0.957615894039735,0.013318413358938954,0.21466666666666664,0.13241535847662772,0.45005661005661,0.19377218944198688,0.21000000000000002,0.13498971154211056,0.3375,0.15645819462932156,0.24500000000000002,0.14381272115300545,0.72,0.31079348865861495,0.8706773618538325,0.05931297960207593,0.8505244755244755,0.039011658772234586,0.96122230710466,0.005820185310019665,0.9640311498416276,0.008311581837304955,0.9900891265597147,0.003192782689141186,0.9923076923076923,0.007695838703598667,0.9752643412600493,0.0038277105233822002,0.9779496824485087,0.006906838481373137,33.3,0.0,143.0,0.0,0.24500000000000002,0.14381272115300545,0.72,0.31079348865861495,0.21000000000000002,0.13498971154211056,0.3375,0.15645819462932156,0.21466666666666664,0.13241535847662772,0.45005661005661,0.19377218944198688,1.7,0.0,8.0,0.0
15,svm,0 vs 1,0,1,0.7962136435748282,0.007058351475528564,0.7766917293233082,0.013976785457241792,0.7780379368806283,0.00909688275355785,0.7537939570461685,0.019757272767158843,0.6723707664884138,0.01350946198515694,0.637062937062937,0.02993319229369138,0.930234637575149,0.007755423728801346,0.9243607456760345,0.014629757692230412,0.9312523379257659,0.0020933192385338547,0.9256239695264086,0.009343193125486406,0.7141555674015088,0.008901566462109793,0.6903887840331102,0.01646859072702632,0.9407881773399014,0.0065678366101893145,0.9390243902439025,0.013950718348220868,0.8108688024413846,0.005776137761908614,0.7955567228804059,0.01030226479728102,28.5,0.0,123.0,0.0,0.930234637575149,0.007755423728801346,0.9243607456760345,0.014629757692230412,0.6723707664884138,0.01350946198515694,0.637062937062937,0.02993319229369138,0.7780379368806283,0.00909688275355785,0.7537939570461685,0.019757272767158843,33.3,0.0,143.0,0.0
16,svm,0 vs 2,0,2,0.9492795698924731,0.0064728940132701565,0.946923076923077,0.005675882979789423,0.11333333333333333,0.13071503262091325,0.2311111111111111,0.14635957375085595,0.09,0.09944289260117532,0.1375,0.09223309842157773,0.16,0.19550504398153573,0.8,0.42163702135578396,0.9820135467980295,0.005309030153749597,0.9859631147540984,0.015628872060465777,0.9491208750463477,0.006249994883849139,0.9464980247465713,0.005414186387501856,1.0,0.0,1.0,0.0,0.9738159381504609,0.0032889596573228365,0.972506570543224,0.002858935150764984,28.600000000000005,3.744889033148481e-15,122.0,0.0,0.16,0.19550504398153573,0.8,0.42163702135578396,0.09,0.09944289260117532,0.1375,0.09223309842157773,0.11333333333333333,0.13071503262091325,0.2311111111111111,0.14635957375085595,1.7,0.0,8.0,0.0
17,svm,1 vs 2,1,2,0.9514285714285714,0.0,0.9470198675496688,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8437522281639929,0.026755208345496266,0.8178321678321678,0.054324420661095496,0.9514285714285714,0.0,0.9470198675496688,0.0,1.0,0.0,1.0,0.0,0.9750639386189258,3.700743415417188e-17,0.9727891156462583,2.340555645717801e-16,33.3,0.0,143.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7,0.0,8.0,0.0
18,logistic_regression,0 vs 1,0,1,0.8982443151771549,0.008435111512468394,0.8883458646616542,0.012156034398774712,0.9028277009352148,0.007891185321948048,0.8921156115475904,0.012991855401355572,0.8814705882352941,0.007835419283676837,0.8601398601398602,0.028548831500969426,0.9283891730340542,0.010362596148775879,0.9274759136251787,0.017727788468475086,0.9525605006893041,0.004344056181311962,0.9441753368582638,0.007286964356699939,0.872137081990998,0.0079174679466585,0.850875180562193,0.024710194617980887,0.917758620689655,0.013412379840728572,0.9211382113821138,0.021697147860431542,0.892722010143405,0.009339717458711578,0.8841941365978494,0.011538676427105347,28.5,0.0,123.0,0.0,0.9283891730340542,0.010362596148775879,0.9274759136251787,0.017727788468475086,0.8814705882352941,0.007835419283676837,0.8601398601398602,0.028548831500969426,0.9028277009352148,0.007891185321948048,0.8921156115475904,0.012991855401355572,33.3,0.0,143.0,0.0
19,logistic_regression,0 vs 2,0,2,0.9799032258064516,0.005075058720313714,0.9800000000000001,0.01588916244597916,0.7533333333333334,0.08211704985289722,0.8192000646412412,0.1558174686554315,0.73,0.08232726023485648,0.775,0.18446619684315546,0.8233333333333335,0.09467292624062576,0.8792460317460318,0.13523824660920064,0.9775123152709361,0.02019818738672077,0.977766393442623,0.041088918655963695,0.9837738757349435,0.00420599440650394,0.9854504563765893,0.011833818779558782,0.9954433497536945,0.0028764939312569487,0.9934426229508198,0.006465660965136199,0.9894325094655774,0.0026892002685378045,0.9894108216941054,0.00837455733199363,28.600000000000005,3.744889033148481e-15,122.0,0.0,0.8233333333333335,0.09467292624062576,0.8792460317460318,0.13523824660920064,0.73,0.08232726023485648,0.775,0.18446619684315546,0.7533333333333334,0.08211704985289722,0.8192000646412412,0.1558174686554315,1.7,0.0,8.0,0.0
20,logistic_regression,1 vs 2,1,2,0.9528571428571428,0.0064943722366599226,0.9430463576158941,0.014031124575779876,0.37666666666666665,0.09516716935717272,0.3874392712550607,0.13929841046795632,0.35,0.0881917103688197,0.35,0.1536590742882148,0.45499999999999996,0.11845194889714084,0.4815259740259741,0.1780126670563169,0.8355882352941177,0.027140693565820943,0.8278846153846153,0.03969008508068411,0.9679365168354732,0.003479446984437352,0.9641706708580126,0.00811609891659103,0.9831996434937613,0.004950113696658232,0.9762237762237763,0.014444693132708337,0.9753209507120738,0.0034571537819297203,0.9700859219913817,0.007499119821352361,33.3,0.0,143.0,0.0,0.45499999999999996,0.11845194889714084,0.4815259740259741,0.1780126670563169,0.35,0.0881917103688197,0.35,0.1536590742882148,0.37666666666666665,0.09516716935717272,0.3874392712550607,0.13929841046795632,1.7,0.0,8.0,0.0
21,knn,0 vs 1,0,1,0.705367530407192,0.01423375567649991,0.6928571428571428,0.027628666183520927,0.6422320813655806,0.020944592740336443,0.6181148147844115,0.0516851463547681,0.49946524064171127,0.021708980933266984,0.4664335664335664,0.059250576228067654,0.9184717347119957,0.02235325445719562,0.9267076125998109,0.026065791647398254,0.8098228774268328,0.010352200535098466,0.8018818579794189,0.019768631749620905,0.6202611857222926,0.0110891597565356,0.6075438341393113,0.023850042840588198,0.9460221674876849,0.016225241579257383,0.9560975609756099,0.01885368794680335,0.7482146737130281,0.011486391359715074,0.7425507275250387,0.01604920194554223,28.5,0.0,123.0,0.0,0.9184717347119957,0.02235325445719562,0.9267076125998109,0.026065791647398254,0.49946524064171127,0.021708980933266984,0.4664335664335664,0.059250576228067654,0.6422320813655806,0.020944592740336443,0.6181148147844115,0.0516851463547681,33.3,0.0,143.0,0.0
22,knn,0 vs 2,0,2,0.9647526881720431,0.007677081338837142,0.9607692307692307,0.009209376921060506,0.45166666666666666,0.15425047771901135,0.5430303030303031,0.12735927793031462,0.39999999999999997,0.15275252316519466,0.3875,0.10944937947136414,0.555,0.1623610517061007,0.9333333333333332,0.1405456737852613,0.8229833743842365,0.06285100940297274,0.822438524590164,0.0725408549698879,0.965637215954235,0.007644786677133375,0.9613542447819023,0.006729553524445517,0.9985837438423644,0.0018287244341031353,0.9983606557377049,0.0034560411586539706,0.9816895716790514,0.0039590693922337975,0.9795018007513928,0.00477375438248681,28.600000000000005,3.744889033148481e-15,122.0,0.0,0.555,0.1623610517061007,0.9333333333333332,0.1405456737852613,0.39999999999999997,0.15275252316519466,0.3875,0.10944937947136414,0.45166666666666666,0.15425047771901135,0.5430303030303031,0.12735927793031462,1.7,0.0,8.0,0.0
23,knn,1 vs 2,1,2,0.957142857142857,0.004467062628403249,0.9509933774834437,0.0034198528443332775,0.20666666666666664,0.10488088481701514,0.14747474747474748,0.13402196079506518,0.17500000000000002,0.08897565210026093,0.0875,0.0843685697138191,0.27,0.14375905768565217,0.5666666666666667,0.4981447060324421,0.6739973262032085,0.04969149742025571,0.684833916083916,0.07230466260340604,0.9596964604023427,0.003969544752114256,0.9514205596324802,0.004221397738670334,0.9969964349376113,0.0014079927945134557,0.9993006993006993,0.002211382979138722,0.9778956126135194,0.002287176983227566,0.9747647554852488,0.0017010939594600725,33.3,0.0,143.0,0.0,0.27,0.14375905768565217,0.5666666666666667,0.4981447060324421,0.17500000000000002,0.08897565210026093,0.0875,0.0843685697138191,0.20666666666666664,0.10488088481701514,0.14747474747474748,0.13402196079506518,1.7,0.0,8.0,0.0
24,gaussian_nb,0 vs 1,0,1,0.889843997884717,0.006731082748414106,0.8868421052631579,0.015495330771578586,0.8974819208935655,0.006196476243442787,0.8933352381959923,0.01427146762336512,0.8962210338680926,0.008891855307461134,0.8811188811188811,0.02110812386512218,0.9016882604437029,0.009858602297772407,0.9065916143449311,0.02512916507528522,0.9187791582150101,0.006949393743874764,0.9140400250156349,0.017297142463084406,0.8819352507332289,0.007983857326028259,0.8665213155051615,0.01920815871779645,0.8825738916256156,0.013432649646711018,0.8934959349593496,0.03239587751169347,0.8804390670289509,0.007774113922540545,0.879393801738807,0.017433257157038674,28.5,0.0,123.0,0.0,0.9016882604437029,0.009858602297772407,0.9065916143449311,0.02512916507528522,0.8962210338680926,0.008891855307461134,0.8811188811188811,0.02110812386512218,0.8974819208935655,0.006196476243442787,0.8933352381959923,0.01427146762336512,33.3,0.0,143.0,0.0
25,gaussian_nb,0 vs 2,0,2,0.9149677419354839,0.012331291059704057,0.8961538461538462,0.01710469751811069,0.3573333333333334,0.10903045080999012,0.3950145944980145,0.07647973462513886,0.465,0.14916433890176298,0.5625,0.15866193970549808,0.32899999999999996,0.11437484399233777,0.3120668139050492,0.056884673370420004,0.6260406403940886,0.09605737300712593,0.6609631147540984,0.1024404582464447,0.9667372428914142,0.008695320448011667,0.9699370160818287,0.009990781310424955,0.9426108374384237,0.014622997802514817,0.918032786885246,0.023503620948203904,0.953969874074016,0.006901791154309809,0.9430390493731842,0.010100681478329819,28.600000000000005,3.744889033148481e-15,122.0,0.0,0.32899999999999996,0.11437484399233777,0.3120668139050492,0.056884673370420004,0.465,0.14916433890176298,0.5625,0.15866193970549808,0.3573333333333334,0.10903045080999012,0.3950145944980145,0.07647973462513886,1.7,0.0,8.0,0.0
26,gaussian_nb,1 vs 2,1,2,0.5251428571428571,0.05731402933997639,0.5026490066225165,0.12850829894382804,0.036640723717934656,0.02060941411686474,0.07305908694414459,0.03812196438939977,0.205,0.11890705987824644,0.3375,0.11858541225631422,0.020476843907726257,0.01167096970503265,0.04116591650549968,0.02238075068662751,0.35852049910873435,0.08048048229934046,0.42272727272727273,0.1096070426927356,0.9294033977988336,0.008044085430940689,0.926043199101249,0.03222696724519083,0.5418894830659536,0.062324231862772396,0.5118881118881119,0.1313577208285999,0.6755836370509195,0.053641839532963975,0.6517550308273168,0.12476986817385469,33.3,0.0,143.0,0.0,0.020476843907726257,0.01167096970503265,0.04116591650549968,0.02238075068662751,0.205,0.11890705987824644,0.3375,0.11858541225631422,0.036640723717934656,0.02060941411686474,0.07305908694414459,0.03812196438939977,1.7,0.0,8.0,0.0
