class,feature,mean_abs_shap_mean,mean_abs_shap_std,n_evaluations
0,NP2WALK_std,0.01838215197669844,0.012315802650092833,25
0,NP2SPCH_var,0.018380907184498533,0.021258405958540734,25
0,NP2RISE_std,0.018270226253626076,0.020075466560541936,25
0,ENRLLRRK2,0.018209306821039283,0.010160220739030229,25
0,NP3KTRML_max,0.01817341606246243,0.014179296059895123,25
0,NP3FRZGT_max,0.01816765934447076,0.01674158885490429,25
0,NP1CNST_std,0.017695008844433924,0.012653021520187505,25
0,NP2RISE_max,0.017544246053496294,0.018284921622095985,25
0,NP1PAIN_std,0.017543645649626394,0.008052314264999758,25
0,NP1DPRS_min,0.017302932681182315,0.01244621505595725,25
0,NP1APAT_var,0.01728325235753484,0.01459869683316581,25
0,NP3FTAPR_std,0.017268499049902755,0.01312664278960036,25
0,NP2FREZ_max,0.01713986245880468,0.011215319292407894,25
0,NP3FTAPL_std,0.01691936482772348,0.008224939385880226,25
0,NP3SPCH_var,0.01690438618465949,0.012853486141314603,25
0,NP1SLPD_var,0.01688743762641907,0.01207188158682061,25
0,NP1FATG_min,0.016704556843599165,0.00895337010277226,25
0,NP3FTAPR_var,0.016703271073266773,0.014513948540150373,25
0,EDUCYRS,0.016651656893213903,0.00986325899959765,25
0,NP1CNST_mean,0.016580631473679264,0.0141185357376899,25
0,NP3KTRMR_mean,0.016541576445604462,0.015205135467316845,25
0,NP3RTALL_var,0.016528058427325194,0.011099835438154407,25
0,NP3KTRML_min,0.01630890186869643,0.01324974600585726,25
0,NP3PTRML_min,0.016254229709416798,0.00656301290539844,25
0,NP1URIN_var,0.016067032191469738,0.010336377130423511,25
0,NP3FTAPL_var,0.01603045693309024,0.010407068691689766,25
0,NP1DPRS_mean,0.015769642879464422,0.011226312759955875,25
0,NP1URIN_std,0.015757121380196405,0.010791734128644858,25
0,NP1SLPN_var,0.01574381911528817,0.011014610861871133,25
0,NP2RISE_var,0.0156963993273088,0.017668960733456265,25
0,NP1PAIN_mean,0.015587901917823648,0.009755020943112565,25
0,NP3POSTR_min,0.015490072249657889,0.008156705972645263,25
0,NP2RISE_mean,0.015286321576381252,0.013505593803779399,25
0,NP2WALK_var,0.015178085852373393,0.014694485327575533,25
0,NP3HMOVL_var,0.01510761620978243,0.010353140800849859,25
0,NP1APAT_min,0.01486943777838516,0.012331034006586326,25
0,NP2EAT_var,0.014595529671378941,0.009765207300236266,25
0,NP1LTHD_var,0.014492736392096637,0.0070119906688851305,25
0,NP3KTRML_std,0.014258338837456714,0.009456978892570413,25
0,NP3KTRMR_min,0.014180137004286638,0.009901846714587855,25
0,NP1HALL_mean,0.013956092489148073,0.009990725929555565,25
0,NP1HALL_std,0.013883392289395493,0.01037990138292025,25
0,NP1COG_min,0.013870045057612744,0.01074294713140305,25
0,NP1DDS_mean,0.013794287568709858,0.009637848149889255,25
